 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	0.048744354	0.0063697365	0.058376864	0.21955983	0.21033305	0.0039845495	0.25054058	0.00019846011	0.0011754852	0.012035275	0.124274634	0.05009684	0.014310321
a31	0.054836337	0.015104123	0.029581703	0.05032663	0.047779344	0.0130587015	0.49146307	0.0014813925	0.009667127	0.029295288	0.22843301	0.02403986	0.0049334494
a21	0.011043596	0.006140995	0.041466802	0.100820325	0.110109754	0.019752307	0.34535888	0.001098072	0.008560909	0.041443396	0.24638836	0.04798847	0.01982812
a24	0.015872076	0.005502179	0.028057806	0.06252682	0.051589005	0.0077087	0.38580203	0.00018731211	0.006044359	0.06245298	0.2753377	0.082896456	0.016022587
a31	0.009827457	0.0035183628	0.038818877	0.11363048	0.08184489	0.007818364	0.29562122	0.00014851935	0.00822491	0.08724437	0.21202989	0.11485409	0.02641858
a17	0.013241308	0.008506153	0.07684148	0.24721864	0.2090069	0.015119834	0.22514494	0.00026728323	0.002767016	0.029738171	0.1281145	0.03538136	0.008652469
a31	0.01779025	0.005272183	0.062011875	0.1535403	0.12170462	0.0067255534	0.24162722	0.000101293066	0.007967561	0.07394872	0.17019221	0.10897481	0.030143462
a20	0.017084142	0.006356855	0.091356486	0.34692857	0.24943471	0.009532451	0.14932187	0.00013076948	0.002160734	0.020229189	0.068129316	0.029391978	0.009942888
a13	0.023353966	0.0016132756	0.025001157	0.0767179	0.058066987	0.0008574067	0.4229577	3.607189e-05	0.0021532846	0.028084612	0.25031886	0.09984968	0.010989044
a17	0.05631201	0.00879845	0.088765785	0.21602169	0.23366603	0.00353721	0.22144882	5.9629227e-05	0.001952673	0.0161295	0.105109714	0.04061545	0.0075831353
a8	0.070456244	0.017403424	0.11777964	0.24500702	0.29646417	0.0064771795	0.13293009	0.00012225176	0.0020837556	0.0129787	0.06555049	0.026259396	0.006487624
a31	0.114736415	0.023265308	0.116596326	0.22520918	0.28456405	0.006355864	0.13437368	0.0001403884	0.001753796	0.0095615955	0.05797468	0.020719904	0.004748878
a39	0.032911323	0.010654439	0.104933456	0.32673723	0.3298046	0.010111577	0.101297274	0.0002233802	0.0020282217	0.010700522	0.043465238	0.018479018	0.008653733
a31	0.14370619	0.006629939	0.0350211	0.073208146	0.079990305	0.0021288749	0.43473616	0.00014118601	0.0017600039	0.010246259	0.1569669	0.049219936	0.006245066
a37	0.03439998	0.008451764	0.08817562	0.31702006	0.31166103	0.0065001934	0.13585034	0.00020245771	0.0017249186	0.010138436	0.058241244	0.02022685	0.0074071563
a8	0.049500827	0.0012400115	0.012899627	0.037879236	0.03467508	0.0009079072	0.5701875	0.00011005597	0.0016998878	0.008431511	0.21844736	0.057700634	0.0063203988
a31	0.08476013	0.0037997265	0.037319485	0.11216338	0.11981077	0.0017027227	0.4298112	0.00010225772	0.0012042265	0.007328273	0.14623652	0.050006874	0.0057543674
