 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.00931856	0.0018172971	0.008414676	0.18087919	0.006877231	0.19466673	0.043263912	0.13808256	0.33221978	0.08205281	0.0024073094
a10	0.015128038	0.008385463	0.037906323	0.20623714	0.019838737	0.21055515	0.064793326	0.11322962	0.2095849	0.09591791	0.01842337
a31	0.0219443	0.008323038	0.022360396	0.30704334	0.019184848	0.2634294	0.038634364	0.04842155	0.19396725	0.063074276	0.0136171775
a10	0.011954009	0.008427598	0.04645408	0.2846454	0.018824087	0.2380793	0.05356447	0.07981322	0.20420653	0.04786579	0.0061655883
a28	0.014195399	0.0047083274	0.024234924	0.3018688	0.012179626	0.27042523	0.024928533	0.043530397	0.22241648	0.07511662	0.006395665
a10	0.015650082	0.0040938864	0.026603173	0.27268824	0.011044159	0.24720241	0.02252211	0.055270184	0.2460368	0.09375429	0.0051346635
a21	0.024338003	0.009220717	0.060633294	0.27790844	0.022342872	0.20292717	0.041702587	0.078194894	0.22592008	0.05361893	0.0031930024
a38	0.043017533	0.014138715	0.041642282	0.23095627	0.035121776	0.18296003	0.061221313	0.10220688	0.20911196	0.07334964	0.0062736007
a41	0.055335477	0.012741678	0.01953734	0.22082567	0.032350507	0.17970335	0.0756798	0.09834393	0.23394391	0.06598128	0.005557092
a31	0.053148147	0.012730192	0.019526806	0.21849598	0.032777116	0.17372902	0.08324329	0.10034241	0.24281023	0.05789352	0.005303349
a18	0.020646181	0.011411096	0.06384362	0.2334443	0.02897341	0.17986834	0.054815847	0.124752976	0.22383268	0.054076776	0.0043347254
a31	0.042337	0.0045560296	0.0060442835	0.2264716	0.013463682	0.21074334	0.044989564	0.06800322	0.31525037	0.06480032	0.0033406042
a21	0.017737841	0.008828259	0.050018545	0.23553893	0.023672063	0.18347202	0.052887432	0.12885512	0.24311821	0.05234101	0.0035305915
a31	0.016673328	0.0012040627	0.0030877506	0.2340381	0.0052073505	0.23188254	0.026116172	0.06260754	0.35341614	0.0631833	0.0025836437
a18	0.01349826	0.0053561744	0.030306015	0.23576108	0.014748816	0.19563442	0.041179165	0.12546015	0.28508815	0.050489005	0.0024788228
a17	0.003686793	0.00016158259	0.0006618328	0.21284212	0.0008144849	0.2447073	0.0074407854	0.03759098	0.43836442	0.05215075	0.0015789428
a20	0.004013368	0.0002405434	0.00091870717	0.20279077	0.0012174903	0.21601722	0.012548744	0.051850628	0.46236557	0.046881244	0.0011557838
a3	0.0044560134	0.0001845203	0.0007823564	0.18193187	0.0012621639	0.19275174	0.008800163	0.024487048	0.5576456	0.027130837	0.00056773407
a35	0.005936197	0.00031103226	0.0012132955	0.19286206	0.00196899	0.18298495	0.014997131	0.033390746	0.5386352	0.027102754	0.0005976884
a37	0.0041625295	0.0002074272	0.0008849214	0.191337	0.001423215	0.1766287	0.012431908	0.02935604	0.56261235	0.020521121	0.0004348323
a38	0.002583315	0.00017130458	0.0008703929	0.17251499	0.0012872661	0.16610229	0.0074819163	0.020391906	0.61155784	0.016661964	0.00037675112
a31	0.0012762684	0.00012392043	0.0007051497	0.1761442	0.00090921024	0.16973613	0.005108755	0.016796907	0.6142621	0.014491043	0.0004462785
a37	0.0011334406	8.438814e-05	0.00022705799	0.1330434	0.0003227674	0.15405217	0.0023072702	0.022534482	0.66516054	0.020875573	0.00025897854
a21	0.0005330321	9.316059e-05	0.0005441197	0.17374901	0.00068851846	0.16369057	0.0029665586	0.013749798	0.62798965	0.015427696	0.00056792947
a31	0.00041581702	0.000100933605	0.0005642855	0.17489588	0.0005530064	0.1591007	0.002555106	0.011818588	0.63569456	0.013767624	0.00053351576
a29	0.00053334003	3.077657e-05	5.7541754e-05	0.07269813	9.491339e-05	0.08091313	0.0005247935	0.0040387153	0.83393425	0.0071211085	5.3332147e-05
a31	0.00049899914	0.00017478413	0.00086339697	0.20923896	0.00079802785	0.1619709	0.0026097917	0.011727102	0.59821284	0.013507552	0.00039773228
a33	0.00065759267	3.6644407e-05	7.514959e-05	0.07453499	0.00010739436	0.07588447	0.00043721875	0.0028718757	0.8408429	0.004524191	2.7573948e-05
a20	0.00041707666	9.344079e-05	0.00028802053	0.11465919	0.00033613492	0.116562285	0.0010034863	0.0063076145	0.7532564	0.0070180986	5.816796e-05
a31	0.0006952829	0.00026698594	0.0012014683	0.2533049	0.00079978816	0.19149733	0.0023947968	0.013325919	0.5234752	0.012815758	0.00022255599
</S>	0.0008095363	3.9118815e-05	9.520592e-05	0.09234388	0.000117049	0.08987436	0.00040679707	0.002685779	0.80904317	0.0045620967	2.3087452e-05
