 	io	non	so	cosa	è	da	scrivere	</S>
a48	0.442541785	0.080561445	0.10636134	0.334947165	0.00535107662	0.0253552478	0.00054038737	0.00434153115
a31	0.191336257667	0.0841052416667	0.103029191	0.536210408333	0.00808159220667	0.0656312916	0.000526414886667	0.0110795244833
a14	0.0736695407557	0.0540619940222	0.0587621863333	0.664467469444	0.0195913917356	0.112953163867	0.000284058192222	0.0162101488278
a37	0.0312726391186	0.0255566658074	0.0373126881111	0.699317256481	0.0405002895785	0.105982647956	0.00123025033074	0.0588275812759
a10	0.0178274591395	0.0225671676025	0.0284976593704	0.51236017216	0.0470759528595	0.063244787652	0.00577588201025	0.302650927092
a31	0.0198710624798	0.0715647672008	0.0317701614568	0.25876415072	0.0703680999532	0.0934244175507	0.0653393446701	0.388898009031
a28	0.0333934008266	0.0879633374003	0.0332095051523	0.147677386907	0.0849151353177	0.119183214517	0.14629185489	0.34736620301
a31	0.233212703609	0.0558884108001	0.0289385960508	0.105697372302	0.0618446457726	0.0788302235057	0.131522103297	0.30406595767
a42	0.41855850787	0.0552936936	0.0273261576836	0.0866570321007	0.0476039605909	0.0841563745019	0.088661638099	0.191742632557
a23	0.37780754929	0.0695273478667	0.0411272992279	0.0872874407002	0.0573854668636	0.109235181501	0.085837148033	0.171792569186
a8	0.375103123097	0.0875082039556	0.0597748707426	0.0895529589001	0.0646367189545	0.1053381405	0.0775845706777	0.140501394729
</S>	0.403754086548	0.0908690889778	0.0578684018713	0.08573279445	0.0591254244772	0.10022097025	0.0690462323389	0.133382952364
