 	io	non	ho	cosa	da	mangiare	</S>
a31	0.5537069	0.0123962537	0.111818404	0.108326625	0.0229233465	0.18471045	0.00611803975
a37	0.387515981667	0.00498010206667	0.0459264582	0.0708753183333	0.0157495533333	0.469236143333	0.00571645241667
a31	0.298327908889	0.0416439290556	0.0302328149333	0.0851556361111	0.0240951589444	0.511533771111	0.00901078580556
a18	0.284986202963	0.0588999306852	0.0285978746444	0.140879342037	0.0392922339815	0.439044363704	0.00830003526852
a31	0.392131750988	0.0324805072284	0.0170477638815	0.116292528012	0.0368037256605	0.400220181235	0.00502348642284
a11	0.614783686996	0.0273070567428	0.0107001296272	0.0671929376707	0.0343638415535	0.236860737078	0.00879156447428
a37	0.659929748999	0.0346381485809	0.0121910238757	0.0525271282236	0.0386247801845	0.181277192359	0.0208119761581
a15	0.717453699666	0.041873907527	0.0160213102919	0.0773832640745	0.0294139267282	0.0953638947863	0.0224899840527
a39	0.640201363222	0.0381807581757	0.022282982764	0.151272314692	0.0329186379094	0.100979218929	0.0141646666842
a31	0.443065667741	0.114662621725	0.057694047588	0.195617561564	0.0459984943031	0.11819032631	0.0247712492281
a39	0.50040872258	0.147213873908	0.0620413865293	0.145171762188	0.037276846101	0.07456624477	0.0333211187427
a20	0.69007204086	0.0842956013027	0.0314360228431	0.0994069190627	0.0227081260337	0.0499227642567	0.0221584392476
a24	0.679298246953	0.0543817127676	0.0253174309477	0.101521126354	0.0288007056779	0.0926132447522	0.0180674754159
a31	0.671883158984	0.0579864715892	0.0282169203159	0.093537712118	0.0298027825593	0.0964739822507	0.0220990018053
a46	0.579045936328	0.0888910755297	0.0381866584386	0.0900833373727	0.0421296388531	0.0774608780836	0.0842025539351
a31	0.361170338776	0.11384416851	0.0756040478129	0.108706455791	0.0874119962844	0.110206642695	0.143056391312
a3	0.239472302925	0.131021399503	0.112161585938	0.126952855264	0.117702252095	0.127189580898	0.145500047104
a31	0.192464094308	0.137816806501	0.125855305313	0.133679771755	0.129167054032	0.134054026966	0.146962969035
</S>	0.172609582154	0.139551798251	0.133329872656	0.137822900877	0.135042902016	0.137592773483	0.144050209517
