 	hai	già	mangiato	</S>
a31	0.3833783	0.388393	0.00763726475	0.22059145
a37	0.177410126667	0.551858216667	0.02992409775	0.240807573333
a31	0.100945065556	0.710475988889	0.0474063659167	0.141172592444
a46	0.087684891852	0.796573282963	0.0357589889722	0.0799828304813
a31	0.088448889284	0.709912614321	0.0590680233241	0.142570431827
a39	0.111650625095	0.45848083144	0.106645914441	0.323222610609
a20	0.145049391698	0.277726623813	0.14861809148	0.428605913536
a31	0.191180353899	0.243120247938	0.197073780493	0.368625641179
a46	0.224803134633	0.244209179313	0.228887406831	0.302100300393
a31	0.238035978211	0.245299563104	0.240169392277	0.276495076798
a18	0.244360759404	0.247143637701	0.245589684092	0.262905935599
a24	0.244166279801	0.246008152567	0.247152728031	0.2626728652
a46	0.240568149934	0.243350047522	0.251345192677	0.264736621733
</S>	0.237981419967	0.241546743761	0.254489021339	0.265982820866
