 	non	avete	mangiato	mai	un	rustico	</S>
a23	0.03155337515	0.91469637	0.005070449862	0.020894789	0.0245102325	7.23559825e-05	0.00320244755
a31	0.02100088115	0.858770323333	0.00192154722867	0.00854265406667	0.107352734167	6.33295025e-05	0.00234855145
a29	0.0165975543833	0.569270711111	0.00155748097622	0.00718498375556	0.387092678056	0.00185333852083	0.01644331565
a24	0.0132241444611	0.46680584037	0.00181537982541	0.0168381239185	0.439852516019	0.00345693920694	0.0580071148833
a18	0.020002979487	0.63358234679	0.00162274440847	0.0228062416395	0.235699548673	0.00255612733565	0.0837300366278
a31	0.0277949664957	0.68264914893	0.00232196430282	0.0242789215465	0.139021699558	0.00149390625855	0.122439415543
a13	0.0391842801652	0.70468321631	0.00298690953427	0.0270213598488	0.0778017538527	0.00100641253285	0.147316115181
a11	0.0702549567217	0.66751441877	0.00502522327809	0.0569229699496	0.0670801386176	0.00178668927762	0.131415661727
a8	0.109808142241	0.607016276257	0.00656945842603	0.0774882459832	0.100594356206	0.00453611315921	0.0939874265757
a31	0.122869270747	0.665091948752	0.00542639497534	0.0540602913277	0.109316205402	0.00438590306307	0.0388499473919
a24	0.170989216916	0.689682106251	0.00527046049178	0.0416024427759	0.0750725354673	0.00212025916436	0.015262917864
a31	0.230601222305	0.65336925875	0.0117789308306	0.0385987182586	0.0462359288224	0.00861831118812	0.010797593988
a39	0.285390870768	0.56396900625	0.0179206682769	0.0460943697529	0.0532606862741	0.015136219396	0.0182281758293
a20	0.294771510256	0.49603923875	0.0358336794256	0.069002975251	0.0596757754247	0.0174794357987	0.0271973966098
a31	0.269699890085	0.45483951625	0.0561046064752	0.0761730250837	0.0634439218082	0.0414140099329	0.0383250358699
a20	0.281908863362	0.37964166875	0.0578706041584	0.0779309550279	0.0879916506027	0.0604240966443	0.0542321519566
a31	0.238411901121	0.28755042625	0.0826238167195	0.101034601676	0.116959680201	0.0880968522148	0.0853227089855
a46	0.19748344704	0.215674665417	0.10861134724	0.119574187225	0.1322092834	0.115299497405	0.111147546329
a31	0.18251153568	0.186514851806	0.119765637413	0.128035422408	0.137752791133	0.123380289135	0.12203946211
a23	0.175158945227	0.169068283935	0.127138321138	0.132092227469	0.138311963711	0.129759217712	0.128471024037
a31	0.172993881742	0.163173364645	0.129698615713	0.133532999156	0.13838294457	0.131526500571	0.130691674679
a46	0.159070130581	0.154297754882	0.135228958571	0.137663379719	0.14096394819	0.136875266857	0.13590057156
a8	0.154729763527	0.154352411627	0.136379852857	0.138757749906	0.141591716063	0.137070972286	0.137117543853
a31	0.149128167842	0.150335917209	0.138478747619	0.139803303302	0.142187078688	0.140988867429	0.139077924618
a38	0.171185112614	0.15628198907	0.13265674254	0.134174051101	0.137078852896	0.135585482476	0.133037751539
a20	0.219207574205	0.17709662969	0.119470070847	0.1211257637	0.123447780965	0.120227150825	0.119424993846
a31	0.210377378068	0.173617816563	0.121648423616	0.122512511233	0.125020106988	0.125244750275	0.121578971282
a20	0.213347862689	0.182658938854	0.118719896205	0.119992400411	0.123503458996	0.123086663425	0.118690757094
a31	0.215126890896	0.185878812951	0.118401200402	0.119702386804	0.122358709665	0.120278814475	0.118253175698
</S>	0.180887640448	0.165156566476	0.129710550201	0.130439588402	0.132323689833	0.131775502238	0.129706437849
