 	non	aveva	dove	aveva	per	stare	</S>
a7	0.004187044695	0.0010716000825	0.194004655	7.8197738e-05	0.181854273	0.535118115	0.0836861046
a31	0.00142654159973	0.000374989211867	0.111807586867	3.87005899333e-05	0.176352331333	0.625269665	0.0847301934
a29	0.00047985522131	0.000127754363656	0.0397465039523	1.32947047378e-05	0.0627200847243	0.867092695	0.029819802491
a19	0.0141697505238	0.00373220355155	0.0355893344474	0.00113849582441	0.0290619395214	0.891613531667	0.024694704988
a46	0.0610473735079	0.0174204931838	0.0812232048158	0.0116386076415	0.0537028618405	0.699674093889	0.0752933163293
a31	0.0854203711693	0.0387348443946	0.105096074939	0.0366844945472	0.0844791619468	0.525309121296	0.124275908776
a38	0.0688769790564	0.0516267961315	0.084264690313	0.0527326491824	0.0937735006489	0.444191823765	0.204533572925
a31	0.0841829383521	0.0765670187105	0.0907783454377	0.0771474273941	0.10982852355	0.321125974588	0.240369764308
a20	0.108851759451	0.103887152903	0.112255331813	0.104332812465	0.121256019517	0.221769638196	0.227647274769
a31	0.120368089817	0.118533970968	0.122400133938	0.118572864155	0.128658484839	0.176608992732	0.214857474923
a0	0.132046903272	0.131069206989	0.133078944646	0.131199211385	0.13605724828	0.158775767577	0.177772698308
a31	0.136413821091	0.135835678996	0.136687534882	0.135746593795	0.13879615276	0.150815802526	0.165704402769
a46	0.139793373697	0.139417029665	0.139897731627	0.139384481265	0.140856314253	0.147321450842	0.153329640923
a18	0.139958377899	0.139751129888	0.140136343876	0.139875377088	0.141228384751	0.146683990281	0.152366413641
</S>	0.139548573949	0.139401039944	0.139857841938	0.139748198544	0.141238442375	0.14774069514	0.152465216821
