 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	0.58982785	0.02534636245	0.02227690115	0.0801943185	0.0062628748	0.012618627	0.0504828765	0.000524735247	0.000292132465	0.00198761195	0.0037455238	0.00350364705	0.00259770065	0.000374980795	0.00808425475	0.161843465	0.0300361122
a11	0.455052616667	0.00958206981667	0.0105010898167	0.197964117167	0.0127275718	0.014822214	0.0557483288333	0.000477174257	0.000200464878333	0.00346760675	0.00283527063333	0.00492132381667	0.0163872113167	0.000290005618333	0.0133879085833	0.171580913667	0.0300540929333
a37	0.243963725289	0.00438689297222	0.0090064029389	0.275776752389	0.0381585486	0.0745887223333	0.0683108982778	0.001182172429	0.000311803906111	0.02119140205	0.00915302854444	0.0178563264389	0.0340586171056	0.000128071404111	0.0600423895278	0.123597553222	0.0182866645111
a28	0.082619516443	0.00232002529074	0.0065694238463	0.14991145613	0.0408844232	0.142197924111	0.123920218093	0.00127870061633	0.000272183971037	0.0322576356833	0.0116068166148	0.026041039813	0.0329136803685	8.6188846037e-05	0.143839523176	0.182339634407	0.0209415705037
a31	0.0297212349277	0.00131976683025	0.0029671951721	0.0606548133767	0.0198852089	0.103922031237	0.110301591031	0.000911970745443	0.000176103732679	0.0200883468944	0.00614542333827	0.022583887271	0.0859225814562	0.000106217705346	0.189008087725	0.323061364802	0.0232241391679
a21	0.0121333692259	0.00112472541008	0.0013842975307	0.0261213184589	0.00889712073333	0.0467760136123	0.0895010620103	0.000736787238481	0.00014510172756	0.0139920142981	0.00363813667942	0.0186880990903	0.100076861485	0.000139454468449	0.238130972575	0.416307028267	0.0222076083893
a31	0.017129418492	0.00102591313669	0.000863733760233	0.013700817153	0.00663602717778	0.0295207972041	0.0838984970034	0.000739843269494	0.00020828786252	0.0189766440994	0.00893558142647	0.0284381016968	0.164917551495	0.00026825794615	0.226673010858	0.381023086089	0.0170443854631
a10	0.019011236064	0.00148605351223	0.000513512320078	0.00884825171767	0.00578172945926	0.0265202794014	0.0596171686678	0.000823096656498	0.000276229684173	0.0489352986998	0.0116701772755	0.0296070371323	0.189207237165	0.000415080555383	0.172911263619	0.39213877203	0.0322375671544
a31	0.0126189572547	0.00140435472408	0.000336369656693	0.00821755790589	0.00508988555309	0.0286070634671	0.0568581025559	0.000707422072166	0.000222475601391	0.0747714062333	0.0237730772252	0.0362304169441	0.224055675722	0.000543772275128	0.148663047873	0.340405140677	0.0374953170515
a3	0.0114427984182	0.00204215872803	0.000335996095564	0.00707357120196	0.0059308215177	0.0432409938224	0.0687042305186	0.00137959497739	0.000577311220464	0.169865918744	0.0303283037417	0.0405966439814	0.242297948574	0.00162415884171	0.120099280624	0.229653286892	0.0248070050172
a28	0.0065651870394	0.00260369374268	0.000341331915188	0.00439822363399	0.00422828933923	0.0589332546075	0.131120900173	0.0018008623258	0.00100740287349	0.237260116248	0.0200267145806	0.0238503373271	0.114672064525	0.00299298258057	0.174582314875	0.194604398964	0.0210119293391
a31	0.00389717764647	0.00130369025423	0.000408102695063	0.00637553254466	0.00523470061308	0.0476720332025	0.133977970058	0.00166718694193	0.00089950890783	0.184130192083	0.0246529811935	0.034238588109	0.127034819842	0.00261166782686	0.226753711625	0.186872326321	0.0122698424464
a20	0.00306993994882	0.00213226389141	0.000478966565021	0.00696277611489	0.00636249960436	0.0621395744008	0.112401683353	0.00205188088064	0.00103627711928	0.265677744028	0.0252634910645	0.035130632703	0.122369014281	0.00226948147562	0.178322973875	0.164978357107	0.0093524841488
a0	0.00518787064961	0.00373146183047	0.00045487100834	0.00371074640496	0.00523190260145	0.0741723431336	0.136658277784	0.00293680656021	0.00204369807309	0.296445414676	0.0157701086882	0.018928374901	0.072647742427	0.00668228502521	0.193011897958	0.155026667369	0.00735954561627
a20	0.0046795601632	0.00375119684349	0.000902271189447	0.00492012490165	0.00589706353382	0.0581976127112	0.151331565928	0.00405158608674	0.0028177393577	0.182504973225	0.0134689132294	0.0144984623003	0.047467164809	0.00928538434174	0.287455485986	0.203679672456	0.00509120177209
a31	0.0019941236544	0.00257115292783	0.00237359066315	0.0204119253005	0.0192505985113	0.0584698359037	0.112536070309	0.0100006402622	0.0027563248859	0.146850326075	0.0211599650765	0.0203801987668	0.054902005603	0.00560636214725	0.289462515329	0.226966107485	0.00430820325736
