 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	0.02753093495	0.167221982	0.1573154925	0.00510501478	0.0213219196	0.065124029	0.0557725055	0.495541285	0.0050668347
a29	0.00990791182667	0.074276262	0.0816879248333	0.00332928868	0.0423484962667	0.0290965646667	0.0565730701667	0.693979105	0.0088013883
a31	0.0141055151522	0.035689747	0.0750196106111	0.0128169897933	0.109717198756	0.0156542935556	0.0409041780556	0.681217218333	0.0148752267667
a20	0.0183142130507	0.0235233108667	0.0745550612037	0.0197785169311	0.150577266252	0.0108405495185	0.0278310883519	0.660875056111	0.0137048879222
a31	0.0980359990169	0.0445244591556	0.0441388367346	0.0218058143104	0.224764842084	0.0141498948395	0.024200424784	0.51733509537	0.0110446163074
a28	0.149292671672	0.0728241643852	0.0463908362449	0.0237000294368	0.250904220695	0.0212391646132	0.0328101392613	0.390626108457	0.0122126681025
a3	0.113291699224	0.0967559194617	0.0427097187483	0.0167727870789	0.143820898898	0.0224737262044	0.0743506897538	0.475933882819	0.0138906723675
a35	0.117316359741	0.115878279821	0.0256687199161	0.010039812293	0.057495315966	0.0266452734015	0.111172559918	0.51864919094	0.0171344897892
a31	0.0944927399137	0.116929416607	0.0354432923054	0.0279258847643	0.116894226322	0.0337259831338	0.110476396639	0.446416020313	0.0176960479297
a20	0.0714436533046	0.147774445536	0.0411256261018	0.0333496119214	0.135232657574	0.0430940363779	0.10341525388	0.400115936771	0.0244487979766
a31	0.0710990931015	0.166909245179	0.0599268840339	0.0484776276405	0.101536544658	0.0642098187926	0.10450418296	0.35139831559	0.0319383189922
a28	0.0832311997005	0.19282359506	0.0729030000113	0.0587384652135	0.0955435182193	0.110227459598	0.0931070009867	0.242987801863	0.0504379586641
a13	0.1081335799	0.189468821687	0.0502019180038	0.0372526487378	0.0521080900731	0.179178153199	0.0820641669956	0.213929913954	0.087662712888
a41	0.133323586633	0.127961465896	0.0394623570013	0.0297283405793	0.037667690691	0.2041085344	0.0817609509985	0.240196934651	0.105790167629
a28	0.148836508878	0.0824561072987	0.0302125106671	0.0201763205264	0.024272372897	0.144344377133	0.100192195666	0.355948388217	0.0935612292097
a31	0.136417029626	0.0684306557662	0.0246241882224	0.0167699248421	0.103561906966	0.105745900044	0.117865921889	0.351779256072	0.0748052280699
a20	0.137519773209	0.0735729952554	0.0278490974075	0.0163791409474	0.130715685322	0.156970605348	0.0966698566297	0.253676822024	0.106646051023
a31	0.157520744403	0.0861921704185	0.0489069324692	0.0376653819825	0.083979684774	0.164915026783	0.0976846715432	0.199984040675	0.123151381674
a24	0.168688761468	0.120747818806	0.0635286974897	0.0524789373275	0.0762280889247	0.179534453928	0.0958665465144	0.137114210225	0.105812498558
a46	0.142684982489	0.124773409602	0.0678430658299	0.0573251657758	0.0715748903082	0.194736584643	0.106976338171	0.129683826742	0.104401726186
</S>	0.115984254244	0.105444434801	0.074076612915	0.0700110528879	0.0863135951541	0.159992892321	0.141932149086	0.146848473371	0.099396538093
