 	devo	pulire	l	albero	</S>
a39	0.88705938	0.073723871	0.0352585865	0.002441991	0.0015161929
a31	0.72159796	0.199752473667	0.0724121421667	0.0038023635	0.0024350561
a35	0.406287653333	0.297666924556	0.102493967389	0.0762764201667	0.117275037367
a31	0.156826651111	0.200535775185	0.0699880633963	0.227033166722	0.345616332456
a20	0.081991697037	0.134401835395	0.0273788485654	0.361979022241	0.394248610819
a31	0.084819575679	0.122174608465	0.0116762983218	0.506360520747	0.274969020273
a37	0.141930931893	0.126492732822	0.00845465740727	0.514996986916	0.208124653424
a1	0.194235770631	0.151252242607	0.0168646784691	0.354935898972	0.282711367808
a20	0.216730453544	0.134932405869	0.0252654564897	0.217383996324	0.405687675936
a31	0.164924556181	0.155412488623	0.0384048754966	0.299790792108	0.341467235312
a39	0.37942647706	0.120877530874	0.0341690792655	0.297300302369	0.168226559771
a10	0.47893946902	0.0828393316247	0.0269244495218	0.231281532456	0.180015177924
a29	0.27622229634	0.0818059852082	0.0317971621739	0.275264484152	0.334910045975
a46	0.235674482113	0.0623730844027	0.0378083647246	0.326643408051	0.337500665325
a31	0.211089307371	0.0777914594676	0.0535898239082	0.44682458935	0.210704808442
a20	0.438453629124	0.0712951074892	0.0423995383027	0.334292249783	0.113559487481
a13	0.498207336375	0.0509626201631	0.0354984761009	0.317380283261	0.0979513104937
a20	0.229355581458	0.0457045280544	0.035709976367	0.583328577754	0.105901302165
a31	0.157536793153	0.0828586173515	0.0688189884557	0.589316892585	0.101468656055
a11	0.311629534384	0.123188133784	0.108516909485	0.344644049195	0.112021358685
a17	0.319928318128	0.121200402595	0.131297969828	0.318323411398	0.109249912895
a20	0.191613772709	0.120549788865	0.141178716609	0.441633330466	0.105024402632
</S>	0.181045996355	0.113705876432	0.124444333304	0.475149765233	0.105654033816
