 	quella	famiglia	non	ha	da	mangiare	</S>
a20	0.49126433	0.01693708759	0.002252851085	0.05543668235	0.01656865365	0.29640072	0.1211396415
a31	0.24254983	0.00580318041333	0.000801774013667	0.05667917345	0.0160564313833	0.551505153333	0.126604387833
a37	0.096037882	0.0418460362944	0.000513532633222	0.0218238888833	0.00740451349443	0.770125717778	0.0622483842777
a31	0.038105333	0.288449595431	0.000664575077741	0.00815602579443	0.00526008096481	0.632357055926	0.0270073269259
a13	0.015896836	0.584224625144	0.00204997719258	0.00590671336481	0.0106780002549	0.360531745309	0.0207120968086
a31	0.00730820776667	0.766991058381	0.00284060539753	0.00599163565494	0.0144415697516	0.186385403103	0.0160415442362
a43	0.0102268856889	0.66193785946	0.0195750477992	0.0646584314183	0.0765117675839	0.149288612368	0.0178014420454
a31	0.0372997972296	0.408670246487	0.0547403752664	0.130547657139	0.139161282528	0.187513147456	0.0420675340151
a20	0.0553325124099	0.352307162162	0.0709749337555	0.126804465713	0.131460944176	0.183114432485	0.0800056026717
a31	0.0707330508033	0.310734504054	0.0860998595852	0.118865635238	0.128988624725	0.175346774162	0.109231598891
a11	0.0927593469344	0.283277574685	0.104579868195	0.119879493413	0.125208514908	0.149926566387	0.124368650964
a31	0.105910798978	0.268037434895	0.113471322732	0.122581716138	0.122735164969	0.134600553796	0.132663016988
a30	0.112678382993	0.264825688298	0.117171144244	0.124213352046	0.12198521499	0.128501351265	0.130624878996
a31	0.117338397664	0.255708206099	0.120128651415	0.126263597349	0.12281459833	0.126797303755	0.130949262999
a42	0.117470142555	0.242088105366	0.115338523805	0.14820877245	0.119090299443	0.132938034585	0.124866126
a20	0.0944535275183	0.324999378455	0.0872468406017	0.145281710817	0.100060229814	0.145713818195	0.102244468333
a31	0.0944958425061	0.328456779485	0.0887948695339	0.126965556939	0.104435899938	0.154403936065	0.102447114111
a20	0.110972017502	0.280303163162	0.109206469845	0.126691722313	0.116552807979	0.138589792022	0.117684024704
</S>	0.111881013751	0.292904756581	0.111216154923	0.123885231156	0.115242000989	0.126798131011	0.118072682352
