 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a31	0.025216811	0.603688445	0.00103080674	0.13455771	0.079892245	0.00969870855	0.019672985	0.03533720425	0.04052385322	0.05038119415
a37	0.0135924996667	0.418588877	0.00079978214	0.0885163286667	0.043031161	0.00668219051667	0.0632706716667	0.0982129780833	0.195555634407	0.07174984605
a31	0.0243815445556	0.189355932333	0.00124013748	0.0421135712222	0.0189474098333	0.00361643063222	0.0701344234556	0.116797853694	0.459009964802	0.07440270335
a20	0.0307742495185	0.102613652111	0.00123824576	0.0308924624074	0.00996820314443	0.00183480673741	0.0282388773852	0.100769758898	0.630378621601	0.0632911197833
a31	0.0564989778395	0.197058414037	0.00519917622	0.0300746684691	0.0105270207481	0.00430837477914	0.0214166371284	0.0897473536327	0.545373230534	0.0397961465944
a13	0.0668186219465	0.306151431346	0.00805011427333	0.033374964823	0.0178098262494	0.0162547822597	0.0328644977095	0.0716732852109	0.418497933511	0.0285045268648
a31	0.0320344149822	0.286396963782	0.0376118899578	0.0443472722743	0.0342862357498	0.0337018394199	0.0495661179032	0.0825629850703	0.374124517837	0.0253677516216
a20	0.0273633376607	0.227236657927	0.0578063946526	0.0572243780914	0.0802234662499	0.04507831314	0.0625171556344	0.0976300516901	0.300134632612	0.0447856082072
a17	0.0411215525536	0.143251012642	0.0432556342175	0.0642027093638	0.14981267875	0.05216765038	0.0693441468781	0.10813877223	0.246659674204	0.0820461910691
a20	0.0500357271845	0.0870218875473	0.0306129307392	0.0584273354546	0.15435361625	0.0563139947933	0.0807775622927	0.132308239077	0.251668021401	0.098480717023
a31	0.0499608263948	0.0854438358491	0.0336798059131	0.0537589694849	0.14050575875	0.0636543295978	0.0904557274309	0.143102066359	0.252042930467	0.0873957536743
a20	0.0707507021316	0.10552319995	0.0369009113044	0.0613625118283	0.157717319583	0.0651112165326	0.0789360431436	0.117748223786	0.212633410156	0.0933164392248
a31	0.0842328140439	0.10264759465	0.0487550867681	0.0727729106094	0.136047909861	0.0693720755109	0.0803958483812	0.111861532929	0.193989196719	0.0999250064083
a3	0.086821233348	0.0989648068833	0.068381170256	0.0790596888698	0.157983419954	0.0772674101703	0.0852105827937	0.10266832431	0.149745588906	0.0938977871361
a8	0.0901514564493	0.0919322159611	0.066679596752	0.0781013916233	0.214156119985	0.0750238950568	0.0785496675979	0.0894394314367	0.117704986302	0.098261260712
</S>	0.0824129132246	0.0821482654806	0.065915188376	0.0772127008116	0.228179939992	0.0747573775284	0.078985163799	0.0907516157183	0.121090188151	0.098546650356
