 	mi	si	gonfiò	il	dito	</S>
a41	0.71941948	0.0069293298	0.002067412975	0.261415108	0.0033738363	0.0067948153
a20	0.56944006	0.0145049226	0.0102235344417	0.321769359333	0.0666448047	0.0174172587667
a39	0.354415396	0.0168654144333	0.0140482119806	0.292051186444	0.291755721567	0.0308639925889
a31	0.168745458	0.00931530784443	0.00891279682687	0.419880262148	0.367516453856	0.025629703863
a37	0.101367342	0.0193486074148	0.0173093852756	0.634238687383	0.210853304619	0.0168826952877
a21	0.131851736667	0.0437694051383	0.0290046817585	0.657320062461	0.116197408206	0.0218566974292
a38	0.344646828889	0.0444955440461	0.0244922712528	0.496149677487	0.069547331402	0.0206683226431
a18	0.58832170963	0.0408793850154	0.0139392164176	0.308528912496	0.033576075134	0.014754693381
a46	0.621594259877	0.0580142730051	0.0201894308059	0.261052467499	0.0203591610447	0.0187903877937
a31	0.487039153292	0.069341782335	0.029127979602	0.369391555833	0.0228199123482	0.0222795742646
a20	0.431484794431	0.0693611287783	0.041240392534	0.330526768611	0.0431765027827	0.0842103914215
a46	0.387267911477	0.0830591262594	0.0803890108447	0.229200349537	0.0778620975942	0.142221477141
a31	0.282993930492	0.124819008753	0.120925710282	0.218182683179	0.112699482531	0.140379125714
a8	0.229974670164	0.148829139584	0.137661423427	0.183689774393	0.136759220844	0.163085735238
a31	0.203991263388	0.153325386528	0.149122681142	0.167041734798	0.150310406948	0.176208538413
</S>	0.185237971694	0.160086078264	0.157588355571	0.167544997399	0.158361203474	0.171181419206
