 	non	ho	cosa	a	fare	</S>
a8	0.45786375	0.4122204	0.081015765	0.01328185035	0.0326152395	0.003003029875
a31	0.410220046667	0.287736306667	0.108663385	0.0400347520167	0.1494877465	0.00385779259167
a37	0.216482628889	0.234221048889	0.274361325	0.0609932070056	0.211247762167	0.00269403363056
a10	0.133992966296	0.288732646296	0.387437461667	0.0401866193352	0.147803580722	0.00184675111019
a37	0.086320051432	0.415190872099	0.355775307222	0.0235145557784	0.117496216907	0.0017030255034
a10	0.061215783144	0.552345324033	0.263684169074	0.0226215502595	0.0979390456357	0.00219413873447
a0	0.0502533257147	0.475431788011	0.287329879691	0.0869217850865	0.0946678285452	0.00539535681149
a20	0.0310478389049	0.222390521004	0.321170216564	0.232579571696	0.187083409515	0.00572837693716
a17	0.016189562635	0.0822205580013	0.210805345521	0.322165180565	0.365713953172	0.00290537121239
a20	0.0551625848783	0.0752212720004	0.182096018507	0.312497626855	0.370038451057	0.00498405580413
a8	0.148639528293	0.162798887333	0.178696089502	0.274398498952	0.229302073686	0.00616494240138
</S>	0.200938179147	0.221270518666	0.146622374751	0.249567534476	0.176850246843	0.00475116740069
