 	ora	ho	finito	di	scrivere	</S>
a23	0.72443512	0.27125815	0.0007667593	0.00181209315	1.99409413e-05	0.00170794932
a31	0.514279286667	0.454378983333	0.00298500682	0.0267297170833	7.37078103333e-06	0.00161961597733
a28	0.319490488889	0.614657651111	0.0172065786067	0.0475283010278	1.94738800778e-05	0.00109749619644
a31	0.444347232963	0.474585667037	0.0306133395356	0.0493263130093	0.000188526996693	0.00093895850548
a41	0.585327277654	0.350985642346	0.0215995911452	0.0410206220031	0.000477398348898	0.00058949589516
a21	0.621557569218	0.334101050782	0.0085332431484	0.0318294716677	0.00259850189963	0.00138013825172
a24	0.675835123073	0.236602140261	0.00564653474947	0.0644405345559	0.00984655063321	0.00762906641724
a31	0.730197174358	0.11767946342	0.00568482464982	0.0652499875186	0.0137207982111	0.0674677148057
a39	0.582961731453	0.0818515544733	0.00955686071661	0.0371857225062	0.021738777737	0.266705321602
a31	0.479545750484	0.0791134614911	0.0325480885722	0.0542780048354	0.0451091442457	0.309405547201
a28	0.551401416828	0.0740350638304	0.0497346505241	0.0642388682785	0.0559013324152	0.2046886824
a31	0.454183398943	0.0968458146101	0.0828538378414	0.0933852060928	0.0863552451384	0.186376507467
a20	0.418053959648	0.10873152287	0.100933772614	0.110483935364	0.103080388379	0.158716385822
a37	0.537485786549	0.0888945856233	0.079364967538	0.0848682251213	0.0813419661263	0.128044385274
</S>	0.573551393274	0.0856490778116	0.074962843769	0.0801239425607	0.0765048780631	0.109207782637
