 	i	bambini	non	si	vestono	da	soli	</S>
a31	0.7938529	0.0126318373	0.0022033249	0.080600376	0.04406704365	0.01386947425	0.046005725	0.0067693877
a0	0.567714578	0.0053924883	0.00095355775	0.033565163	0.0743596753167	0.119946688917	0.17264819	0.0254197209
a31	0.217435877333	0.00925432843333	0.00050577988	0.0177586436667	0.0978085984389	0.227233086306	0.356228106667	0.0737756303
a17	0.097409140111	0.0112400138111	0.000398868306667	0.0132393565556	0.0659470161463	0.293778345435	0.383127658889	0.134859623433
a20	0.087818801037	0.013019458937	0.000978877335556	0.0111442135185	0.0447141980488	0.265585151812	0.381950396296	0.194788897811
a31	0.126229553679	0.0137746631457	0.00121256822852	0.0137265345062	0.0274090556829	0.118593085271	0.525903685432	0.17315084727
a37	0.293045891226	0.00819463141523	0.00124616922617	0.0131357315021	0.0188638163943	0.0510688994237	0.507330295144	0.107114553757
a15	0.511698347075	0.0124760283384	0.00826905060872	0.0204946565007	0.0155787266314	0.0338907848079	0.312359808381	0.085232592919
a46	0.596523219025	0.0226862037795	0.0185549995362	0.0373021978336	0.0207097855438	0.0396761512693	0.188044602794	0.0765028593063
a24	0.551979303008	0.0287802829265	0.0293794165121	0.0511275719445	0.0298572535146	0.0443816947564	0.174154727598	0.0903397831021
a31	0.456181357669	0.0400835526422	0.0335680558374	0.0575756963148	0.0367226508382	0.0539921015855	0.234013269199	0.087863353034
a18	0.566931179223	0.0444250498807	0.0271301499458	0.0487871981049	0.0293241176127	0.0463387371952	0.1852065774	0.051856994678
a11	0.626174833074	0.0453784176269	0.0456264016486	0.063743051035	0.0405110938709	0.0324903573984	0.110103110133	0.035972724226
a35	0.505772431025	0.0539914378756	0.0567510382162	0.067974046345	0.0482285062903	0.0340314034661	0.189462450044	0.043788705742
a31	0.519804603675	0.0545431509585	0.0465533147387	0.0658996297817	0.0397475877634	0.0324749094887	0.198545873348	0.042430947914
a13	0.640149017892	0.0515508103195	0.0437365502462	0.0757855249272	0.0354638842545	0.0268078074962	0.0959394764493	0.0305669043047
a11	0.591487789297	0.0630761851065	0.0530748977487	0.0725727749757	0.0449772474182	0.0378044111654	0.0945647208164	0.0424419204349
a31	0.555062043099	0.0631565617022	0.0567882802496	0.0782822583252	0.0522972958061	0.0460053707218	0.0985979436055	0.049810236145
a46	0.494596444366	0.0739160305674	0.0681321577499	0.0922585374417	0.065441698602	0.0603348889073	0.0837809678685	0.061539319715
a31	0.282327224789	0.106347416856	0.100217065917	0.110432160481	0.0990610062007	0.0963103246358	0.108628579289	0.096676256905
a24	0.206932548263	0.115603302285	0.111586971972	0.116036256827	0.111605412067	0.110254584879	0.117554549763	0.110426412302
a35	0.187844729421	0.116008316095	0.112327720657	0.115442868942	0.112882447356	0.113304633626	0.129575813254	0.112613508767
a31	0.15788540314	0.117107452365	0.115344703552	0.117063426314	0.115972509119	0.118468606542	0.141055584418	0.117102329589
a46	0.152649187713	0.120278395788	0.118140007851	0.118602318771	0.118207049706	0.119791368847	0.133081914806	0.11924974653
a31	0.147193179238	0.122641168596	0.120460927284	0.120468986257	0.120166823235	0.120830146282	0.127564841602	0.120673918843
</S>	0.137200674619	0.123181794298	0.122037600642	0.122069393129	0.121981446617	0.122665933141	0.128449705801	0.122413464422
