 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
a31	0.033070223375	0.0875685406	0.08317875915	0.08019074655	0.04446552445	0.0011691036165	0.00320528225	8.94042225e-05	0.00526898125	0.15826371	0.49757518	0.00595446375
a18	0.0112228200433	0.0307634497567	0.0290594188833	0.0271463400833	0.0153540615733	0.000451082093167	0.00494125875	0.0003126311175	0.0562048226833	0.18478955	0.634496683333	0.00525779465
a31	0.00394793364943	0.0103835468322	0.00975768551943	0.00930193598443	0.00551891059777	0.000240775414389	0.00902907775	0.0006244298825	0.264267050894	0.187189613333	0.496671334444	0.00306764224
a24	0.00167885339648	0.0042040937674	0.00355893463148	0.00430705258481	0.00477641314926	0.000231379301463	0.01393648525	0.000685930670833	0.353626233631	0.138566819778	0.471410951481	0.00301682150333
a31	0.00145628134549	0.00231308148913	0.00153933482049	0.0026702184616	0.00446681074309	0.000256320807154	0.01181563695	0.000561883433611	0.278911887877	0.107883938593	0.584957783827	0.00316680181444
a17	0.00165842191516	0.00192131879638	0.000853025550163	0.00198404425387	0.00229553677436	0.000207030289051	0.00552662258333	0.00043029954787	0.213256774626	0.084756213531	0.684501781276	0.00260892068481
a31	0.00156589167172	0.00184335553213	0.000646469496721	0.00172733960796	0.00158410901145	0.000205056379684	0.00312717054444	0.000353392325957	0.117147022875	0.0531207638437	0.816297160425	0.00238229028494
a20	0.00154180219057	0.00181199141071	0.00049559592224	0.00115995355932	0.00124359775715	0.000325188856561	0.00172804143148	0.000419914671986	0.0605086472917	0.0305243622812	0.898721910142	0.00151901205165
a7	0.00279567196352	0.00492962290357	0.000797926517413	0.00116307608644	0.00152465998572	0.00052659463552	0.00145036971049	0.000637014980662	0.0312177544306	0.0182042817604	0.934071830047	0.00268116848388
a31	0.00310855338784	0.00553114013452	0.000878146072471	0.00087339471548	0.00130477179524	0.000654341745173	0.00135897893683	0.000770427653554	0.0176172134769	0.0129232649201	0.952116126682	0.00286358529463
a18	0.00420992869595	0.00890152721151	0.00120261499082	0.00101651279183	0.00174137749841	0.00102354631506	0.00171843721228	0.00114267920118	0.0147989088256	0.01126602564	0.950407065561	0.00257136399821
a41	0.00990225789865	0.0254592320705	0.00265972666361	0.00171387553061	0.00317408816614	0.00193589963835	0.00276217820409	0.00210916133373	0.0178064806085	0.01240634388	0.915518611854	0.0045521569994
a31	0.0101792530662	0.0276392263568	0.00307814978787	0.00210108904354	0.00373501682205	0.00336760254612	0.00499524906803	0.00368628237791	0.0219618178695	0.0170551836267	0.897577470618	0.00462365813313
a46	0.0163802454554	0.0683209531189	0.00415749316262	0.00289432134785	0.00569950104068	0.00552229334871	0.00774906502268	0.0060572826593	0.0285408416232	0.0221163572089	0.826901913539	0.00565971727771
a20	0.0267623668185	0.125628017706	0.00643096935421	0.00364174518262	0.00757965484689	0.00903848594957	0.0116310446742	0.0103308115531	0.0339102678744	0.0242352607363	0.732367994513	0.0084433934259
a31	0.0244511546062	0.109818840569	0.00686384141807	0.00439067716087	0.00785243844896	0.0171013926499	0.0227996908914	0.0209874881844	0.0427913829581	0.0318393722454	0.702643674838	0.00846006230863
a39	0.0273832035354	0.18871243819	0.00679070383936	0.00448497608696	0.00769397131632	0.0195324062166	0.0266387759638	0.0249929103948	0.044658786986	0.0321390814151	0.609036334946	0.00793641493621
a31	0.0338944478451	0.25049190273	0.00808512684645	0.00572484222899	0.00900078060544	0.0274295114055	0.0389544609879	0.0381382867983	0.054896893662	0.0351393651384	0.489435011649	0.0088093806454
a24	0.038131405615	0.36399108091	0.00830810894882	0.005953869243	0.00900256986848	0.0285530418018	0.041756367996	0.0414082202661	0.0552877632207	0.0334614390461	0.365965837216	0.00818030054847
a31	0.0442685948717	0.468628083637	0.00913799098294	0.006477263581	0.00910346128949	0.0295792519339	0.0473991669987	0.048956701422	0.0560787664069	0.0299197510154	0.242363995739	0.00808695718282
a17	0.0472363116239	0.518377574546	0.00964829319431	0.006758586527	0.00888280442983	0.029905844978	0.0503622303329	0.0531817441407	0.0564521288023	0.0287071176718	0.182024921913	0.00846241239427
a31	0.0538048098746	0.531829954849	0.0101606875981	0.00886295417567	0.0107834694766	0.0296226366593	0.060646688111	0.0730347183802	0.0548414029341	0.0242403658906	0.132547723971	0.00962457479809
