 	lo	ho	finito	di	fare	</S>
a8	0.58085274	0.381703645	0.004011469	0.00657597225	0.02270609915	0.004150128535
a31	0.48432223	0.276738861667	0.0111700926667	0.167903331583	0.0548444747167	0.00502105077833
a20	0.25306792	0.265298440556	0.0163899205556	0.288373310528	0.171556418239	0.00531403719278
a24	0.233906373333	0.399007436852	0.0100877039185	0.166291771343	0.184386266413	0.00632050213093
a18	0.272084024444	0.560857445617	0.00554217070617	0.0676190406143	0.084469884471	0.00942749277698
a31	0.294492184815	0.605035615206	0.00392080173539	0.0342683978714	0.0505726384903	0.0117103849257
a20	0.389221768272	0.524030681735	0.00235803874513	0.0169948422905	0.0513429211634	0.0160517449752
a10	0.367780362757	0.430099517245	0.00722893024838	0.0786220417635	0.0792355420545	0.0370335876584
a20	0.356733104252	0.406006942415	0.0108578650828	0.104271331254	0.0782427066848	0.0438880202195
a7	0.352034711417	0.512273437472	0.00877081049427	0.0522137257513	0.0489232525616	0.0257840519398
a31	0.248124747139	0.473453472491	0.0172386562981	0.131689166584	0.117563023521	0.0119309142799
a20	0.394345025713	0.29232163083	0.0188872352327	0.152348700328	0.13667532484	0.00542207411663
a18	0.650783285238	0.237903376943	0.0077769547309	0.053775118276	0.0466171297933	0.00314413196221
a24	0.797569495079	0.154059974314	0.00420511976363	0.0201588150253	0.0170824832111	0.00692412365407
a46	0.827064681693	0.100180436771	0.0108193455879	0.0327109339084	0.0175086255037	0.0117160095514
a31	0.735878410564	0.14097050559	0.0239455495293	0.0614711413028	0.0267013768346	0.0110330201838
a33	0.649185046855	0.161456445197	0.0377029001764	0.0656725871009	0.0369244356115	0.0490585577279
a8	0.515781772285	0.140135625066	0.0726737657255	0.094320332367	0.0767603092038	0.100328159243
</S>	0.402367506142	0.149381827533	0.100247642863	0.127523606184	0.108551844602	0.111927534621
