 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	0.017736693	0.034495777	0.00489879235	0.21738527	0.09548903	0.443441185	0.0014751900235	0.0162278145	0.003148995125	0.004610645	0.00035610336	0.007673021	0.1476620125	0.0053994288
a20	0.0103936234333	0.026180716	0.00268628758333	0.121980796	0.0780097213333	0.325486581667	0.000559341556833	0.0120313108333	0.0223007968917	0.159456836	0.000303390606667	0.0156830416667	0.220325380833	0.0046021343
a13	0.0057323959111	0.0138324901	0.00174459727778	0.0467786377	0.0370480887778	0.145263943889	0.00134383478561	0.0448368836111	0.0711547156306	0.369936278667	0.00110652576889	0.0361375605556	0.219603690278	0.00548030786667
a31	0.00572631097037	0.0077735598	0.00102168667593	0.0620558856	0.0179706705926	0.11449366463	0.00352895252854	0.055695669537	0.0818716918769	0.401573299556	0.00175147082296	0.0461066891852	0.186938060093	0.0134923722889
a28	0.00578161305679	0.00516903383333	0.000590813641977	0.0672033329667	0.0119485465309	0.108219662543	0.00530354110951	0.114818081512	0.0479656512923	0.292309923185	0.00158575130765	0.0663348287284	0.237517053364	0.035252160763
a31	0.00741735175226	0.00407956984444	0.000376519710659	0.0444803220889	0.0131514125103	0.110897415181	0.00568634170317	0.135650691504	0.0423059910974	0.272498024395	0.00603543156922	0.0708675079095	0.247866021121	0.0386874045877
a21	0.00908928958409	0.00674493028148	0.00095386845022	0.0424897366963	0.0192800628368	0.123973031727	0.0131134962344	0.121953094835	0.0388634443658	0.247574544798	0.0131627365231	0.0800697543032	0.223824623707	0.0589074091959
a31	0.0046112697147	0.00616353552716	0.00109507948674	0.0208525757988	0.0133917461123	0.0661832425757	0.0144401669781	0.118590493945	0.0278247221219	0.241454751599	0.0202316165077	0.124535868101	0.277659921236	0.0629650194986
a20	0.0052530814249	0.00818883327572	0.00189333166558	0.0126172584996	0.0104706915374	0.0542493828586	0.0266796738927	0.104361543648	0.0289202540406	0.2600719572	0.0279921278359	0.147082049367	0.263502630412	0.0487172162662
a28	0.00690519314163	0.0111183057586	0.00272936142186	0.0121090331665	0.0120128078458	0.103975404286	0.0342530562976	0.113727615549	0.0261262233469	0.178621905733	0.036506021612	0.164684103122	0.236479676804	0.0607513610887
a27	0.00673294404721	0.00850124845287	0.00190038294062	0.0100593643888	0.0107237029486	0.309685584762	0.0177052057659	0.066939900183	0.0176650036823	0.117848940244	0.0303979940707	0.137258157707	0.217691802268	0.0468898306962
a17	0.0072867518824	0.00549717691762	0.00109885635021	0.00763205296293	0.0080892306162	0.643735881587	0.0084653409553	0.0325939964943	0.00688709903077	0.0484201128947	0.0127847596336	0.066646331369	0.126636517189	0.0242259666187
a4	0.00641775372747	0.00238107192921	0.000487789493403	0.00928305715431	0.00460369797207	0.863339260529	0.0034834784851	0.0117466237648	0.00239401473526	0.0163935448282	0.00435707977053	0.022620435223	0.044197598873	0.00829469335757
a13	0.00954736014249	0.00376655669974	0.00172516067113	0.0471576490514	0.021929663124	0.848292286843	0.00291668829503	0.0162618584216	0.00227668256675	0.0141374749927	0.00155106707951	0.00962189527433	0.0178293463343	0.00298640305052
a31	0.0201528437142	0.00785543389991	0.00388650489038	0.0969506963505	0.0606295120413	0.660433242281	0.00868111909834	0.0457758774739	0.0112628460223	0.0372402789976	0.0043764503665	0.0146644339914	0.0247160087781	0.00337479635017
a18	0.0220727657381	0.00698241526664	0.00317675904013	0.0808022511168	0.0558772542471	0.681274137427	0.00951233513278	0.043942047858	0.0128547591691	0.0363842599659	0.0052646743355	0.0143482639438	0.0241099232927	0.00339818941006
a36	0.0279551470794	0.00490369438888	0.00246631742338	0.0784576927056	0.028174651649	0.793943132476	0.00586167361093	0.0172959613193	0.00558907435137	0.0137894677886	0.00290682749183	0.0062192555946	0.00991641746423	0.00252070603002
a46	0.0295219926931	0.00441311656296	0.00277767554113	0.103929655569	0.0355484792163	0.783590900825	0.00451741890364	0.00967801343977	0.00379090365046	0.0077654721962	0.00224489703728	0.00385514246487	0.00595676455474	0.00240957867667
a31	0.0293720148977	0.00972291062099	0.00535742158038	0.114856476523	0.0539378884054	0.659817760275	0.00901894053455	0.0277574941466	0.0111611266168	0.0297107394987	0.00411160705243	0.021264323755	0.0196319059182	0.00427944679222
a20	0.0428744372992	0.0152901608737	0.00693740662679	0.101304542174	0.0539681048018	0.617780900092	0.0123477710782	0.0344899440489	0.0140302016723	0.0367248685996	0.00554188541748	0.027713255985	0.0249567815394	0.00603976459741
a8	0.0568890670997	0.0235972796246	0.0161866856423	0.120435910725	0.0514167902673	0.562928523364	0.0187033979261	0.0272728163496	0.0184291073574	0.0270985016332	0.0149123472058	0.0227490797283	0.0234414650798	0.0159390081991
a31	0.0559362456999	0.0315820965415	0.0270780775474	0.133998850242	0.0515487447558	0.457619264455	0.0285759769754	0.0345314454499	0.0282286414525	0.0339562695444	0.0257838724019	0.0321811929094	0.0322039996933	0.0267753100664
a24	0.0453734419	0.0256047338472	0.0206000455158	0.0741902000807	0.0387452715853	0.609237971485	0.0224891086585	0.0274238858166	0.0209375631508	0.0250644721815	0.0192389848006	0.0249989088698	0.0257140018978	0.0203813973555
a46	0.0501467316333	0.0314658282824	0.0267318371719	0.0834602900269	0.0465129038618	0.535073923828	0.0277802038862	0.0314461996055	0.0268741733836	0.0296321663938	0.0254122469335	0.0279664878566	0.0309663639659	0.0265306311185
</S>	0.0548746323167	0.0420606971412	0.0395365435859	0.118444250013	0.0607344889309	0.357723686914	0.0396440079431	0.0432702618027	0.0400980096918	0.0430911816969	0.0383004384667	0.0401943564283	0.042933495983	0.0390939435592
