 	si	è	rotta	la	coppa	</S>
a31	0.0138248295	0.000148320259	0.980557575	0.00523541735	5.2195865e-06	0.00022865791
a20	0.00638971957667	0.000267720205667	0.988221641667	0.00494808541667	6.9927665e-06	0.000165910565
a19	0.0507225566022	0.0146186594686	0.904021033889	0.0115056414389	0.0050308435715	0.01410132029
a18	0.155861812201	0.0252959838229	0.71883994463	0.0221380934796	0.00932148585717	0.0685427020967
a27	0.197885890734	0.021567530941	0.602925961543	0.0314718288265	0.0101204356191	0.136028390699
a31	0.214704593578	0.0256870383137	0.435269910514	0.0411921832755	0.016660021873	0.266486310233
a39	0.253339387859	0.0328164111046	0.250387726838	0.0443766557585	0.030254588291	0.388825290078
a31	0.229446835953	0.0704706497015	0.190054155613	0.0763315879195	0.072942726097	0.360754086693
a46	0.174898098651	0.109306176567	0.150428538538	0.11160957764	0.113161548699	0.340596075564
a31	0.159518852884	0.129890312189	0.144197089513	0.13116259088	0.134282676233	0.300948485188
a20	0.182971350961	0.145689104063	0.151083766504	0.144431503627	0.146237048744	0.229587241729
</S>	0.196893375481	0.144855552032	0.148326933252	0.142015271813	0.143184409372	0.224724485865
