 	qualcuno	al	telefono	vuole	sapere	dell	Anna	</S>
a23	0.032206347	0.01252791875	0.42611809	0.0524220985	0.19218402	0.0234135056	0.257638105	0.00348990366
a31	0.0341833316667	0.0108156039167	0.259319433333	0.0351553641667	0.153307119333	0.0382283652	0.461675258333	0.00731550222
a29	0.0194922366222	0.0075474827389	0.222629604444	0.0204059480556	0.073638295111	0.0418734780667	0.606495609444	0.00791734327333
a46	0.00862994384073	0.00497955201297	0.324335838148	0.0197257123519	0.055441881037	0.0286336072889	0.553279893148	0.00497357589111
a11	0.00495946061358	0.00283120033766	0.341962559383	0.021965897784	0.0634111003457	0.0112419378296	0.546809397716	0.00681842423037
a20	0.00346462910453	0.00175846994589	0.187561169794	0.0205503802613	0.0584786744486	0.00605948527653	0.710074999239	0.0120521720768
a8	0.00716320183484	0.0013119756153	0.0895119632647	0.0422040610871	0.20226842915	0.00460408612551	0.637955649746	0.0149806630256
a31	0.00797387551161	0.00104141777177	0.168019504422	0.110124150362	0.36811894305	0.00278856156517	0.331245966582	0.0106876006285
a38	0.0125404867372	0.000818521973923	0.226934928141	0.157167843454	0.368198117683	0.00358448477839	0.224931188861	0.00582441406283
a31	0.0159495935791	0.00106333350797	0.369641702714	0.136889274485	0.275941029228	0.00697173815946	0.18822843962	0.00531489618761
a24	0.0417592785264	0.00138762193599	0.395913944238	0.096896361495	0.283364129743	0.0131016957198	0.157160223207	0.0104167676625
a37	0.0534584128421	0.00150059514533	0.180824861413	0.0849034388317	0.470973773248	0.0160640917399	0.179879387736	0.0123954216875
a15	0.027121138614	0.00136083181511	0.0942067138043	0.101684207944	0.629607144416	0.0114537167466	0.128196460579	0.00636971669583
a31	0.023811063538	0.0026872780717	0.0809347179348	0.157598602648	0.602330328139	0.0150349292489	0.111732641526	0.00587040056528
a20	0.0365719491793	0.00470887595723	0.0918150959783	0.170788077549	0.521250122713	0.0262730404163	0.133352617175	0.0152402315218
a31	0.0367211123931	0.00644195125241	0.0796950813261	0.176159792516	0.467863550904	0.0322314111388	0.180853405725	0.0200336965073
a37	0.034809262131	0.0089462607508	0.080299056442	0.200262287505	0.418174126968	0.0351789263796	0.201193778575	0.0211362955024
a46	0.0303172730437	0.00920785235027	0.0701051451473	0.165984409168	0.511592792323	0.0293329131265	0.163227886192	0.0202317113341
a20	0.0168322080146	0.00729638905009	0.0369523603824	0.120013863056	0.670773947441	0.0175946950422	0.118351325397	0.0121851799447
a24	0.0178122320049	0.00643875825003	0.0195853939608	0.0746309376853	0.78514323248	0.0123219686807	0.0764102874657	0.0076571545149
a31	0.064350673335	0.0115096444833	0.0415844128203	0.0729389458951	0.690487287493	0.0321216702269	0.0651500948219	0.0218572270383
a17	0.090872879445	0.0181126161611	0.0519660336068	0.071479109965	0.645120239164	0.0381074980756	0.0562388076073	0.0281027496794
a20	0.0792560014817	0.023812044387	0.0325144228689	0.0435763343217	0.736984383055	0.0221198630252	0.0472620842024	0.0144748148931
a38	0.0772235738272	0.027213834129	0.0273335289563	0.0558038177739	0.708527231018	0.0302751866751	0.0649478437341	0.0086749922977
a31	0.128783931276	0.027735774043	0.0460013186521	0.0875778139246	0.540180293673	0.059202797225	0.0853965912447	0.0251214987659
a17	0.190324270425	0.048464342681	0.0626831282174	0.0823289026415	0.428274964558	0.063556189075	0.0833785627482	0.040989634922
a31	0.156856030142	0.0609861935603	0.0568882140725	0.0974486508805	0.387901671519	0.080544008025	0.113197099916	0.0461780966407
a37	0.152184250047	0.0782835125201	0.0604583140242	0.114970100294	0.311365080506	0.0964201013417	0.128873279972	0.0574453228802
</S>	0.184563185023	0.10248595626	0.0655614820121	0.099205175147	0.304233050253	0.0799196136709	0.102657339986	0.0613741789401
