 	la	pasta	vuole	sale	</S>
a31	0.063606417	0.73893765	0.13819584	0.05892417	0.000335955745
a15	0.03869893798	0.552221886667	0.08917911	0.318501766667	0.00139830841167
a31	0.0225924963067	0.527328118889	0.0455128566667	0.402625977889	0.00194054177056
a13	0.0296819081022	0.556122662963	0.0226245682222	0.37826725163	0.0133035827569
a31	0.0499666980341	0.561358300988	0.0130879625407	0.358384902977	0.0172021561856
a6	0.237877252678	0.550682140329	0.0127982166469	0.152274520092	0.0463679339952
a31	0.358382164226	0.42173643011	0.0166273208823	0.104059711364	0.0991944179984
a46	0.387369868075	0.395709096703	0.0533739436274	0.0681639971213	0.0953831576661
a31	0.456926849358	0.254332332234	0.0909049695425	0.0894953777071	0.108340520889
a46	0.391654243119	0.268982944078	0.133005358181	0.0969057349024	0.10945169163
a20	0.274475214373	0.424133671359	0.17682993606	0.0574478483008	0.0671132565433
</S>	0.211861907186	0.505238570679	0.17967740303	0.0471682256504	0.0560538202716
