 	forse	stanno	ancora	svegli	</S>
a31	0.094218647	0.665753035	0.089610815	0.148116305	0.0023011214
a10	0.0803193138333	0.463570041667	0.052248899	0.402558868333	0.00130284226667
a20	0.0281365076444	0.172959142889	0.0275029773333	0.761484169444	0.00991719245556
a31	0.0281601920815	0.34599195663	0.0246521354444	0.588627846481	0.0125678372719
a18	0.0447220566938	0.43361180221	0.0403437511481	0.389362985494	0.0919593688773
a31	0.0500316145646	0.45885358407	0.0391559770494	0.318318842831	0.133639971959
a35	0.0440787851882	0.46263574469	0.0422749123498	0.207877895277	0.243132689653
a31	0.0257662540627	0.204212152563	0.0662984207833	0.293825258426	0.409897936551
a10	0.0133139436876	0.104626615188	0.0945885469278	0.370068266142	0.41740261885
a20	0.00816957439587	0.062009609396	0.0951374009759	0.458542945381	0.37614045295
a29	0.00714812629862	0.0416821407987	0.0966039456586	0.56666175846	0.287904004317
a20	0.0172517657662	0.0397823195996	0.137618091886	0.579244339487	0.226103484772
a31	0.0270976529221	0.0457143748665	0.176352160629	0.517167753162	0.233668078257
a28	0.0494067243074	0.161923077289	0.200660746876	0.377690887721	0.210318589419
a8	0.0936882931025	0.273384339096	0.212838722292	0.26488069924	0.15520796114
a21	0.142891664368	0.250129363032	0.210099560764	0.23932476308	0.15755463838
</S>	0.168197632184	0.230042306516	0.198292455382	0.22829821654	0.17516938419
