 	può	che	sono	ancora	svegli	</S>
a31	0.30426054	0.047506977	0.0009078412	0.165930862	0.46030869	0.0210850215
a7	0.162741811067	0.0335248160333	0.000469010198	0.0926920986667	0.680401696667	0.0301705371667
a31	0.0601275104223	0.0129751358778	0.000207696314	0.0806138862222	0.788065882222	0.0580098690556
a7	0.0295686836408	0.0147051387926	0.000233778954667	0.0591205710741	0.750077710741	0.146294113019
a31	0.0192322160469	0.0171489099309	0.000309000208222	0.0361897748914	0.71675979358	0.21036033434
a37	0.0150890016823	0.0521101456436	0.00438286609274	0.0271505258305	0.660706054527	0.240561421447
a31	0.0147812322274	0.0803236508812	0.00762439656425	0.0593440372768	0.581966298176	0.255960357149
a39	0.0182663247425	0.104067372627	0.0373891910547	0.0956878657589	0.523542399392	0.221046835716
a31	0.0157180964142	0.136153740876	0.0809168283516	0.13709061192	0.419551499797	0.210569235239
a20	0.0121557573047	0.129873633625	0.0980961574505	0.159146327307	0.391946506599	0.20878161508
a31	0.0120570511016	0.130795424542	0.11334090915	0.165371942436	0.374167795533	0.204266865027
a46	0.0537576637005	0.151776408181	0.14098398305	0.174170667479	0.283626165178	0.195685128342
a8	0.1149208579	0.16479733606	0.159830057683	0.15612719916	0.228539718393	0.175784852781
a46	0.140534052633	0.159023338687	0.161306209228	0.135669558053	0.238297302798	0.165169540927
a8	0.154781260878	0.158930602896	0.164362173076	0.121258731018	0.240145550933	0.160521706976
a31	0.129498400293	0.131547415632	0.134521154359	0.147814873673	0.313950686978	0.142667518992
a20	0.212573670098	0.120806103211	0.116781774786	0.140500712891	0.289495358993	0.119842406331
</S>	0.328645510049	0.140626186605	0.132675357393	0.101987888945	0.182636044497	0.113429008166
