 	non	aveva	dove	a	stare	</S>
a31	0.60664525	0.0010704894	0.2720875	0.0139535049	0.105046633	0.00119657225
a8	0.468722862667	0.000540757911	0.152433235333	0.00733989983333	0.370285853	0.000677350584333
a31	0.273358213556	0.00229479741467	0.0862629904443	0.0160253868778	0.618983781	0.00307481712911
a28	0.213659715185	0.00629584403822	0.0774083201481	0.0361430266259	0.655580743667	0.010912330043
a37	0.286196302395	0.0215126313461	0.0793790133827	0.0525050822086	0.534468524556	0.0259384020143
a31	0.346631300798	0.0643293254487	0.185471551128	0.0641439760695	0.306548618185	0.0328751966714
a18	0.362200013599	0.104371366816	0.224218723709	0.0561705483565	0.213353757728	0.0396855648905
a0	0.423040507866	0.113651620605	0.147166287903	0.0684501424522	0.148471047576	0.0992203582968
a23	0.279259039289	0.0896829518683	0.105174653968	0.129418552817	0.237529492525	0.158935299432
a8	0.144372914763	0.0475835332894	0.0651306833227	0.150412800939	0.442487817508	0.150012246477
a31	0.065508000921	0.0218202917631	0.0489950794409	0.17400640698	0.588025305836	0.101644877159
a20	0.101288147974	0.0430119385877	0.067896734147	0.194172858993	0.480277901945	0.11335239072
a31	0.155579422658	0.101132236196	0.114288948049	0.175444286331	0.296288963982	0.157266126907
a20	0.176505747553	0.140173812065	0.145644976016	0.16644368211	0.212606914661	0.158624862302
a24	0.220907882518	0.151328297355	0.150744502005	0.151968300703	0.171238321554	0.153812704101
a8	0.216490540839	0.152483525785	0.151558307335	0.151315530234	0.166625477185	0.161526631367
a31	0.171560903613	0.141420875262	0.147520055778	0.162966350078	0.208811489062	0.167720337122
</S>	0.148354256806	0.131775522631	0.143364722889	0.169784970039	0.243979184531	0.162741343561
