 	non	ha	che	li	aspettiamo	</S>
a46	0.20820242215	0.2163783605	0.04769147	0.01466496735	0.000840548685	0.512222175
a31	0.0910850854833	0.211703443833	0.0421239373333	0.0147897950167	0.00331763805167	0.636980045
a15	0.0518071424278	0.203693936944	0.0334648845778	0.0204416730056	0.0218388150172	0.668753501667
a31	0.0662887480759	0.291073084648	0.0188066356593	0.0213108526685	0.0368645400057	0.565656142222
a28	0.108788832692	0.361955141549	0.0725666578864	0.0589639178895	0.0303269950019	0.367398462407
a20	0.190864984231	0.255426660516	0.119763922629	0.105569825963	0.021044888334	0.307329727469
a11	0.27617080141	0.267665620172	0.0938799288763	0.131372161988	0.0170089424447	0.213902565823
a31	0.233621283803	0.228822136724	0.124480504292	0.148054137329	0.0739918254816	0.191030128608
a11	0.151043474601	0.156140705575	0.131571952431	0.14850676911	0.165355095161	0.247382019536
a31	0.110015341534	0.152509345192	0.0841004551437	0.124966129703	0.26421196172	0.264196779845
a46	0.103609721845	0.153412785064	0.0858436183812	0.105808133234	0.268379493907	0.282946253282
a31	0.121600681948	0.140299261688	0.113994626127	0.126152297745	0.203460077969	0.294493077761
a11	0.139274650649	0.147499970563	0.136573415376	0.141922759248	0.184215309323	0.250513922587
a31	0.147256490216	0.150579490188	0.146109675125	0.148931239749	0.173583566441	0.233539537529
a11	0.153981453405	0.155622966729	0.153423761708	0.155070826583	0.17289651548	0.20900446251
a46	0.154447461135	0.155116585576	0.154009570569	0.155468328861	0.175829951827	0.20512808417
</S>	0.155561525567	0.155975697788	0.155259320285	0.156554109431	0.183887295914	0.192762032085
