 	io	non	ho	niente	da	mangiare	</S>
a8	0.0738341	0.0033164251175	0.025156806	0.450998115	0.03141006	0.4136578575	0.0016266302
a31	0.0513540024667	0.00114872991217	0.0115867945333	0.192238934	0.0299659923333	0.711864639167	0.00184092476667
a8	0.0191048217556	0.00068510708539	0.0053343391111	0.220024600333	0.0144971031111	0.738965013056	0.00138903747222
a20	0.0176944137185	0.00183199691513	0.0042174390037	0.235999504778	0.0137074403704	0.722312784352	0.00423641550741
a31	0.0843015592395	0.0154717050717	0.0079068695679	0.306222489593	0.0182933081235	0.560896851451	0.00690719626914
a14	0.11547765808	0.0209572960239	0.0096481136893	0.329271573198	0.0225046957078	0.487027740484	0.0151129111897
a31	0.295920691027	0.026030373008	0.0068617688631	0.188152221066	0.0224490289026	0.443968470828	0.0166174612966
a13	0.500447820342	0.0369571976693	0.0063662010877	0.209357700355	0.0256486533009	0.196517180943	0.0247052359989
a37	0.352016506781	0.0318469502231	0.0109006363626	0.418662156785	0.0301320894336	0.126156320314	0.0302853199996
a10	0.174700695594	0.021871993741	0.0164924081209	0.580337768928	0.0761037914779	0.107826866771	0.0226664559999
a20	0.0971235608647	0.0136072879137	0.0262303780403	0.646540222976	0.104067093826	0.093838152257	0.0185932905
a7	0.0378359629549	0.0141542819712	0.0678975910134	0.728563107659	0.0786619596087	0.061718117419	0.0111689546667
a18	0.015187495185	0.0118463022904	0.0694672826711	0.789530435886	0.0556387268696	0.0510099081397	0.0073198192889
a44	0.009915313595	0.00470570763013	0.0255852891904	0.896633845295	0.0272758307232	0.0326062677132	0.00327772248297
</S>	0.0119069287975	0.00260777966507	0.0134454035452	0.932720622647	0.0169978350116	0.0206105828566	0.00171079872149
