 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.85769545	0.0195252709	1.5650951e-05	3.02688218e-06	0.000832157377	0.0019488511925	0.0312656333	0.0642805665	0.0244333799
a31	0.538683892333	0.0687811816333	1.32864473333e-05	1.09375923133e-06	0.000813685329333	0.0019519931255	0.0428255411	0.320478218833	0.0264510857
a37	0.190586500111	0.0835865438778	1.36118644444e-05	5.3024936511e-07	0.000276566817778	0.0007304082965	0.0358453260333	0.677324972944	0.0116355483
a20	0.103738995704	0.0491453839593	2.36768798148e-05	8.8410355837e-07	0.000109022779259	0.000402406258833	0.0420987010111	0.797388390981	0.00709257943333
a28	0.126981287235	0.0296463573198	5.68079549383e-05	8.14331015279e-06	0.00014072925542	0.000453604619611	0.114323727004	0.701604996994	0.0267843748111
a37	0.184311529078	0.0136926741066	9.85924533128e-05	2.08867883843e-05	0.000326333028473	0.000515077773204	0.163689355668	0.581484252331	0.0558612916037
a18	0.237014923026	0.0069412405022	0.000230796937771	5.43700811281e-05	0.000820650626158	0.000699026424401	0.116595682889	0.564509450777	0.0731338355346
a31	0.362057287675	0.00381583710073	0.000271894633924	6.4241865376e-05	0.000875083312053	0.000660142751467	0.056860310763	0.521282216926	0.0541129524282
a0	0.623307255892	0.00172837623358	0.000246996892641	9.36789284587e-05	0.00167570184068	0.000589781983822	0.0218351268543	0.331356212309	0.0191668745594
a13	0.608774065297	0.00152672247786	0.00052066438088	0.00016248874282	0.00263190954689	0.000784898571274	0.0106537807514	0.365825757436	0.0091197390198
a31	0.534175555099	0.00486342082595	0.00177330705029	0.000511630174273	0.00226808621563	0.000842550277091	0.0105677352505	0.439185309145	0.0058124050066
a41	0.737993365033	0.00588301727532	0.00239569271676	0.000941070924758	0.00425466010521	0.0014714376257	0.00868205891683	0.233144870382	0.00523383153553
a24	0.848655568344	0.00614552875844	0.00465728537225	0.00341687710825	0.0150338560351	0.00492596860857	0.00824070080561	0.099289586794	0.00963465204518
a37	0.780226789448	0.00872391058615	0.00784215379075	0.00618452570275	0.0238101310117	0.00807379986952	0.0127734172685	0.138923481598	0.0134418410151
a31	0.692533996483	0.0313204845287	0.0138718839302	0.0102593939009	0.0229593283372	0.0113054642898	0.0192479854228	0.181795740533	0.0167057503384
a28	0.715184265494	0.0419375868429	0.0189481379767	0.0151798846336	0.0258910341124	0.0170680200966	0.0224520274743	0.116614467844	0.0267245547795
a11	0.690405055165	0.035344104281	0.0275589079922	0.0254494002112	0.0452466580375	0.0286848286989	0.0307206288248	0.0766521436147	0.0399382472598
a39	0.599698818388	0.035391030427	0.0323332719974	0.0296665840704	0.0606843253458	0.0329693855663	0.0395462112749	0.129449724538	0.0402606427533
a46	0.471513249463	0.029036305809	0.0237765986658	0.0197768203568	0.0520001967819	0.0231915120221	0.0372013427583	0.314637838179	0.0288661429178
a49	0.351489059821	0.0248116099363	0.0165764182219	0.0122107851189	0.035778928594	0.0147528905074	0.0329914359194	0.491886279393	0.0195025943059
a31	0.333291873274	0.0599335446454	0.0353789194073	0.0200256960396	0.0298636908647	0.0185732955025	0.0488570813065	0.421384266464	0.0326916347686
a33	0.334794724425	0.0890920748818	0.0618718931358	0.0439729796799	0.0529225209549	0.0435541928342	0.0696593137688	0.234659855488	0.0694724802562
</S>	0.339290632212	0.0801687374409	0.0666434765679	0.05761615484	0.0744078154774	0.0615325914171	0.0719311518844	0.159118717744	0.0892907881281
