 	deve	che	entra	da	qui	</S>
a31	0.0109820111	0.080740307	0.000779893195	0.0845529275	0.77874773	0.0441971535
a21	0.0057655007	0.112253777	0.000751429065	0.0706937191667	0.660174913333	0.150360702167
a31	0.00490606483333	0.376135512333	0.000894244505	0.0337855480556	0.399773937778	0.184504713056
a20	0.00484225541111	0.678260270778	0.001333139035	0.0216482450185	0.207478552593	0.086437571352
a11	0.0132195292704	0.612169523593	0.0126989219117	0.0892057090062	0.204118147531	0.0685882251173
a31	0.0302268877568	0.487441007864	0.0326040023039	0.132346393002	0.20586680251	0.111514961706
a37	0.0451445745856	0.382621982621	0.060508615768	0.191964674334	0.184731840837	0.135028350569
a31	0.0901031188619	0.22972304754	0.107867398589	0.232536704778	0.192330080279	0.14743967019
a8	0.123042009621	0.18829340918	0.134928202863	0.221734778259	0.175865213426	0.156136400063
a31	0.131797219874	0.157544589727	0.143579267621	0.233698162753	0.184911944475	0.148468796688
a46	0.148425766625	0.158735229909	0.155011379207	0.205152927584	0.177125814825	0.155548838896
a31	0.155955702208	0.160312496636	0.159994529736	0.190865732528	0.173482068275	0.159389439632
</S>	0.160855526104	0.163632978318	0.163482034868	0.179338036264	0.170087469138	0.162603939816
