 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	0.01202739785	0.000118740116585	0.074938082	0.00519782151	0.003013875595	0.0076218662	0.007370311	0.449960355	0.0027267664	0.0185275552	0.00018085636	0.0283762545	0.34008865	0.0498515244
a31	0.00657522528333	3.9761508035e-05	0.0293500801333	0.00193097463333	0.00107639206833	0.00417114093333	0.0038420201	0.264156934	0.00151672467333	0.0201411630667	0.000173790636667	0.0321325541667	0.57391165	0.0609816438
a27	0.00233304496644	1.3527300755e-05	0.0106780036978	0.000740056439443	0.000440999372777	0.00234671597778	0.00211108416667	0.121552352	0.000635077077777	0.0111200036889	0.000377572712222	0.0181163640556	0.796496116667	0.0330391056333
a17	0.000792690440813	5.565688245e-06	0.0040157419026	0.000321094881481	0.000262988917592	0.00144526133926	0.00148772719889	0.0966923456667	0.000507449772592	0.00758303866297	0.000496998747407	0.0123091706852	0.862325818889	0.0117541253111
a31	0.000285663481604	1.4224542115e-05	0.00173895644087	0.000410632290494	0.000480286465864	0.000858625359753	0.0018100204763	0.0916313252222	0.000880364890864	0.00779836965432	0.00142807786914	0.0579168115617	0.828711652963	0.00603494993703
a24	0.000118509087535	3.1622460705e-05	0.00124985387029	0.00125489693016	0.000945212198621	0.000814053533251	0.0024569267921	0.129452315074	0.00144410219695	0.00651521588477	0.00176957006971	0.0834268788539	0.764915017654	0.00560579857901
a29	5.76939581783e-05	3.2809892235e-05	0.0018736742901	0.00205266391005	0.00178547379954	0.00116456442442	0.00415645516403	0.218728481691	0.00287671139898	0.00350060942826	0.000811045849903	0.0486941512846	0.707949055885	0.006316611693
a38	8.34244660594e-05	3.29814974117e-05	0.00253984136337	0.00251461443668	0.00391348066651	0.00291979014147	0.00894137595468	0.237810073897	0.00503486596633	0.00229681847609	0.000350405004968	0.0295507697615	0.692542101962	0.0114694648977
a31	8.84547260198e-05	4.68577038039e-05	0.00252356148779	0.00272371524556	0.00557453988884	0.00328239871382	0.00910026398489	0.222665111299	0.00839090715544	0.00654089669203	0.000806656043323	0.0263118799205	0.700751567321	0.0111931787992
a37	0.000148931946007	6.4921849268e-05	0.0019502084626	0.00218764238185	0.00405369019628	0.00221581373794	0.0076753313283	0.292112960433	0.00891292505181	0.010168851564	0.00130523948111	0.0302821939735	0.633141689107	0.00577953643307
a28	0.000345509072002	7.53470664227e-05	0.00161163848753	0.00150038896062	0.00176811933209	0.00251450061265	0.0110412534428	0.479322983478	0.0061600571506	0.00780400285467	0.000937550843703	0.0259555059912	0.455934629702	0.00502846931102
a39	0.000403896857334	7.85912138076e-05	0.00169469592918	0.00135921608687	0.00104868772736	0.00393534173755	0.0159180741476	0.637638841159	0.0046969713502	0.00508713595156	0.000503410637901	0.0162372626637	0.305558689901	0.00583917060367
a18	0.000338806825778	9.54497396025e-05	0.00209443637639	0.00188380032896	0.00166838015912	0.0105239082459	0.0268188997159	0.64645650372	0.00457336861673	0.00301823031719	0.0002685517843	0.0098479508879	0.285850476634	0.00656121333456
