 	aveva	lavorato	tutta	la	settimana	</S>
a31	0.080336165	0.123128805	0.357353245	0.0289656795	0.40222126	0.0079948805
a20	0.03460242269	0.0913832887333	0.253361884	0.01287921405	0.603061576667	0.00471164148
a31	0.121259128587	0.0961663966444	0.148582643667	0.0132122185667	0.616220458889	0.00455916447333
a28	0.193152549529	0.134299022215	0.200636381222	0.0382600088556	0.419707726296	0.0139443108244
a31	0.24680216651	0.170443470738	0.245806660407	0.0432353286185	0.277571280765	0.0161410901415
a13	0.277681285503	0.176093985579	0.288942146802	0.0510233685395	0.164317272255	0.0419419515805
a18	0.204371858501	0.12870941386	0.299377598934	0.0819574148465	0.178654444085	0.106929280527
a31	0.1816779695	0.106833501287	0.242875686311	0.119305830282	0.194993988028	0.154313030176
a27	0.1523576465	0.240309953762	0.162615916437	0.120281271427	0.164785227343	0.159650016725
a31	0.145432588833	0.280584696587	0.137495213146	0.124891771809	0.148379257114	0.163216522242
a20	0.153756689611	0.236180504196	0.145141099049	0.14113582727	0.155408175705	0.168377724081
a31	0.154843356537	0.232320501399	0.145999571016	0.144489042423	0.154715665235	0.16763183136
a39	0.168907335512	0.185730427133	0.156879320339	0.156320794141	0.162164568412	0.16999752712
a31	0.170901185171	0.190292362378	0.156306733446	0.156073824714	0.159330572804	0.16709533904
a33	0.16945182839	0.174215867459	0.162156401149	0.162084044905	0.164095294268	0.167996593013
</S>	0.168995229195	0.17667700373	0.161263100574	0.161617102452	0.163243847134	0.168203746506
