 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	0.000645308823	0.0802194125	0.0475373185	0.3375413	0.32269433	0.205671176	6.7575098e-05	7.20330625e-06	1.934557825e-05	0.00559710409
a31	0.000243762653	0.0944260175	0.0765963061667	0.29099194	0.27204889	0.258067278667	9.59876713333e-05	9.21692708333e-06	3.80703990833e-05	0.00748255203
a7	0.000126690829667	0.0780179825	0.0915704987222	0.259525496667	0.25130397	0.311786802889	0.000245020303778	2.54518860278e-05	0.000851407996361	0.00654667367667
a24	0.000423417191889	0.0826915808333	0.0821040962407	0.240386815556	0.24107489	0.340099440963	0.00131019055793	6.09200773426e-05	0.00248299009879	0.00936565755889
a38	0.00186710966396	0.113465850278	0.0715219874136	0.203881965185	0.212475563333	0.312299880321	0.00648102511931	0.000421080431114	0.0073583236996	0.0702272051863
a31	0.00358523462132	0.132659743426	0.0974656678045	0.150086485062	0.233497507778	0.26713363344	0.00874727220644	0.000702319327038	0.0166073982332	0.0895147237288
a10	0.0167391908738	0.226777714475	0.135232229268	0.123606488354	0.234854044593	0.197687631147	0.00609235266881	0.00154828369235	0.0179252627444	0.0395367802429
a11	0.0257835596246	0.261420784825	0.152976986423	0.126006119451	0.178679223531	0.205396783716	0.0044670533896	0.00193909175412	0.0103475659148	0.0329828257476
a31	0.0151269258749	0.131730624142	0.113188544141	0.272431729817	0.280105301177	0.153208891572	0.0030798238632	0.00111151269804	0.00463070480493	0.0253860004825
a20	0.00883336529163	0.063621635914	0.042400555147	0.359392526606	0.440974860392	0.070753086524	0.00204812012107	0.00089584872268	0.00203756778498	0.00904250169417
a10	0.0381178504305	0.146198787305	0.020501042149	0.281613172202	0.442832420131	0.0494297121747	0.00338642120702	0.00589331327423	0.00535194694499	0.00667537269806
a31	0.0448909548435	0.155795578102	0.013074161583	0.374121820734	0.35652118671	0.0316749888249	0.00423651656901	0.00754348629141	0.00648200924833	0.00565932881602
a21	0.0285140006478	0.150024048367	0.00905771672767	0.445595606911	0.304146118903	0.038144003375	0.00496821135634	0.0050743489638	0.00492867668278	0.00954731702201
a31	0.0716576312159	0.212785299456	0.0222438262426	0.295718475637	0.239049349634	0.0576334344583	0.0240564207854	0.0295167496546	0.0258084082276	0.021530455674
a20	0.105514962072	0.256168493152	0.0327754847475	0.202681478546	0.182001489878	0.0646894314861	0.0326942695951	0.0477326385515	0.0420930900759	0.033648673558
a13	0.112738632357	0.290795867717	0.0403260185825	0.173046092849	0.134119428626	0.072700727162	0.029072468865	0.0538011881838	0.0479799573586	0.0454196285193
a31	0.118253124119	0.282936009239	0.0526536655275	0.131015622616	0.099353871542	0.0667017423873	0.0486678736217	0.0800715660613	0.0677465511195	0.0525999918398
a41	0.128559534706	0.253750629746	0.0686386768425	0.121536295872	0.0989594738473	0.0733645674624	0.0560816078739	0.0792830486871	0.0687531200398	0.0510730266133
a35	0.140127931569	0.195612763249	0.0835452689475	0.155433651957	0.140466181282	0.0790736758208	0.0472744176246	0.057733695229	0.0545960293466	0.0461363435378
a31	0.121902443856	0.175762764416	0.0849819979825	0.151109357319	0.147206480427	0.0752183552736	0.0590260125415	0.0654386574097	0.0623660731155	0.0569878215126
a24	0.110068742952	0.155183679472	0.0864078609942	0.176033239106	0.149769863476	0.0805775184245	0.0604232165138	0.0634909214699	0.0609758450385	0.0570690968375
a37	0.0995247493173	0.125833964491	0.0780854113314	0.239658656369	0.228340757825	0.0672885094748	0.0413325638379	0.0410595601566	0.0403351913462	0.0385406236125
a27	0.0828874331058	0.133038481497	0.0798534381105	0.291312865456	0.267686619275	0.0465436638249	0.0252350796126	0.0251003607189	0.0247489299821	0.0235931008708
a20	0.0624423313686	0.153450907166	0.0921576627035	0.257729751819	0.233949303092	0.154771511942	0.0117453275375	0.0111455396396	0.0113967137607	0.0112109551569
a31	0.0727922407895	0.188267395722	0.0707421182345	0.19216915394	0.221880841031	0.206228272314	0.0119325445125	0.0122034292799	0.0113462434869	0.0124378062523
a37	0.0870758935965	0.166500765241	0.0505593944115	0.25683447798	0.26141603701	0.109970930105	0.0179147448375	0.01713767976	0.015978633829	0.0166115144174
a31	0.0799131011988	0.131612138414	0.0623981444705	0.254468899327	0.23222952567	0.0816662277017	0.0408411616125	0.0392032052533	0.0386833652763	0.0389842911391
</S>	0.0851102655994	0.148861369207	0.0729315252353	0.187984059664	0.170388797835	0.0866210638508	0.0624412558062	0.0621611706266	0.0612674856382	0.0622330405696
