 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.73205316	0.00510754918	0.0593672943	0.0007099839825	0.02379013085	0.01770543137	0.00182601526	0.01352391765	0.0445455125	0.00238019145	0.0989908225
a31	0.675007273333	0.00355269498	0.0408070676333	0.000244993385833	0.00876617835	0.0113192247033	0.00159374286	0.0199214748833	0.0776763741667	0.00863395065	0.1524770375
a20	0.438439748444	0.00348288529333	0.0367266240444	0.000235313931944	0.00918802861667	0.0137478179011	0.0140149356867	0.0921321869611	0.221937578056	0.0443452952167	0.125749595167
a31	0.173920962481	0.00503659059778	0.0278813445148	0.000795434177315	0.0187978765389	0.011198541067	0.0213697672289	0.147376705654	0.287576976019	0.164659911739	0.141385887722
a7	0.0838424981603	0.00736413606593	0.0341024931716	0.00104738722577	0.103146750846	0.014975399789	0.0166033684096	0.112344498551	0.207154242006	0.278199463913	0.141219759907
a31	0.155838254387	0.011330346222	0.0268101683905	0.00978236950859	0.146735310282	0.0199345579297	0.0207079864699	0.074595265517	0.152843642335	0.305462964638	0.0759591356357
a24	0.424417364796	0.0156909837407	0.0127938149635	0.0129420815695	0.087499561094	0.0176979243099	0.0200395206566	0.0443792015057	0.088189081445	0.232579284879	0.0437711742119
a37	0.430106629932	0.0200426165802	0.00975901982117	0.00917383092317	0.085649414698	0.04272579577	0.0244714757189	0.0507425241686	0.0958727094817	0.188961398293	0.0424945887373
a31	0.257915841644	0.0422973965267	0.0196753699404	0.0168546743077	0.0914582982327	0.0902663219233	0.0419584462396	0.0753514047229	0.122973323161	0.190811256098	0.0504376839124
a11	0.254775723881	0.0795970421756	0.0285676716468	0.0232013281026	0.0866577694109	0.128568527308	0.0436380477465	0.064361306241	0.091734329387	0.125513928699	0.0733843623041
a31	0.20990597796	0.0938823940585	0.0485081822156	0.0449646627009	0.0951828498036	0.126465372436	0.0542867155822	0.0626463334137	0.075850076129	0.0935824095663	0.0947250741014
a3	0.159121252653	0.0890893413528	0.0702261094052	0.069023522567	0.0914682066012	0.107468112479	0.0729621318607	0.0771103044712	0.0832715367097	0.0910160431888	0.0892434480338
a27	0.152235957551	0.0899648551176	0.0752871418017	0.0742627858557	0.0892788842004	0.104430145826	0.0764390489536	0.0785625481571	0.0821168855699	0.0865324043963	0.0908893026779
a20	0.150012469184	0.0879364530392	0.0693756789339	0.0681104352852	0.0808958287335	0.102532661942	0.0727085313179	0.0822893513857	0.0936491968566	0.103821501465	0.088667854226
a31	0.166851696395	0.0825706530131	0.0651683146446	0.0637940550951	0.0747027749112	0.0966509006473	0.0699562337726	0.0832668811286	0.0992339639522	0.110974158488	0.0868303480753
a20	0.177541358798	0.101882726338	0.0624403382149	0.058407268365	0.0776372616371	0.116491606882	0.0631612625909	0.0699764430429	0.0802398019841	0.0894424628293	0.102779489358
a11	0.184919692933	0.116681942113	0.0607748427383	0.0552072227883	0.0784085292124	0.123457105627	0.0591060855303	0.0638307583476	0.0712102146614	0.0807411079431	0.105662546453
a13	0.270441377644	0.097530547371	0.0584359865794	0.0488521389294	0.0760511084041	0.096206185209	0.0529434721768	0.0615991227825	0.0698738865538	0.081855720981	0.0862104754843
a28	0.333955499215	0.0650566187903	0.0677377245265	0.0250291514765	0.0840049141347	0.103403891736	0.0299171267256	0.0482988095942	0.0589162415179	0.0798463186603	0.103833675161
a31	0.362280966405	0.0509396259301	0.0721252971755	0.0237244909922	0.0790215487116	0.102855897245	0.0286566872419	0.0445537328647	0.0542620548393	0.0697147125534	0.11186495172
a39	0.328916315468	0.0870718486434	0.0660642280585	0.0350517436641	0.0700260655705	0.105364265748	0.039152633414	0.0457470452882	0.0515392392798	0.0626183221845	0.108448273907
a31	0.205147148489	0.107649786214	0.0777211160195	0.0538729312214	0.0794794151902	0.112265028583	0.0560558028047	0.0602270034294	0.0627211874266	0.0737284473948	0.111132121302
a8	0.14495944783	0.0953202500713	0.0830185686732	0.0746683737405	0.0889267217301	0.100528212861	0.0757350676016	0.0773712061431	0.0787595958089	0.0829372191316	0.0977753717673
</S>	0.134578856415	0.0922004370357	0.0827789793366	0.0780976768703	0.0934919658651	0.100059476431	0.0789794638008	0.0799872630715	0.0811663979045	0.0840309245658	0.0946286178836
