 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	0.019114874	0.0067324793	0.000307517325	0.0019519582	0.00532874115	0.515972605	0.219626065	0.218592918	3.81126045e-05	0.012334722765
a31	0.0118002098333	0.00483342806667	0.000267871997	0.00188260806	0.00502696135	0.2339053795	0.257131348333	0.471289002667	0.0002966494735	0.013566547155
a1	0.0040859608211	0.00249247872222	0.000104151005333	0.000913835396667	0.00548109618333	0.123216751	0.247421949444	0.605951657556	0.00274844696783	0.00758367081833
a28	0.0014824357537	0.00287487977407	4.7648747111e-05	0.000649826815556	0.00532893406111	0.314538253667	0.204522749815	0.456372459185	0.00391490998928	0.0102679418061
a24	0.000657789104567	0.00324004535802	3.17404567037e-05	0.000664504655185	0.0032325924537	0.492621617889	0.124923219938	0.350219653062	0.00219309969643	0.022215810602
a31	0.000396798831522	0.00161658039934	4.09363169012e-05	0.000619457415062	0.0022829699179	0.620321639296	0.0816934533127	0.266332127687	0.00184593099881	0.0248501038673
a18	0.000290665363841	0.000846101263113	3.75310003004e-05	0.000349201628354	0.0014043593993	0.832417246432	0.0420713744376	0.107235489329	0.0014790079746	0.0138689874224
a24	0.00052001416128	0.000958865437704	2.16747554335e-05	0.000253104562785	0.000938478159767	0.895100815477	0.0485948148125	0.0452112458763	0.0005349763032	0.00786603670747
a13	0.00326250338709	0.00266637601257	6.72036204778e-05	0.00132243326426	0.00590364831992	0.791611451826	0.118231158271	0.0648209846254	0.000582254437733	0.0115320146692
a18	0.00840351512903	0.00586740533752	0.000192325146826	0.00326592885475	0.01497583144	0.630637463942	0.208663729424	0.107992641542	0.00128609761258	0.0187150388897
a31	0.00737525826501	0.00507410832584	0.000289650272275	0.00307730589825	0.0140229688133	0.624221907981	0.239830889808	0.0900699838473	0.00130929507086	0.0147285755966
a24	0.003488155177	0.00225501522195	0.000215280525425	0.00138512457942	0.00624968010443	0.76130652266	0.170459207603	0.0484962669491	0.000614401332287	0.00553028866553
a11	0.004442666159	0.00260494330732	0.000148409029808	0.000829748916473	0.00354289320148	0.699857040887	0.239248276868	0.045457437983	0.000259925469429	0.00360862915518
a31	0.003803966813	0.00254450768911	0.000266779236603	0.00138777259549	0.00375420563383	0.519295926962	0.397453202289	0.0674661879943	0.00126850117314	0.00275896436506
a39	0.008174525131	0.0017408015497	0.000285264622201	0.00173647933183	0.00564373044461	0.601885875654	0.31255498743	0.0634096723314	0.00164365185771	0.00292506333502
a20	0.012713268877	0.00349867481657	0.000465983184067	0.00183452331061	0.00680461381487	0.597090868551	0.28257751581	0.0901428351105	0.00079419621257	0.00407757177834
a31	0.007481478059	0.00437948283886	0.000931711061356	0.00266887873687	0.00764183660496	0.39385738285	0.419283938603	0.157742075037	0.00292329533086	0.00308996402611
a17	0.0130492836197	0.00344639344629	0.000907765173785	0.00334233581229	0.014611330535	0.465420897617	0.353160486201	0.136927297346	0.00393238061029	0.0052018251087
a20	0.0198154128732	0.0079748199821	0.000923770977928	0.00355476623743	0.0169136775117	0.483195739206	0.3325237154	0.126213534782	0.00198886913676	0.00689564646957
a31	0.0118249909911	0.010207373994	0.00166922372598	0.00470997494581	0.0157448875039	0.302760776402	0.4582242518	0.185111004927	0.00533255797892	0.00441492358986
a24	0.0244326653637	0.00689697716467	0.00171447314199	0.0057992807486	0.0211074518346	0.405654648801	0.364767307267	0.154498940309	0.00728631409297	0.00784191252995
a20	0.0390167817879	0.0156508248882	0.001838127114	0.0065446840162	0.0242956172782	0.4392161896	0.321069982422	0.138383172103	0.00404173963099	0.00994283394332
a8	0.0425156912626	0.0207164999627	0.00249277700467	0.00950610567207	0.0275622167594	0.384263079867	0.355122574141	0.145347668701	0.00253122964366	0.00994213274777
a20	0.0386009434209	0.0151863506542	0.00188258768156	0.00914708769069	0.0269723005865	0.536240236622	0.270666068047	0.0892470599003	0.00159556006789	0.0104618331159
a31	0.018639957107	0.00979229811807	0.00088192573052	0.0049936784969	0.0174831460955	0.706948478874	0.183152169349	0.0501207513001	0.00195941777596	0.0060282023053
a24	0.0601118193357	0.00685325560602	0.000805644933507	0.00622844796563	0.0206205985985	0.745382526291	0.11930647445	0.0298086881	0.00321245692532	0.00767010350177
a37	0.0942376151119	0.0161161335353	0.00135655967784	0.00785355465521	0.0276726451995	0.60366123543	0.156038782817	0.0786399713667	0.00396496324177	0.0104585388339
a46	0.0587309260373	0.0182633635118	0.00149472715928	0.0055188902184	0.0202759063998	0.494784185143	0.261659834272	0.126641612456	0.00366940398059	0.00896109494463
a31	0.0271951623458	0.00899496400393	0.00098460160976	0.00325496110613	0.0107614512666	0.595373308381	0.249111051424	0.0947445928187	0.0032545232602	0.00632532251488
a28	0.0979867187819	0.00973315416798	0.00107931845992	0.00674221473538	0.0318999825555	0.637548046127	0.146339727141	0.0537254386062	0.00460107788673	0.0103442903716
a24	0.138173962927	0.0147857803893	0.00159558845331	0.00877370187846	0.0421133828518	0.497132418709	0.184945359047	0.0933152472021	0.00574230862891	0.0134222320239
a31	0.0703130839757	0.0139167641298	0.00185100971777	0.00634199945949	0.0222049679506	0.405783932903	0.301565263016	0.160577449067	0.00885378754297	0.0085917292413
a17	0.0956876409919	0.0153010603766	0.00233973100592	0.0119946220198	0.0516692509835	0.425380344301	0.247605676005	0.123105876356	0.0116805328477	0.0152352290804
a31	0.110733681331	0.0221242717922	0.00459990250197	0.0154084818399	0.0679446749945	0.352179781434	0.205721183668	0.181024175452	0.0211873872826	0.0190764153601
a46	0.0878698194437	0.0308760089307	0.0109434475007	0.0188995421133	0.0615757729982	0.244745027145	0.227600067889	0.234240008484	0.0475344057609	0.0357158734534
a8	0.0737447888146	0.0288641986436	0.0171039388336	0.0261783093711	0.0823653776661	0.229885365715	0.22053492263	0.206043919495	0.069258678587	0.0460204988178
a31	0.0452821999382	0.0204895575479	0.0163057822779	0.023693477957	0.066390409222	0.167162025238	0.27015622421	0.283805173165	0.074160449529	0.0325547072726
a8	0.0773771793127	0.027355739516	0.0124139435926	0.0202228584857	0.0586318664073	0.189573565079	0.239568071403	0.268742684388	0.0623000271763	0.0438140724242
</S>	0.111392629656	0.035795076758	0.0110736435463	0.0209101152429	0.0757553932037	0.25046734754	0.183415955701	0.202622482194	0.0505526645881	0.0580147112121
