 	lo	sentii	che	arrivò	</S>
a11	0.74629455	0.0567035885	0.02040679787	1.8426387e-05	0.17657655415
a31	0.432322458333	0.359629776167	0.03143547729	1.68243209333e-05	0.176595438153
a28	0.178690643778	0.723922512056	0.0377360540967	5.05212185778e-05	0.0596002855543
a37	0.0967586072593	0.824260937352	0.0565930606989	0.000180373922859	0.0222070655848
a20	0.0697016324198	0.852945869117	0.065303070233	0.000525151800953	0.0115243330616
a31	0.0542107118066	0.880924446372	0.0574817667443	0.000857683500318	0.0065254777872
a1	0.321724304936	0.616006157457	0.0412361612481	0.00323904516677	0.0177944471624
a0	0.633806468312	0.278768424486	0.0270283660827	0.00534325805559	0.0550535770541
a17	0.712163936104	0.208930451495	0.0202927826942	0.00380750731853	0.054805364518
a31	0.807087678701	0.158026410498	0.0111915235647	0.00187861037284	0.021815797706
a0	0.8283361929	0.090049957166	0.0076350228549	0.00523407109095	0.068744756602
a46	0.739123130967	0.0577292660553	0.020073327285	0.0235690463636	0.159505225534
a31	0.587934843656	0.0856287420184	0.0787845424283	0.0761684371212	0.171483438511
a18	0.432707081219	0.110342280673	0.117095517476	0.11229933904	0.227555769504
a31	0.31288836374	0.136907480224	0.139049535825	0.140847343013	0.270307273168
a39	0.24641162458	0.172276240075	0.173033771942	0.176555721004	0.231722624389
a31	0.223228778193	0.184123346692	0.184887660647	0.189153847001	0.218606354796
a46	0.211471222731	0.190681098897	0.191528420216	0.196257422334	0.210061844932
</S>	0.211316551365	0.190503194449	0.190721795108	0.195840981167	0.211617482466
