 	vengono	vestiti	dai	genitori	</S>
a31	0.0386371322	0.850803495	0.063330897	0.01851929171	0.0287092224
a46	0.0141503378	0.618254047	0.336983720333	0.0127972980433	0.0178146207333
a18	0.0489917882	0.345317187667	0.549186880111	0.0245522266811	0.0319519519111
a31	0.0835316360667	0.310048739222	0.447348366704	0.0549908295604	0.104080480637
a11	0.0857440953556	0.333455109741	0.363558645568	0.0650110798535	0.152231086879
a31	0.0885952784519	0.303500119914	0.378231205189	0.0829674016178	0.146705995626
a39	0.0822510761506	0.312776463305	0.35722829173	0.103238657206	0.144505531875
a31	0.109898995384	0.308491429768	0.28120670391	0.137763369069	0.162639523958
a35	0.121682280461	0.326230751923	0.234893211303	0.153398721356	0.163795087986
a31	0.130462402154	0.359403297308	0.189506583768	0.155855792119	0.164771995995
a18	0.146026084051	0.328703759103	0.182499917923	0.168574910706	0.174195351998
a0	0.145138378017	0.367982456368	0.164143965974	0.158283653569	0.164451523999
a31	0.170398296006	0.282750848789	0.182618485325	0.180432417856	0.183799931333
a37	0.185308042002	0.237495056263	0.191880001775	0.190630789285	0.194686113778
a20	0.182947990667	0.243080002088	0.188973047258	0.188764519762	0.196234481259
a31	0.189862830222	0.219042557363	0.195496909086	0.195920796587	0.199676933753
a41	0.195536610074	0.207016045788	0.198028313029	0.197127882196	0.202291134584
a20	0.190346530025	0.216002381929	0.197649047676	0.196055020732	0.199947011528
a31	0.191809040008	0.209282020643	0.202568472559	0.199578243577	0.196762220509
a20	0.195067440003	0.210473246881	0.199687420853	0.195109071192	0.199662796836
a39	0.190260650001	0.215019552294	0.203268826951	0.194717637064	0.196733315612
a46	0.18068401	0.213358337431	0.221210368984	0.201548582355	0.183198705204
a41	0.179603236667	0.217672082477	0.218916346328	0.200292420785	0.183515915068
</S>	0.184863763334	0.219477281239	0.207218918164	0.196893870393	0.191546167534
