 	dove	aveva	per	stare	non	aveva	</S>
a24	0.865572715	0.0003485029025	0.00121722415	0.100289402	0.0009578668435	0.0001279609055	0.031486280185
a20	0.590121108333	0.000194230099167	0.00184098605	0.374287678667	0.000982436235833	0.000172164965167	0.032401348695
a13	0.270712822778	0.000185222733056	0.00252631975	0.712796326222	0.000487444489944	0.000261189141722	0.0130306180317
a37	0.200759690926	0.000601334191019	0.00406587778333	0.734794375407	0.00248615411998	0.00548502673724	0.0518074825106
a24	0.192940310309	0.00177641596367	0.00466044079444	0.511619020136	0.00784366347333	0.0399882322457	0.241171910837
a31	0.250681550103	0.00286662358789	0.00342980243148	0.335514778379	0.00926078295778	0.0594015474152	0.338844913612
a20	0.261422266701	0.00423895766263	0.00414502811049	0.367366422793	0.0114777517859	0.0507353891384	0.300614181204
a0	0.260081095567	0.00660402375421	0.00726830803683	0.389382927598	0.025649991262	0.0559904280461	0.255023233735
a20	0.243137521856	0.0085110842514	0.0100385906789	0.351757695866	0.029220922754	0.049570877682	0.307763317912
a31	0.141621695952	0.00724287575047	0.00765153859297	0.522794385289	0.015718715118	0.0264032185273	0.278567585171
a8	0.186705153984	0.0187080305835	0.0208732515643	0.577236051763	0.0177845902393	0.0244753664758	0.154217534257
a23	0.258567511328	0.0248363351945	0.0343861821881	0.488613473921	0.0342043814131	0.0384860798253	0.120906031419
a38	0.306239897109	0.0134727927315	0.0261594717294	0.538651557974	0.031117077471	0.0298196149418	0.0545396378063
a33	0.36914397237	0.00786779244383	0.0195527225765	0.544978065991	0.0168804518237	0.0140254091139	0.0275516159354
a31	0.355034324123	0.00752901734794	0.0178696078588	0.564973091997	0.0199395276079	0.0124330031713	0.0222214243118
a24	0.357573141374	0.023860755116	0.0325040522863	0.467740993999	0.038473692536	0.0308356853904	0.0490116911039
a18	0.268579887125	0.0318670777053	0.0434057577621	0.518158204666	0.0427440008453	0.0397598241301	0.0554852720346
a31	0.168181815708	0.0284580519018	0.0383836695874	0.646693118222	0.0408285596151	0.03687279971	0.0405819956782
a33	0.182279905236	0.0566364663006	0.0601516065291	0.493702902741	0.069865139205	0.0660240672367	0.0713399285594
</S>	0.207421572618	0.0810137381503	0.0827318202646	0.346039021371	0.0934165846025	0.0909764256184	0.0984008642797
