 	sul	muro	vuole	uno	specchio	</S>
a31	0.52141042	0.325623245	0.151021235	0.0007783945625	0.00013498804225	0.001031691385
a39	0.63220717	0.258023142333	0.108446701667	0.000624984895833	7.03714569167e-05	0.000627610485
a35	0.66349158	0.167767981444	0.166078423889	0.00185694593194	0.000102812433639	0.000702230328333
a31	0.694910686667	0.129166744815	0.17320814263	0.00200777161065	0.00013930095788	0.000567329166111
a2	0.633195792222	0.281330939272	0.0830990388767	0.00123379917022	0.00045404318596	0.000686397612037
a0	0.339602194074	0.539017446424	0.111538259626	0.00669815239007	0.00196006499532	0.00118389277068
a20	0.262359758025	0.570537628808	0.153610509875	0.00958462789669	0.00241684429844	0.00149062535689
a18	0.449811926008	0.407488256269	0.125125654625	0.00644046106556	0.00270712826615	0.00842657451896
a31	0.735001862003	0.185283773423	0.0603899032083	0.00439686215519	0.00388003942205	0.0110475494063
a0	0.851754740668	0.0944488058077	0.0255256354028	0.0029328415184	0.00654209647402	0.0187958423688
a31	0.802043413556	0.0816462952692	0.0357403458009	0.0225196311728	0.0236502224913	0.0344000377896
a46	0.750884337852	0.0712711297564	0.0492064846003	0.0416897227243	0.0393748724971	0.0475733882632
a33	0.724501879284	0.0609969285855	0.0492891622001	0.0450484522414	0.0482849291657	0.0718785860877
a8	0.731431159761	0.0454992568618	0.0403259914	0.0416855597471	0.0542392087219	0.0868187553626
a31	0.63279021992	0.0418177356206	0.0311245021333	0.045338074249	0.0978941519073	0.151035261788
</S>	0.49804505996	0.0535551028103	0.0337493995667	0.0562406171245	0.143370565954	0.215039215894
