 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.001572676865	0.01083482875	0.01659350175	0.006277445205	0.003138445827	0.004166376324	0.003477436335	0.00307286985	0.0272876805	0.001930881585	0.0085154858	0.28254375	0.0065426221	0.000379882445	0.01366768685	0.0059030971	0.008053459	0.58529362	0.01074830215
a37	0.000597199481667	0.00474832215	0.00597943150333	0.00212921407333	0.00106532491033	0.00154158867067	0.00202366500167	0.00121274923667	0.0180983615	0.000843439295	0.0041275006	0.139702596667	0.00249964530333	0.0001392589486	0.00606216365	0.00230726042667	0.00686565643333	0.790368606667	0.00968805691667
a8	0.000256887108889	0.00197952026333	0.00227849658778	0.000778320862777	0.000424203916777	0.00127115897022	0.00698580490056	0.00134425493222	0.0241432485	0.00131606620833	0.003221175	0.0819939155557	0.00157989163778	6.80065364667e-05	0.00756516368333	0.00280783463556	0.0218547015778	0.832565185556	0.00756621150556
a31	0.00021051614463	0.00097044246111	0.000994175405927	0.000336370104259	0.000209475812259	0.00108276270174	0.00833094376685	0.00160290284407	0.0226020216	0.00153201760278	0.00280389629	0.0480184101852	0.00134447331926	7.58904221556e-05	0.00924482022778	0.00342764971185	0.0478164121926	0.841306911852	0.00808996183519
a39	0.000225831391543	0.000589200927037	0.000459445328642	0.000236528754753	0.000128608320753	0.000468001288913	0.00368761412228	0.00141808058136	0.0120780413	0.00108861526759	0.00323392805333	0.0433495783951	0.00106355527975	0.000108764480719	0.0152372490759	0.00382928990395	0.101118050731	0.802143903951	0.00953574894506
a3	0.000132243461848	0.000407837902346	0.000350172486214	0.000387800508251	0.000182255836918	0.000397107772971	0.00214269017409	0.00178548776045	0.0103711056667	0.0011211747892	0.00334341225778	0.0486499627984	0.00173269565992	0.000156846306906	0.0541994060253	0.0102575306347	0.139979980244	0.707687167984	0.0167151576484
a8	6.0716444616e-05	0.000314391974115	0.000878225822071	0.00082062435275	0.000294789568973	0.000578722574324	0.0019072412247	0.00197714918682	0.0102849767889	0.00111174362973	0.00148853122593	0.0406296192661	0.00488163505331	0.000250465332302	0.118435140675	0.0210250372116	0.133995076748	0.638702589328	0.0223633628828
a31	4.28669875387e-05	0.000272294708038	0.00105660472736	0.00112174941758	0.000395263632991	0.000744734524775	0.00341684750823	0.00334362779561	0.0108086735963	0.00181218074324	0.00107248564198	0.0478846000887	0.0059632353511	0.000423140207434	0.133515423558	0.0207043770705	0.096476805916	0.648912613109	0.0220324702943
a7	7.37608958462e-05	0.000301853559346	0.000530680062453	0.00082694814586	0.000393340020997	0.000696122041592	0.00397981956941	0.00541534459854	0.00800304396543	0.00203868881441	0.00087451849066	0.0421302740296	0.00328625555037	0.000411225199145	0.104621532853	0.0182163170235	0.0656789906387	0.71960550437	0.0229157900981
a27	0.000361852385282	0.00158543518645	0.000352944687484	0.000490836575287	0.000460578583666	0.000769384797197	0.00286466582314	0.0114934011995	0.0110960577551	0.00385642247147	0.00102737230689	0.0398833686765	0.00257242655012	0.000395807379715	0.192752102618	0.0294796876745	0.0603771752129	0.61587774479	0.024302741366
a31	0.000443154888427	0.00188336183215	0.000215161751495	0.000299046351096	0.000427226071222	0.000722695315732	0.00195872608771	0.0117398532665	0.0122568991184	0.00451041025716	0.00103808032563	0.0363229478922	0.00211863755004	0.000367170603238	0.206662164873	0.0268531298915	0.0437445297376	0.630310551597	0.018126236922
a0	0.000563894256142	0.00171502948072	0.000172714179498	0.000253267223032	0.000575899857074	0.000842632988577	0.0015186848759	0.0120860849555	0.0136204415728	0.00448632891905	0.00112371296521	0.0327849166307	0.00168427135001	0.000291872367746	0.236646432291	0.0196666662972	0.0353280152459	0.609455350532	0.0271838044407
a31	0.000599049525381	0.00165517083824	0.000158806919166	0.000241435342344	0.000649791592358	0.000933603549526	0.0013936238253	0.0121409017185	0.0140257038576	0.00439939870635	0.0011309978884	0.0298972605436	0.00152777965	0.000266207029249	0.24974920643	0.0181712200991	0.0337020864153	0.599683026844	0.0296747388136
a37	0.000775875315127	0.00190512809075	0.000146247829055	0.000247869338781	0.000801123804119	0.00124037773651	0.00179241320843	0.0127054976395	0.0126907446192	0.00412030273545	0.0009351665628	0.0198225298479	0.00137108145	0.000278635003083	0.286922014477	0.0145877856997	0.0297159981384	0.584949138948	0.0249920422712
a31	0.000829469895042	0.00198676578025	0.000142471027352	0.000253675251594	0.00087567526804	0.00139023981217	0.00193014043614	0.0127827244132	0.0116434796397	0.00386934952848	0.0008330505876	0.0152415959493	0.00127314067667	0.000274258701028	0.297345065826	0.0139636375666	0.0307826960461	0.581157736316	0.0234248026237
a24	0.000536785088347	0.00152178247675	0.000120769330117	0.000268074572531	0.000988172589347	0.00148936550406	0.00174057764538	0.0099131160044	0.0105322106466	0.00329532979283	0.0007348480292	0.0110823803164	0.00144971171889	0.000278138903676	0.287092999609	0.0169242561889	0.0325331833487	0.599201892105	0.0202964040746
a31	0.000446369392782	0.00137675330558	0.000118969563039	0.00030501353751	0.00116150126312	0.00182625943469	0.00191074534846	0.00928637566813	0.0113245741489	0.00326640296428	0.0007249943664	0.0103199446388	0.00169867796296	0.000319100894559	0.313332943203	0.022143861063	0.0376850877829	0.563591884035	0.0191605353582
a20	0.000666100660927	0.00199224928186	0.000105843614013	0.00031231927917	0.00117157042104	0.00214874861156	0.00231150154949	0.00997126555604	0.0111086863163	0.00362883148809	0.000730245745467	0.00984680374627	0.00161855821099	0.000352244478186	0.324035977734	0.0212892336877	0.0395038399276	0.552765448012	0.0164405227861
a31	0.000740080620309	0.00220359494062	0.000101766742671	0.000311642309723	0.00117075760701	0.00220597627052	0.0023784423165	0.010036187952	0.0097217555721	0.00359543251603	0.000734484505156	0.00880857111542	0.001460761957	0.000335816510729	0.303413945911	0.0201982805626	0.0420110756425	0.574870449337	0.0157009527287
a37	0.000729638273436	0.00213539872687	8.35409288903e-05	0.000301618906574	0.00113419063567	0.00218078559017	0.0020528003055	0.007671072084	0.0106280936574	0.00364004895868	0.000806433225052	0.0108508115718	0.00171799250567	0.000381216421576	0.294116215304	0.0189851628542	0.0419826952142	0.586974116446	0.0136281183762
a39	0.00106837089115	0.00284880534229	0.000101915642963	0.000342110082191	0.00125021487856	0.00263181103006	0.0029107922685	0.0118491133613	0.0150124268858	0.00641484288623	0.00122969810835	0.0149363928573	0.00253711603522	0.000588246573859	0.369925478435	0.0206844119514	0.0293647027381	0.503584572149	0.0127189401254
a17	0.000896074463717	0.00206656474743	0.000120433774321	0.000368519647397	0.00109485099285	0.00287877391002	0.00447440802283	0.0119523111204	0.0121580706286	0.00606985889541	0.00105106704278	0.0124775476191	0.00291071574507	0.000851910457953	0.297508202812	0.0280990539838	0.0260026689127	0.581410937383	0.00760803470847
a31	0.000589082654572	0.00109568265248	0.000124368548107	0.000445638035799	0.00133175559762	0.00345048373667	0.00533899917428	0.00866745987347	0.00949626820953	0.00361570556514	0.000638416120927	0.0111510132064	0.00257984581502	0.000831776035984	0.325937597604	0.0420595226613	0.0329685773042	0.545175975794	0.00450184490282
a28	0.000724060018191	0.00124551832083	0.000151274542702	0.000520215611933	0.00145262669921	0.00314616557889	0.00435539895809	0.00700165045782	0.0114854217365	0.00337483932171	0.000677613756976	0.0234643477355	0.00226920267167	0.000694905485328	0.372251382535	0.0445195152204	0.0329395887681	0.485034608598	0.00469165963427
a38	0.000938902989397	0.00173678950694	0.000234859880901	0.000692278770644	0.00151326359974	0.00417756765963	0.00748186198603	0.00889282798594	0.0111048834788	0.00396890524057	0.000702574978992	0.0269714005785	0.00329860525722	0.00120813298511	0.349500317512	0.0439199324068	0.0250438445894	0.503725249533	0.00488783167809
