 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.044833238	0.77403135	0.086947613	0.00733674315	0.02174972	0.0618610445	0.00324021477
a46	0.0373235818333	0.53158922	0.311130896333	0.00311941033667	0.0245369573333	0.0891729861667	0.00312690363333
a31	0.0153000289111	0.418699076667	0.457934052111	0.00136503527556	0.0148605367778	0.0892291967222	0.00261204768778
a35	0.00671481641703	0.426549595556	0.413444504037	0.00156166590185	0.0119876815926	0.132865148907	0.00687655989593
a31	0.013555213119	0.426002035185	0.384912718012	0.00477958546728	0.0103640574309	0.148578320969	0.0118080872986
a20	0.0178567522397	0.437371895062	0.312121656004	0.00641027668909	0.0209189807103	0.172876121656	0.0324443607662
a31	0.130447969947	0.378505235021	0.240174322001	0.0117158310964	0.0312378915701	0.163247153219	0.0446716142554
a39	0.185082018982	0.44707237834	0.152108804	0.0150208210321	0.0515618865234	0.086065857073	0.0630882187518
a3	0.100015145327	0.520704226113	0.123034801333	0.015503587344	0.0965765555078	0.0808098090243	0.0633558539173
a31	0.0747028884423	0.618241928704	0.0982359724443	0.0149920557147	0.0955224911693	0.0706067103414	0.0276979537724
a7	0.141970579481	0.601166302901	0.0825151794814	0.0107491948382	0.0782661697231	0.0653606407805	0.0199719637241
a10	0.17655758316	0.386350037634	0.0861671231605	0.0139474996127	0.169699389908	0.13601902026	0.0312593632414
a31	0.10008287672	0.411995545878	0.109283104387	0.0196178772042	0.185355906636	0.144549191753	0.0291154784138
a11	0.114719314573	0.587330188626	0.0935566014623	0.0166770197347	0.0856416468787	0.0803542489177	0.0217209491379
a18	0.295454968191	0.461788709542	0.0724180938208	0.0326839432449	0.0542980642929	0.0586590913059	0.0246971077126
a28	0.381587656064	0.296391979847	0.119077814607	0.0591532710816	0.0725346537643	0.0500668944353	0.0211877525709
a31	0.317109078688	0.325717346616	0.155045861536	0.0570386403605	0.0795534039214	0.0472867881451	0.0182489195236
a11	0.315751126229	0.301486218872	0.157940037179	0.0400377004535	0.0745448656405	0.0719645403817	0.0382755415079
a13	0.303056828743	0.230299052957	0.163488142393	0.107005870485	0.0749321365468	0.0776019684606	0.0436160160026
a31	0.289965749581	0.204997324319	0.165110720798	0.173397900162	0.0799610068489	0.0546099778202	0.0319573485009
a20	0.31539710986	0.18711233144	0.149372920266	0.134794046721	0.097319824283	0.0688840912734	0.0471197288336
a31	0.24720827862	0.159119057147	0.129450180089	0.18325933224	0.124940326761	0.0885477070911	0.0674751696112
a8	0.218437828207	0.150757832382	0.11427343003	0.20924362408	0.133376292254	0.095799023697	0.0781119832037
</S>	0.260420354104	0.176392066191	0.103612975015	0.15817763204	0.120008011127	0.100348141848	0.0810407916019
