 	era	molto	stanco	</S>
a46	0.0181728965	0.000237737831	0.977858915	0.0037304566
a8	0.0156371495667	8.93003036667e-05	0.981182605	0.00309093686667
a37	0.0059707623889	7.53263772222e-05	0.992752501667	0.00120141783889
a31	0.0026030884963	0.000138266862407	0.996386913889	0.000871724396297
a0	0.0560306350654	0.0023320748708	0.89983678463	0.0418004914988
a20	0.127023488355	0.00661109495693	0.76614842821	0.100216983833
a31	0.115295111785	0.011922740319	0.761148092737	0.111634081278
a39	0.301951139595	0.022927028773	0.544688766912	0.130433087093
a41	0.532117166532	0.0337283162577	0.252221168304	0.181933315698
a31	0.442477665511	0.114973902086	0.253731136101	0.188817238566
a28	0.453034398504	0.178108884029	0.214688677367	0.154167989522
a11	0.539014109501	0.17599523801	0.132655107789	0.152335506507
a20	0.4568646865	0.197200279337	0.159203872596	0.186731128836
a31	0.3564447755	0.215904819779	0.219070714199	0.208579682945
a11	0.3390821985	0.228816396593	0.227824924733	0.204276490982
</S>	0.36922094925	0.231217813296	0.200233407366	0.199327830491
