 	lo	posso	finire	di	scrivere	</S>
a20	0.84870825	0.000115463219	3.5445655e-05	0.070303156	5.648714e-05	0.0807812582
a31	0.82625515	0.000105719672333	2.82199976667e-05	0.09176698	5.16487786667e-05	0.0817922932333
a39	0.905544033333	0.000439374344111	7.46936118889e-05	0.063394413	3.74394622222e-05	0.0305100485778
a24	0.745122181111	0.0052646262147	0.00196280000396	0.225303742667	0.00343883876474	0.0189078521926
a18	0.612937613704	0.00798776807157	0.00447029483465	0.340439204222	0.00792739675491	0.0262377580642
a24	0.563823471235	0.00775783902386	0.0135910766115	0.323036641407	0.0218589039183	0.0699320876881
a31	0.441825757078	0.0131278703413	0.0249390515372	0.306845693802	0.0397648523061	0.173496792563
a20	0.333338052359	0.0164499807804	0.0270357108457	0.199708784601	0.0611219527687	0.362345514188
a31	0.210188790786	0.0586774845935	0.0658343456152	0.156048291534	0.10105236759	0.408198714729
a1	0.163651776929	0.105167193198	0.110365115205	0.141892667178	0.128554569197	0.350368681576
a31	0.152249818976	0.127510306066	0.132847091735	0.142675675726	0.143129379732	0.301587740525
</S>	0.161317739488	0.146069853033	0.150395225868	0.154019247863	0.153834024866	0.234363940262
