 	sicuramente	stanno	ancora	svegli	</S>
a17	0.488511425	0.36078775	0.099246395	0.0511104935	0.000343930085
a24	0.367275589667	0.252420725333	0.067868353	0.312266696833	0.000168595533667
a28	0.134074654222	0.143773700444	0.0637395136667	0.658280188944	0.000131898953222
a37	0.0633425804073	0.147781056815	0.151563962556	0.636687019648	0.000625374244407
a18	0.148722329469	0.202446165605	0.245361717519	0.401371066549	0.00209868714814
a39	0.31921362649	0.239434991868	0.221928702506	0.21531854885	0.00410411401605
a31	0.30352024083	0.274466147289	0.235105247502	0.17280368295	0.0141047028387
a39	0.444476912277	0.227908955763	0.188832935967	0.12114059885	0.0176406056129
a31	0.642516604092	0.178131065254	0.094056898789	0.0627791074833	0.0225163355376
a46	0.666165144697	0.186862555085	0.065866779263	0.0473898691611	0.0337156618459
a31	0.567291191566	0.215835728362	0.101283582754	0.079777576387	0.0358119279486
a18	0.483493010522	0.230759059454	0.127264667585	0.105898692129	0.0525845699829
a31	0.537452183507	0.179212623151	0.107951459195	0.0959892853763	0.0793944399943
a39	0.457558101169	0.19547035105	0.125332069732	0.114837519792	0.106801966665
a31	0.375745207056	0.20999399035	0.141615086577	0.137026776597	0.135618968888
a41	0.335576145685	0.206458036783	0.154838868859	0.151947252199	0.151179689629
a39	0.328474651895	0.212742878928	0.15356781962	0.153201234066	0.152013376543
a28	0.359027567298	0.176340186309	0.171644449873	0.168018334689	0.124969435514
a20	0.449940999099	0.157668852103	0.154851583291	0.162732351563	0.0748061845047
a31	0.467173226366	0.222417957368	0.13070200443	0.138063300521	0.0416435001682
a39	0.465839032122	0.234972662456	0.12959174481	0.127125723507	0.0424708560561
a35	0.568355044041	0.158796927485	0.11849260327	0.109478262836	0.0448771776854
a31	0.486978021347	0.202670089162	0.142995509423	0.130685389279	0.0366709682285
a11	0.406291063782	0.228688133054	0.153433303141	0.159381943093	0.0522055394095
a18	0.478292271261	0.163708881018	0.156209687714	0.149046841031	0.0527423414698
a24	0.578340673754	0.128928288673	0.143467519238	0.11637973701	0.0328837754899
a31	0.519452707918	0.183507617891	0.135394923079	0.12175746567	0.0398872551633
a18	0.429859105973	0.21568974263	0.14151523436	0.14314911189	0.0697867850544
a31	0.393918235324	0.184645130877	0.176991714787	0.158013543963	0.0864313616848
a18	0.367997058441	0.178493436959	0.191826514929	0.163458357988	0.0982246372283
a15	0.422902896147	0.15086596232	0.161613121643	0.155402209329	0.109215830409
a8	0.339869735382	0.151471994107	0.214983330548	0.198201996443	0.0954729931363
a39	0.257358791794	0.163022724702	0.267735320183	0.234212222148	0.0776709993788
a31	0.264046560598	0.191363558234	0.247932763394	0.225207030716	0.0714501364596
</S>	0.269921295299	0.220120229117	0.224963791697	0.211720690358	0.0732740532298
