 	li	vestono	i	genitori	</S>
a31	0.67092975	0.07854455	0.237622115	0.001656965045	0.01124667125
a46	0.527188361667	0.0685748186667	0.386757028333	0.006645074445	0.0108347315833
a18	0.437999732222	0.124376854889	0.414270339444	0.00968112248167	0.0136719141944
a35	0.644131377407	0.132493378296	0.187576780481	0.00735799332722	0.0284404370648
a15	0.761623905802	0.0914998060987	0.0908463274937	0.00931624994241	0.0467137080216
a39	0.739138915267	0.0854537453662	0.0731151524979	0.0142149283141	0.0880772493405
a31	0.531070965089	0.140030015122	0.179072340833	0.0172334031047	0.132593256447
a11	0.50885359503	0.135014127374	0.188757104944	0.0192956937016	0.148079495482
a20	0.620850411677	0.0872476531247	0.0865679129813	0.0233790009005	0.181955041827
a31	0.570432637226	0.126995969375	0.0849337529938	0.0339156046335	0.183722020609
a39	0.457648445742	0.128061249792	0.0832102543313	0.0507998928778	0.280280160203
a20	0.337397061914	0.0977052199307	0.0804911594438	0.0773765109593	0.407030053401
a46	0.259266343971	0.116775949977	0.110312219815	0.114231866986	0.399413604467
a31	0.237664291324	0.149352256659	0.145146799938	0.149180222329	0.318656411489
a15	0.225504417108	0.165004145553	0.161614629979	0.164596000776	0.28328077383
a24	0.202829969036	0.167851448518	0.16702136666	0.169478990259	0.292818201277
a20	0.203827033012	0.179267152839	0.17956772222	0.183643780086	0.253694323759
a31	0.202706231004	0.18921992428	0.189795957407	0.194575973362	0.223701964586
a13	0.200235673668	0.19105650476	0.191483435802	0.194574937787	0.222649498195
a46	0.197034391223	0.190820838253	0.191348958601	0.195680972596	0.225114846065
a14	0.198071563741	0.193398786084	0.194417802867	0.202631184199	0.211480635355
a20	0.19727156458	0.193148138695	0.194770964289	0.208223118066	0.206586191785
a31	0.19913793486	0.193751916232	0.19618086143	0.208176192689	0.202753093928
</S>	0.20141783743	0.195215508116	0.198087550715	0.205516391345	0.199762721964
