 	il	muro	vuole	uno	specchio	</S>
a46	0.727505565	0.112189975	0.1445700005	0.001787182215	0.000505955315	0.0134412772
a31	0.645853351667	0.240205391667	0.101800393833	0.000693911395	0.000172328337667	0.0112746030667
a24	0.546779737222	0.307908587222	0.139428917944	0.000841726278333	7.08404285557e-05	0.00497017862223
a37	0.457072065741	0.375441005741	0.162303539315	0.00217585505944	6.69899075186e-05	0.00294051485074
a18	0.254696891914	0.48617918858	0.222301919772	0.0338715803531	0.000749915407173	0.00220050172691
a20	0.204516080638	0.470542496193	0.256488383257	0.0638482517844	0.00238667266906	0.0022181478423
a41	0.207635660213	0.400470408731	0.269540171086	0.0945160905948	0.0225709908897	0.0052667013141
a31	0.329459686738	0.296129029577	0.239830900362	0.0905900368649	0.0320471816299	0.0119431592714
a11	0.413867645579	0.231512019859	0.136462220121	0.0546733306216	0.0859439085433	0.0775408764238
a31	0.49529111186	0.144097722286	0.081690994707	0.0525386885405	0.111522467181	0.114859005475
</S>	0.62822067593	0.095193044643	0.0622700143535	0.0509423142702	0.0734645750905	0.0899093327375
