 	è	pericoloso	di	nuotare	di	notte	</S>
a37	0.00100791094	0.140478365	0.442975665	0.00661153235	0.087923815	0.201307385	0.11969533995
a31	0.000360190902333	0.130217640333	0.227732499	0.00630083540667	0.0661394443333	0.442943101667	0.126306313317
a7	0.000151879026444	0.087702940111	0.106835831333	0.00221545606889	0.0273420271111	0.726605147222	0.049146777149
a31	0.000305348705481	0.086560818037	0.112083651444	0.00076846162463	0.0172211723704	0.766147149074	0.0169134287597
a20	0.00407013373516	0.351159939346	0.126312017148	0.000668095466543	0.0136873957901	0.495799943025	0.00830248725323
a2	0.0140127842451	0.615361589782	0.0915832990493	0.00348010012218	0.01616144893	0.235491814342	0.0239089930844
a41	0.022580138415	0.538075796594	0.0879049896831	0.0192592563741	0.0482815436433	0.218762131447	0.0651361776948
a20	0.0279790601383	0.402379298865	0.099646656561	0.0350721287914	0.0840275762144	0.262713287149	0.0881820358983
a46	0.0323005253794	0.315690552955	0.109897908854	0.0397108535971	0.106397668738	0.300931905716	0.0950706419661
a31	0.0276433537931	0.199388937652	0.172167396285	0.033481781199	0.120234642913	0.371837808572	0.0752461156554
a11	0.0455432865977	0.232802352551	0.221455565428	0.0223831513997	0.0965896803043	0.310247399524	0.0709785902185
a35	0.0706734855326	0.277288787517	0.173265668476	0.0326171407999	0.0825256727681	0.198035316508	0.165593983406
a31	0.0877708438442	0.207362399172	0.123764149492	0.0703710456	0.111575400923	0.200303942169	0.198852247802
a11	0.113049099948	0.203293439724	0.102641665164	0.0775356712	0.111811446974	0.173366610723	0.218302059267
a28	0.125394123316	0.210430163241	0.097229282388	0.0800875430667	0.104633838991	0.137500963574	0.244724096422
a20	0.115154467772	0.189733364414	0.105284557796	0.0998356943556	0.117473632997	0.158766807858	0.213751495474
a10	0.0721556565907	0.160618598138	0.0877128892653	0.0828348447852	0.150136900999	0.259911949286	0.186629171825
a31	0.0469495461969	0.117101972713	0.111387698088	0.0836090115951	0.190260753666	0.303052946429	0.147638063942
</S>	0.0517858730984	0.0974098713565	0.147011244044	0.101053730798	0.199698061833	0.268144668215	0.134896526971
