 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	0.001365791865	0.150886894	0.325435002	0.01360116683	0.00608814765	0.0079549135	5.3488291e-05	0.489439172	0.00517546735
a31	0.000637586428667	0.0557654186	0.110624841467	0.00481081408667	0.00796493255	0.0127067378333	3.12349033333e-05	0.801941337333	0.00551711155
a46	0.000403524786556	0.0194213019667	0.0380310688557	0.00414022795222	0.07534700185	0.0440979682778	0.000100799281778	0.814985379111	0.00347271395
a31	0.000385819725519	0.00908475362223	0.0171262598519	0.00491232571741	0.11653989395	0.0612602187593	0.00132436170393	0.78573607637	0.00363024715
a24	0.000223951788506	0.00774298734074	0.0234273536173	0.0048938261058	0.0653361869833	0.0360354915864	0.00187317645464	0.85560571879	0.00486129821667
a31	0.0012527346595	0.0191977447802	0.0504623185391	0.00537530450193	0.0621869246611	0.0268891431955	0.00603607970488	0.821871216263	0.00672853707222
a37	0.0016015700665	0.0264883229267	0.0558663861797	0.00439895730064	0.0607572372204	0.0314308977318	0.00748734596829	0.804462388754	0.00750687335741
a31	0.000930109702167	0.0207635676422	0.0396350260599	0.00386309903355	0.0461342614068	0.0397471892439	0.00510431672276	0.838500079585	0.00532233011914
a18	0.000702824277389	0.0155836765474	0.0315033493533	0.00375749547785	0.0423205784689	0.0418972224146	0.00472238840759	0.855358213195	0.00415422060638
a31	0.00038500705913	0.0104468660158	0.0231171147844	0.00380306015928	0.031905101823	0.0477776601382	0.00435974313586	0.874615191065	0.00359026346879
a41	0.00028720185971	0.0078607636386	0.0166343832615	0.00376581511976	0.0286888782743	0.0518079920461	0.00530963387862	0.882616763688	0.0030285909896
a31	0.00021552543657	0.00606300021287	0.0116975465205	0.00362118067325	0.0262180404248	0.044256987682	0.00572980672621	0.899435754563	0.0027621351632
a21	0.000183166390857	0.00542898660429	0.0100889219402	0.00344882079108	0.0240378108083	0.038974144894	0.0064296096754	0.908570384854	0.0028381137544
a31	0.000139566898952	0.00474796430143	0.00897132398007	0.00343588843036	0.0198254449361	0.0335571366313	0.00640609422513	0.920112381618	0.00280417245147
a14	0.000183034022984	0.00494691086714	0.00733528399336	0.00342748064345	0.022065453312	0.0319943625438	0.00791916007504	0.919773680539	0.00235458701716
a31	0.000227856790995	0.00499498672238	0.00644828333112	0.00388734788115	0.0296552787707	0.0319085235146	0.0101463913583	0.910284926846	0.00244635367239
a24	0.000256784313665	0.00755580900746	0.013558641777	0.00397541352705	0.0310240335902	0.0325997618382	0.0117572994528	0.896063955615	0.00320832122413
a31	0.000334968771222	0.00981220323582	0.0189787359257	0.00686516340902	0.0388929475301	0.0500788346127	0.0148698898176	0.855810551872	0.00435672607471
a10	0.00172169142374	0.0268599076453	0.0495739199752	0.0104620994697	0.0679235791767	0.0674883535376	0.0210820059392	0.748158403957	0.0067300640249
a7	0.00459700137458	0.0683843225484	0.101693606658	0.0122705318232	0.0929811997256	0.0631268465125	0.0248449133131	0.624628067986	0.00747356484163
a20	0.00642669389153	0.0822903858495	0.108938892219	0.0134431152744	0.115491563242	0.0596353428375	0.026057203771	0.581361372662	0.00635544588054
a31	0.00467178276384	0.0541248509498	0.0774704174063	0.0232225034248	0.224398977747	0.0902627016125	0.039611516257	0.474585420887	0.0116518513935
a8	0.0511036736213	0.0579246396499	0.107704679135	0.0292805104749	0.273027662582	0.0995542822042	0.0458462977523	0.315834513629	0.0197237604645
a31	0.0680251571071	0.0599310778833	0.120680502378	0.031029501825	0.299963310861	0.111541329068	0.0483265249174	0.23740027121	0.0231022924882
a33	0.0628640849357	0.0473946799611	0.0820549834593	0.034254473275	0.352756316954	0.121024766356	0.0580178896391	0.214641993737	0.0269908151627
a7	0.0753910193119	0.049123191987	0.0848065798198	0.0329011107583	0.368569688985	0.107482515452	0.060634651213	0.192469884579	0.0286214117209
a31	0.0432580019373	0.0361728969957	0.0729991332733	0.0416210629194	0.430612552995	0.128125701817	0.060700751071	0.155233658193	0.0312762752403
a23	0.0993877918124	0.0443683879986	0.0818446690911	0.0474064576398	0.344309137665	0.130428207272	0.0571575620237	0.157977892731	0.0371199257468
</S>	0.173781965906	0.0592512689993	0.106297624546	0.0460373888199	0.233335898832	0.122568188636	0.0545264225118	0.165721196365	0.0384800938734
