 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.6248225	0.0346193878	0.24087986	0.087634795	0.00800721155	0.00013328769	0.0039029473
a0	0.502461876	0.0181872031333	0.134692394	0.094800115	0.17046457555	0.00654155522	0.0728522971
a31	0.187076134667	0.0807460597111	0.125427762	0.11433712	0.234423568183	0.0329546214067	0.225034742367
a13	0.080366113889	0.11606342657	0.130926292	0.0802710383333	0.107952985728	0.0439002778022	0.440519847456
a31	0.0770771802963	0.151222215523	0.227649215333	0.0605251754444	0.0583450872427	0.0333978559341	0.391783245819
a8	0.154755106765	0.154783665174	0.256168423778	0.0527856301481	0.0258744364142	0.0290904676447	0.326542278606
a31	0.336105475588	0.0774478937247	0.181970676593	0.0410983973827	0.0175445221381	0.0420520305482	0.303781030869
a13	0.588597725196	0.0426100529082	0.140534949864	0.0243459577942	0.018977333046	0.0657866935161	0.119147259956
a31	0.617555241732	0.0408346073027	0.0860270596213	0.0340237929314	0.036439508682	0.111199184505	0.073920581652
a17	0.461390703911	0.0533406257676	0.0784389465404	0.0504692409771	0.056832052894	0.227026621502	0.0725018022173
a31	0.368231891304	0.0651879285892	0.0756663101801	0.064964613659	0.073230619298	0.273919177167	0.0787994544058
a13	0.324989207101	0.0785327895297	0.0838717367267	0.0777259312197	0.0834798180993	0.262975229056	0.0884253234686
a31	0.277389912367	0.0913177998432	0.0944041189089	0.0903619704066	0.0949678860331	0.252235433019	0.0993229058229
a28	0.272739277456	0.104421583281	0.106556714303	0.102419033469	0.105033005344	0.200732921006	0.108097478274
a10	0.270457849152	0.089465738427	0.0933714427677	0.0863120544897	0.0947613331147	0.269436050335	0.096195547758
a31	0.289362556384	0.0763139601423	0.0803971429226	0.0739977714966	0.0877387857049	0.308683473445	0.083506334586
a30	0.352180722128	0.100515350047	0.146013169641	0.0644511424989	0.0722488565683	0.187824537815	0.0767662135287
a31	0.315163817376	0.124747780016	0.184829146547	0.0776857594996	0.0798855801894	0.127206239272	0.0904816311762
a20	0.283333782459	0.121451810005	0.143382385516	0.103860014833	0.104901310063	0.133881666424	0.109189040392
a28	0.287934194153	0.104708058002	0.113463695172	0.0940660119443	0.0971144166877	0.204544402141	0.0981692301307
a31	0.249471468051	0.100606557334	0.104561473391	0.0941055226481	0.0999041522292	0.254283400714	0.0970674300436
a35	0.27751629935	0.128606602445	0.12272840613	0.094963324216	0.0988624674097	0.178928006905	0.0983948833479
a31	0.27389839645	0.144409217482	0.135071785377	0.101624198072	0.102956429137	0.137057148968	0.104982767783
a46	0.20770188215	0.138334885827	0.135692505126	0.123877039357	0.124576023046	0.144432719656	0.125384912594
a31	0.179819430717	0.137299745276	0.136797905042	0.132336179786	0.132785781015	0.147735893219	0.133225054198
a10	0.174443443572	0.135921931759	0.136706655014	0.134186666595	0.134529030338	0.149481664406	0.134730634733
a8	0.177093194524	0.130401992253	0.132330088338	0.129937728865	0.130724333446	0.168864734802	0.130647998244
a31	0.167418334841	0.128183639084	0.129451376113	0.128242652955	0.130104191149	0.187664418267	0.128935439415
</S>	0.16523646742	0.129417859542	0.129939258057	0.129466071477	0.131764995574	0.184173824134	0.130001549707
