 	non	sapeva	dove	a	stare	</S>
a20	0.090059936	0.0160924932	0.54219417	0.058387626	0.13788659	0.15537915805
a31	0.0849328028167	0.0148011130667	0.316414483333	0.0421417861667	0.359946773333	0.181763032683
a37	0.0285251846456	0.0059057758089	0.158230679778	0.0176340322222	0.701625724444	0.0880786027877
a38	0.00971018276187	0.00219495897297	0.111787085259	0.00720582234073	0.839412874815	0.0296890906559
a31	0.00923605257729	0.00291974957432	0.33067892842	0.00493108448024	0.641812638272	0.010421569052
a41	0.0111359078591	0.00508324099144	0.37885674414	0.00490042499341	0.594308339424	0.00571534775067
a10	0.00628354748637	0.00542754246381	0.15052691038	0.0042819288978	0.826627093141	0.00685296831689
a20	0.00288196709546	0.00388426872127	0.0578035269267	0.00344165766593	0.925763597714	0.0062249451723
a9	0.00201204683182	0.00684878980709	0.0358678981089	0.00737719808864	0.904623732571	0.0432702921241
</S>	0.00194839501591	0.0111047954035	0.0398380390545	0.0123392690443	0.852658466286	0.082111021062
