 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
a8	0.17257651254	0.0703215951647	0.30954262423	0.09201610494	0.031766113474	0.0571528718	0.19029752574	0.0436880105	0.03263863939
a23	0.148310494313	0.0292736462487	0.222721822057	0.0653902028896	0.0397885739376	0.0876005433333	0.263159344027	0.0664773194853	0.0772780460033
a31	0.0796128704574	0.0176456544798	0.141556349984	0.0516430351661	0.0393198702644	0.146233002111	0.295106029562	0.119597347472	0.109285833288
a28	0.060862301877	0.00971871413625	0.119538661649	0.036541304364	0.0436450814985	0.17513591757	0.329503133054	0.154287562597	0.070767307516
a20	0.0704400233649	0.00437006422848	0.111883105773	0.01964118871	0.0648049778143	0.152369873323	0.382607463551	0.145297535346	0.048585745172
a31	0.0429153544296	0.0023817245988	0.122215665032	0.03133363417	0.0540967857102	0.196792361508	0.412652422984	0.102699771302	0.034912272524
a8	0.0383373405632	0.00171885067858	0.117773027011	0.0430937094767	0.0502541194489	0.205369621703	0.419532319128	0.0846880748473	0.0392329436813
a31	0.0779093020144	0.01729487605	0.164327306937	0.0492868066456	0.0523567974123	0.157662889634	0.360871375409	0.0819099043224	0.0383807436271
a20	0.0856594773915	0.0227236809658	0.174400097419	0.0549846410579	0.0463559541228	0.147260786305	0.34648353817	0.0818710387075	0.040260790069
a31	0.11818736073	0.0192696424179	0.16353867178	0.058641475662	0.0444940150096	0.144018061195	0.33024880339	0.0807616693692	0.0408403150297
a36	0.142118265843	0.0195094638673	0.164213903593	0.065680954674	0.0448841025565	0.151700222998	0.277807541797	0.0747891994564	0.0592963609832
a24	0.121100107701	0.0124715947191	0.153779632033	0.068196946786	0.0426581236055	0.140703103666	0.304134538732	0.0766528780855	0.0803030926611
a37	0.105947773054	0.0128809671097	0.22878464298	0.07836750557	0.0358647879712	0.142278407022	0.271399761044	0.0703214113618	0.0541547638737
a27	0.0717754606847	0.0149232200899	0.341631342327	0.07458368503	0.0318071862797	0.161314353941	0.204858446815	0.0610787768273	0.0380275354446
a8	0.0477447857616	0.0146863053033	0.384275889242	0.07128958465	0.0387553900432	0.188154258514	0.163636219738	0.0562086629158	0.0352488855375
a23	0.0406491197872	0.0169296766744	0.343088430547	0.0868772638833	0.0545756012444	0.221432428838	0.148157424913	0.0542574193319	0.0340326030485
a31	0.0833683582624	0.0249315319355	0.258137610649	0.100656486894	0.0660014052815	0.227489120946	0.131860693238	0.0753383348173	0.0322164269962
a37	0.115334387567	0.0399843308892	0.224686096083	0.0899222172313	0.0607067789692	0.220017575222	0.120256435213	0.0939476184191	0.0351445304721
a29	0.089405520669	0.0645788544964	0.261045056161	0.0861251733438	0.0541631808917	0.206892286247	0.112614230938	0.0840464573664	0.0411292153374
a31	0.085851877903	0.0662691191188	0.241204269987	0.119135638848	0.0606239458572	0.190063866482	0.095049272046	0.101793221482	0.0400087768858
a13	0.121128009114	0.0757797903263	0.173115043729	0.126942774683	0.0629398282257	0.172015285627	0.109820991415	0.116222394294	0.0420358717619
a31	0.130669907171	0.0887598243754	0.134067384843	0.0979434274277	0.0632604130152	0.170719085209	0.118796258672	0.131729976098	0.0640537099873
a8	0.13321615999	0.0909205622585	0.113085590781	0.0851006221426	0.0686808319384	0.159822038936	0.126274925424	0.141881167766	0.0810181020624
a31	0.147415626197	0.104930211753	0.11564756616	0.0797046687142	0.0687396864195	0.129804017512	0.128815541141	0.133536462589	0.0914062312875
a21	0.142064013599	0.134777049118	0.113217523987	0.0852931029714	0.0747806560465	0.113399300237	0.114235405047	0.125423816596	0.0968091438292
a31	0.127764514906	0.147326034439	0.112881418662	0.0898040211905	0.0785621644822	0.118646100479	0.110373275016	0.113017235932	0.101625231543
a29	0.124022719742	0.16043872648	0.114415259687	0.0903800919302	0.0762147871607	0.119084033893	0.106363032339	0.107208941711	0.101872387514
a31	0.118719725954	0.16685279676	0.104189258429	0.0949373874434	0.0780493819202	0.129721612364	0.103943306513	0.0992050285703	0.104381494438
a46	0.116426297758	0.15754194452	0.10224274401	0.107550124281	0.0831036729067	0.130769823055	0.099795926571	0.0962678603234	0.106301603246
a31	0.117083584386	0.16122034684	0.103199720603	0.113135171627	0.0876220419689	0.120368162285	0.0985260711237	0.0937126451078	0.105132245649
a49	0.117119867395	0.167173808613	0.106772690001	0.114332111542	0.086066022923	0.116670110028	0.0973289855746	0.0915334809026	0.103002902416
a3	0.136260049865	0.181548785871	0.1116871108	0.125137139647	0.087643086641	0.0939439281427	0.0916712247915	0.0860227391009	0.0860859272053
a18	0.151829965622	0.174735842624	0.118057650667	0.116935628949	0.0896196218803	0.0873522791142	0.0947103925305	0.0875059481003	0.0792526653351
a31	0.134934370007	0.152987440208	0.123099153889	0.0996303650497	0.0820343164934	0.0945787514381	0.12545984511	0.0998505410334	0.0874251941117
a8	0.129157284469	0.145627692069	0.128308986296	0.102658832817	0.0848876588311	0.0923305210794	0.13163248997	0.0968818734111	0.0885146503039
</S>	0.143787300734	0.152590880034	0.129582843148	0.118584784408	0.0976791846156	0.0798487666397	0.111965427385	0.0854735243055	0.0804872884519
