 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.1661430957	0.06979278193	0.0474726075321	0.10484739656	0.025443233778	0.08088138356	0.45472980225	0.05068970248
a31	0.11377792848	0.0462708193753	0.0343506494422	0.0801813229667	0.0365642773153	0.06058971932	0.577811947583	0.05045334474
a8	0.083942840524	0.0484752363398	0.0164692308865	0.0628399981956	0.0508347467691	0.0795047038	0.605901784928	0.0520314714667
a31	0.100788417159	0.0839193363493	0.0157570627132	0.103665953652	0.0717632064497	0.11265818036	0.474292611243	0.0371552387556
a46	0.123593613493	0.0878262224764	0.0143385404804	0.118713730117	0.0718927003899	0.109914490787	0.439104248281	0.0346164711852
a31	0.207585638404	0.149573197452	0.0134614793554	0.0879267132057	0.0571890543033	0.0941385432623	0.361479659774	0.0286457333351
a20	0.230090335601	0.163499456084	0.0155395710633	0.0745783743352	0.0638103204344	0.0891461139541	0.315859314938	0.047476532185
a31	0.228982383467	0.140131676795	0.0221110523851	0.0745862644451	0.0911020312781	0.0838717705847	0.304171189979	0.055043642275
a13	0.201774636289	0.130654147152	0.0282679566601	0.0759613103284	0.106362328426	0.0899558091282	0.302613242326	0.0644105619717
a17	0.115226283763	0.070652730804	0.0265607980267	0.0491637887428	0.0860690388087	0.112876641309	0.438293644775	0.101157084857
a8	0.0794186872543	0.0570515745013	0.0322527818776	0.0561275245876	0.10676858887	0.128995861503	0.446525525858	0.092859480219
a31	0.0569761590581	0.0527233039871	0.0386509968125	0.0735116643645	0.14928801889	0.143665457568	0.398716853553	0.086467560673
a8	0.0793687204594	0.0541594408824	0.0345923321908	0.0787735015035	0.157919812963	0.147357697056	0.359946874184	0.087881621531
a20	0.10460792242	0.0709304921608	0.0463969637969	0.0706893454678	0.149840064254	0.123904031085	0.349594902395	0.0840362820837
a31	0.137649010945	0.0735767375203	0.0569890561523	0.0633639130226	0.128227292418	0.118490729762	0.330118972132	0.0915842882946
a28	0.144205173386	0.0707532955734	0.0528714552708	0.0609472070075	0.148417327873	0.126775216454	0.303733825377	0.0922964806982
a31	0.142163991082	0.0721227953245	0.0589756810903	0.0639627164692	0.179940020624	0.117295264885	0.270476971326	0.0950625440327
a38	0.150567611314	0.0925966095082	0.0704841380301	0.0637974261564	0.177537869141	0.105542563562	0.241372337309	0.0981014337442
a31	0.156484647505	0.0969598435027	0.08663365761	0.0696368679188	0.16496671358	0.098056181854	0.21631761357	0.110944463715
a17	0.167773365035	0.108009604834	0.11003532687	0.0807728143063	0.147753171127	0.091063205818	0.173255022057	0.121337492065
a3	0.150148695012	0.133464354945	0.11417303789	0.0805550935021	0.143855415109	0.112927241006	0.147485462019	0.117390704582
a10	0.153111983917	0.128967576315	0.0980064647633	0.076683633834	0.142047774103	0.134705659669	0.145890315606	0.120586602394
a20	0.191814455686	0.136300368772	0.0991609679878	0.074238009678	0.126052076701	0.11948313569	0.140773909669	0.112177069131
a35	0.244997667562	0.139295042257	0.0972731175959	0.083723135626	0.119467780234	0.105005122363	0.11823762969	0.092000483777
a37	0.217299746587	0.123913212419	0.0774868029986	0.136016789275	0.117127239678	0.112799141454	0.127893939897	0.0874631305923
a23	0.157116804796	0.114843858473	0.0678708411329	0.185015475758	0.105042354026	0.117815395551	0.165648863499	0.0866464155308
a20	0.124681106399	0.109370212291	0.0671181538443	0.202627092719	0.102040374409	0.118126707984	0.190377961633	0.0856583911769
a31	0.212902027586	0.105752791964	0.0619143764148	0.165030935873	0.079327351203	0.0959905928613	0.196611711678	0.0824702137256
a0	0.296625271449	0.111674422388	0.0719346140049	0.129251936324	0.0776857122677	0.0792857998204	0.157329583893	0.0762126829752
a31	0.262726232683	0.121123478796	0.0875114546016	0.122509258841	0.0897670036226	0.0873413350068	0.140498782431	0.0885224767251
a13	0.233486890694	0.131103215599	0.102338628001	0.109038828347	0.0987745436742	0.0918989307356	0.135829229677	0.097529739175
a31	0.193474509365	0.1326489408	0.112548591	0.109790944116	0.108073032558	0.0994848899785	0.132944664092	0.111034426658
a39	0.179679310255	0.1351750972	0.11835393	0.109270465105	0.106158865586	0.102738222193	0.132386102364	0.116237994686
a17	0.192849996085	0.139312433067	0.127642514	0.120555682102	0.110387721662	0.103688718264	0.106248238655	0.0993146776953
</S>	0.198158506043	0.138390208533	0.129449654	0.126418469051	0.108525837031	0.102707517132	0.102999550627	0.0933502343476
