 	voglio	che	Maria	venga	domani	</S>
a31	0.17954130777	0.19319487989	0.09301049896	0.2655994842	0.0865221649176	0.1821316516
a35	0.07808117493	0.176334896963	0.145233285779	0.248045069867	0.15122226624	0.201083293033
a31	0.0535877345567	0.121023658454	0.139699088638	0.258041992889	0.2002657717	0.227381731924
a37	0.0474206433522	0.104630165351	0.117291086626	0.289364961896	0.166784270745	0.274508844257
a31	0.0512849929774	0.130227630117	0.118196703782	0.296765404099	0.146023666533	0.257501581348
a11	0.0650159411545	0.191354741839	0.101176738967	0.3060241375	0.136896731241	0.199531683143
a31	0.0705010966535	0.16325119568	0.079550171189	0.323792387833	0.177969343724	0.184935775074
a20	0.0897633009312	0.14644961976	0.084232386863	0.314881255944	0.188919684365	0.175753745971
a13	0.11132795827	0.17756352572	0.103920162088	0.284087867781	0.169240248568	0.153860236184
a20	0.12508968629	0.195985944707	0.123985658029	0.225214245727	0.181715799323	0.148008663195
a31	0.119614173187	0.172238785916	0.12594356181	0.226747405242	0.194131269841	0.161324817732
a18	0.151279603286	0.171204339385	0.119437536737	0.245485060414	0.16916450368	0.143428964911
a31	0.172204122095	0.185948810862	0.137075697246	0.215906147471	0.15448817556	0.13437704997
a36	0.187868727698	0.177296870287	0.147449007415	0.18649661649	0.162118847187	0.138769934657
a31	0.193272574193	0.165663974962	0.144165630138	0.153328474163	0.193244679729	0.150324655552
a20	0.175257059024	0.156288217854	0.151442746713	0.140636434721	0.22402382391	0.152351707517
a31	0.166121230135	0.151398897905	0.155875361904	0.13776104624	0.235512777303	0.153330681506
a20	0.158444726505	0.147154936588	0.157928182968	0.13829293868	0.242152455101	0.156026758502
a31	0.156170010348	0.145673184663	0.161095105989	0.138028561693	0.2377556837	0.161277458834
</S>	0.144610686444	0.134556750031	0.166171424495	0.138510217147	0.23517809385	0.180972831417
