 	la	pasta	vuole	sale	</S>
a20	0.30119385778	0.3896728146	0.15297733168	0.09785359353	0.058302396668
a31	0.249467573047	0.364116355133	0.153460858893	0.20165877891	0.0312964339333
a37	0.133307032689	0.310955387311	0.188040672698	0.348745993103	0.0189509003591
a46	0.0676082620163	0.333207700437	0.212563969566	0.367004428301	0.0196156318134
a3	0.0831389746521	0.420410639479	0.184328516855	0.288269351767	0.0238525271849
a27	0.0945842708174	0.500912078493	0.150258346485	0.230713047922	0.023532255835
a8	0.0746167335391	0.536088606831	0.124393500962	0.234141181974	0.0307599578117
a31	0.0781900356464	0.50613105913	0.0956360754807	0.252976259791	0.0670665572039
a18	0.106464523415	0.451616605897	0.0690416208869	0.279565605864	0.0933116224013
a31	0.142056189805	0.401503892719	0.0734269876623	0.268279026888	0.114733889067
a23	0.159139844068	0.356829283326	0.0786571186874	0.276641759763	0.128732004889
</S>	0.161373298534	0.344704471163	0.0712797077437	0.305047077881	0.117595451845
