 	guardando	le	nuvole	capisco	che	piove	</S>
a8	0.15952434103	0.102065843036	0.08791931566	0.144086734037	0.05124024449	0.3900649175	0.06509856733
a23	0.119728715326	0.056032403868	0.0569000477173	0.148695305277	0.0570909228307	0.465132680167	0.0964198783833
a31	0.0433614409695	0.0229987908613	0.0330993258498	0.127465553382	0.0595283657349	0.620302179389	0.0932443174811
a17	0.0250283950752	0.0188638636364	0.0371516786033	0.136431758802	0.0504017331018	0.66611087413	0.0660117055204
a31	0.0247122587924	0.0240708802748	0.0623854450478	0.132124883926	0.0462347475868	0.602467403377	0.1080044111
a10	0.0163009186668	0.0305626856383	0.0729447528226	0.151723725399	0.0503997673956	0.552363208592	0.1257049515
a20	0.0240599077783	0.0384233244261	0.0632711697142	0.187416232797	0.0500316855785	0.529513221464	0.107284457935
a8	0.0632949755394	0.0402617662087	0.0764223023447	0.204301364766	0.0440042792395	0.462764406421	0.108950905796
a17	0.0879509695931	0.0468175128029	0.113666487182	0.168371788855	0.0502164836305	0.420523014074	0.112453743553
a13	0.082626902331	0.0706474454676	0.135900543261	0.110462273818	0.0650101993475	0.431249469758	0.104103169356
a20	0.0755424829103	0.0933401316892	0.156530367154	0.0925727564727	0.0811430292358	0.411103101519	0.0897681405187
a31	0.0580272543834	0.0728126060964	0.136294522785	0.0984943521776	0.0827989540786	0.467081802506	0.0844905158129
a37	0.0913488390078	0.0754477526321	0.154406762928	0.0888967507792	0.0780283056262	0.415768163369	0.0961034406243
a31	0.107260030086	0.102077498704	0.198927570309	0.0809427314931	0.0762949760087	0.313561187656	0.120936021988
a0	0.118515229112	0.130620889461	0.203381126103	0.0757190449644	0.0769508237362	0.276442860019	0.118370042796
a31	0.131050317067	0.150131855387	0.202167590834	0.0726240430348	0.0806114713121	0.236378737473	0.127035995199
a10	0.138145831318	0.155300094762	0.202210013745	0.0784406219249	0.0830554028374	0.213305340091	0.129542703866
a39	0.172536097373	0.177951583987	0.224785602582	0.0873072154416	0.0925645040125	0.14201057863	0.102844427289
a46	0.165275440458	0.171778024662	0.199938777261	0.107595848414	0.119006801271	0.132172086543	0.104233016696
a8	0.155875826419	0.145095904021	0.15552648882	0.118298503071	0.154428768357	0.162439244848	0.108335265299
a20	0.14136453134	0.11816243974	0.123768061607	0.127655260357	0.167427270519	0.204779367283	0.116843079766
a8	0.135731324713	0.104298308113	0.106914322002	0.148490720519	0.15874915884	0.230627074561	0.115189091189
a46	0.136288507038	0.099411523171	0.0940844132007	0.178310045906	0.14520282348	0.241544978187	0.105157710063
a8	0.131453247413	0.093998642777	0.0834792076669	0.193862665969	0.135141836627	0.262119799862	0.0999446153543
a31	0.119167722004	0.087363380379	0.0732020875556	0.17247256699	0.123052113809	0.319400471554	0.105341663385
a20	0.122405449935	0.091198785393	0.0769177266519	0.154688800797	0.13520474727	0.301300225851	0.118284286462
a31	0.138803885178	0.120232637798	0.0902030212173	0.141938693399	0.13946267589	0.229035808617	0.140323308821
a28	0.155412406259	0.140794100599	0.102057621006	0.135688439266	0.13501738503	0.181907298606	0.149122767474
a46	0.173690638086	0.143779893533	0.117538099002	0.153524445555	0.14715861661	0.133670459602	0.130637870825
a23	0.180693622029	0.146643560511	0.123899742601	0.159323549852	0.149565842203	0.119618232801	0.120255475542
a39	0.183971583343	0.14169543897	0.1201477474	0.153615084351	0.149826140734	0.130432467867	0.120311551447
a31	0.164446322448	0.141895195657	0.103164126067	0.141649476517	0.133394460378	0.170336604289	0.145113823282
</S>	0.144192462224	0.146670338628	0.0905794044335	0.136166804259	0.118140592389	0.197251096144	0.166999317641
