 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
a31	0.04266736508	0.1634403844	0.0904064008	0.010618609132	0.05754532697	0.031063370104	0.100684602691	0.0463329740986	0.04781307181	0.03606699506	0.034679578076	0.0819967361	0.24829333967	0.008391223674
a23	0.0311648976107	0.1302151298	0.0635114290667	0.0460021597813	0.047296421274	0.0202509362507	0.0813779921507	0.0334320344479	0.03626473457	0.0887329391867	0.041990067096	0.0698299007667	0.30207483849	0.00785649972467
a31	0.0248686070276	0.12096055504	0.0654429857022	0.0690463947031	0.0701216633753	0.0337422113102	0.0594937737542	0.0321055491876	0.0662093114167	0.162939360509	0.0409502278787	0.0402511805222	0.20749795765	0.00637021646822
a7	0.0136037249069	0.0879439624667	0.0580527521941	0.0462992041557	0.0730784931384	0.0421920775034	0.0618954885034	0.0334318841248	0.0867740393189	0.246759560436	0.0361368716862	0.0447873460007	0.15991111177	0.00913348540741
a10	0.016727297845	0.0742935589956	0.038423061358	0.0275559196446	0.0340949126928	0.0303431110078	0.0587769804703	0.0216723945549	0.063006012753	0.325278113825	0.0402873775021	0.0575837952936	0.19135308099	0.0206043909271
a38	0.0162305171143	0.0658679066252	0.0265498705727	0.0207669649929	0.0290688806709	0.0256789390093	0.0547351227143	0.0181821690983	0.0663883017843	0.347331147488	0.0454400158474	0.0596875748645	0.19200638913	0.0320662039824
a10	0.0133317509553	0.0853329885417	0.0366543682776	0.0188211681143	0.034222070217	0.0377026175298	0.0685300975258	0.0226348056021	0.0689296599948	0.338920301763	0.0489194561958	0.0481538552348	0.151648450443	0.0261984037141
a11	0.0143012882006	0.0906430291806	0.0474279321925	0.0139029376814	0.030645564599	0.0729464113766	0.0718224941718	0.0264930765434	0.0687487956649	0.291598421454	0.0681701402453	0.0402237957249	0.145000539014	0.0180755781714
a31	0.0273283637394	0.194611081994	0.0664564851842	0.0275178901391	0.0233399023663	0.0728289402909	0.0542458917358	0.0205117505811	0.056561817655	0.198413741085	0.0608928742151	0.0332327662883	0.147070062271	0.0169884322371
a13	0.0335745578274	0.233213931171	0.0828222660347	0.037721916245	0.0324103670021	0.0608190743956	0.0476667201093	0.0256762387737	0.058245749585	0.121032209428	0.0319026848384	0.0239370999761	0.195553159624	0.0154240142924
a31	0.0324586602701	0.268724060564	0.0679457254516	0.0403696659297	0.0387632895874	0.0657183958385	0.0474986299631	0.0309215977446	0.059312006795	0.0751731749427	0.0213682921061	0.0215670553254	0.212538475675	0.0176409462308
a0	0.031316535426	0.276988372321	0.0613696103905	0.0448902889046	0.0530416808491	0.0861014595862	0.0432253751481	0.0339754708015	0.047177517365	0.0531889287142	0.020343895762	0.0169041945751	0.210399844558	0.0210767996636
a31	0.0264514101233	0.188220131574	0.0500924534368	0.0381879669842	0.0627742965697	0.113804077182	0.0356128544711	0.0455319730605	0.0482772838883	0.0483453288381	0.0216670167873	0.0174732495584	0.273238989253	0.0303229529479
a39	0.0249377470438	0.161549338565	0.0426377694123	0.0372773621894	0.0694193001432	0.131925449047	0.030694631775	0.0456639977268	0.0386226003294	0.0416693196127	0.0193059767491	0.0162524639528	0.303376956218	0.0366670643933
a31	0.0228507496146	0.113211792562	0.0383430692174	0.0328149122498	0.0693732572277	0.161645568082	0.0269763942363	0.0497655915089	0.0369940054098	0.0398620782709	0.020718842223	0.0168625690176	0.332312752273	0.0382683926751
a17	0.0230156871329	0.100646110547	0.0388312450191	0.0319307618953	0.0672564497892	0.167275639894	0.0240583664553	0.0468811668096	0.0336193202233	0.037552962937	0.0245868594477	0.0173339324725	0.346278981758	0.040732503921
a20	0.024260271531	0.071432220209	0.042578093793	0.0311925627691	0.0880809677964	0.147148286498	0.0196798269736	0.0441000975432	0.0506388616278	0.092991669759	0.0464044739292	0.0233497526908	0.274693294439	0.043449605783
a21	0.0297399637057	0.0465534739497	0.0387288966777	0.026057007483	0.0985843969321	0.132080519233	0.0208715924725	0.0501295298144	0.0669557245093	0.14810874412	0.0718398614031	0.0333096160969	0.190800178333	0.046240482421
a31	0.0344759711499	0.0485579688166	0.0361081801726	0.0270948410543	0.079578718044	0.146568090144	0.0254894545002	0.0492634879381	0.0584445706364	0.125711184373	0.072925505201	0.031471376799	0.223164875978	0.0411457634137
a18	0.035082102104	0.0537050737589	0.0414547237109	0.0279126756381	0.059793048548	0.155299811781	0.0257294249707	0.0448736266194	0.0489194335788	0.094520643191	0.0705453623337	0.030375575633	0.275299280346	0.0364892095546
a46	0.0434891305013	0.047566796853	0.050272471157	0.026209514846	0.0566207746493	0.147902136194	0.0227378833676	0.0409954980465	0.0436921710596	0.11076886933	0.120322105178	0.0357596855443	0.216063509935	0.0375994556015
a31	0.0653427028304	0.041402715951	0.043822644231	0.0275344845047	0.0530746940831	0.122240577851	0.0299967910359	0.0415250414155	0.0440553596465	0.111769193843	0.137473968033	0.0325485534481	0.212591785778	0.0366214892538
