 	il	morto	vuole	pianto	</S>
a31	0.2298937112	0.5185368379	0.1465360905	0.0909370717287	0.01409628087
a28	0.178122923507	0.568027580367	0.1390696417	0.105243119204	0.00953674412893
a17	0.155448742602	0.606181706122	0.130075010567	0.0852819532467	0.0230126023526
a31	0.158128968307	0.603323942707	0.154979714989	0.0544246316156	0.0291427463975
a20	0.210126477462	0.584094728369	0.131640804663	0.0439763379652	0.0301616471058
a0	0.226128843467	0.515559534256	0.122297319221	0.0902906954817	0.0457235907953
a31	0.226380961136	0.490830440752	0.114139217007	0.121745005227	0.0469043513184
a13	0.246988479772	0.458557235451	0.111120665936	0.116805185342	0.0665284183168
a6	0.192077368271	0.41386599675	0.123082867379	0.174458275647	0.0965154706496
a31	0.161398360786	0.38397535285	0.12260100386	0.194757066949	0.137268194483
a46	0.166705695558	0.411237737817	0.10011568302	0.17165959369	0.150281288808
a37	0.150064411986	0.453264317272	0.0907442272067	0.184859988603	0.121067052983
a31	0.160504168024	0.418931502024	0.100314912869	0.202368797934	0.117880614928
a46	0.167974021503	0.402374218941	0.107428078023	0.205997958911	0.116225707309
a31	0.154175439221	0.39184205398	0.118909428941	0.197814621904	0.13725843277
a46	0.158719185127	0.367520887327	0.139622762714	0.185387617301	0.148749535457
a8	0.189848903042	0.353481076109	0.151541879971	0.170048169767	0.135079956352
a31	0.192321037814	0.27689340557	0.171044853724	0.213922309256	0.145818370784
a8	0.203000587405	0.258851546723	0.171041320175	0.221284227752	0.145822284928
</S>	0.237278736702	0.289526969362	0.154610441687	0.181260628876	0.137323180464
