 	voglio	un	forno	che	vende	rustici	</S>
a31	0.104301359034	0.09537908558	0.2336774828	0.0374065517	0.14346018392	0.34219524634	0.043580093485
a37	0.0465778264988	0.113084861959	0.206805852667	0.04287341194	0.13597869604	0.36763508562	0.0870442682843
a31	0.0237413155241	0.150131050232	0.151358339956	0.0561408397933	0.14839021432	0.372214244467	0.0980240158974
a17	0.014928502676	0.146788592144	0.176484982652	0.0878874257178	0.140552103673	0.379110443802	0.0542479639791
a20	0.0112712197067	0.155235881048	0.193939146617	0.0945904775059	0.142600516504	0.343290453987	0.0590723075764
a31	0.0166815428422	0.160233542483	0.232464455272	0.0944807062753	0.143530574348	0.287970046942	0.0646391365955
a41	0.0205804755607	0.119312482894	0.224497295584	0.0917515712918	0.155169221149	0.309188560701	0.0795003938025
a24	0.0169046462136	0.095517641658	0.135027526488	0.0704821149373	0.138557944088	0.414742521167	0.128767600185
a31	0.0177369076845	0.0741027160193	0.095634301496	0.0672306130858	0.137446777881	0.489038055722	0.118810610542
a39	0.0275148078282	0.0623545999798	0.0787181152187	0.0596059240286	0.140936146427	0.550352888574	0.080517491274
a31	0.0416216639427	0.0608295450199	0.0636799351396	0.0534561603429	0.138809885829	0.530835825658	0.110766970958
a8	0.0615312171809	0.0538786145666	0.0562996753265	0.0570049725143	0.163354237496	0.466591500019	0.141339788593
a26	0.074640046927	0.0534125919222	0.0480136905755	0.0616139192381	0.178743795499	0.454950662006	0.128625299338
a23	0.0843096642423	0.0633136875074	0.0506436011918	0.0739824880127	0.1846361655	0.418865240669	0.124249150313
a31	0.113721051014	0.0735292499025	0.0748106283306	0.0936408266709	0.174995386167	0.335155184223	0.134147658838
a20	0.126391738871	0.0915272695008	0.0890193065102	0.10093738349	0.169761344389	0.284924285408	0.137438665013
a39	0.128209277624	0.120119856234	0.0854243669701	0.0908958102967	0.177285268796	0.265829410469	0.132236007604
a11	0.138169552541	0.121672364078	0.08780084539	0.0875177899656	0.189729128265	0.251887612823	0.123222687068
a37	0.13154806218	0.106323898026	0.0953761557967	0.0835833692552	0.200602360088	0.270472938941	0.112093193023
a14	0.13016896406	0.098812015342	0.114959700599	0.0824075309517	0.192315635629	0.273483234314	0.107852910741
a24	0.135808051353	0.098229669514	0.1240242964	0.0767992392506	0.176293411476	0.279311206105	0.10953412898
a28	0.120443594318	0.0969161629047	0.152141182533	0.0801958047502	0.177672389159	0.254792187368	0.11783868446
a20	0.108287389306	0.0982634052349	0.202746993311	0.0837618970501	0.171404683453	0.210435167123	0.125100470153
a8	0.109544660435	0.0979447660116	0.21255237537	0.09006264255	0.159286662218	0.213702129708	0.116906766918
</S>	0.105941310218	0.0969006110058	0.203006874685	0.101238403775	0.161496511109	0.221994278854	0.109422015459
