 	se	si	era	vestita	la	mia	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.0341419355433	0.168876221796	0.0548595634824	0.0270753154545	0.0151752002501	0.020359307408	0.0365756740144	0.022742562306	0.0174521633184	0.293662282185	0.026818581587	0.275726633003	0.006534560197
a24	0.0197012931787	0.142154298512	0.0499313228068	0.0326121565961	0.0190187520079	0.0240823465597	0.0372951664104	0.0219943502133	0.0734851017471	0.283626735592	0.021288868429	0.258442757073	0.016366854061
a28	0.0328860616225	0.0992786573253	0.0232969480751	0.0230941525436	0.0342919689188	0.022013301209	0.0240185319621	0.0218906964678	0.115837517126	0.368890851584	0.020127405161	0.185981871743	0.0283920355117
a39	0.0562656067355	0.0769658236951	0.0122655239064	0.0175897976167	0.0541416889347	0.0244686076577	0.023877642222	0.0339509224559	0.0797312903833	0.337129285821	0.022565337895	0.233567822368	0.0274806436566
a17	0.0654018578918	0.0864006824704	0.0068841456888	0.0150121808276	0.0568770800902	0.0265650387112	0.033909180246	0.0452431383754	0.0452713413718	0.226408521406	0.021252058513	0.349840680869	0.0209340930569
a31	0.0462978825906	0.0937061468248	0.00989586882427	0.0279133514277	0.0575938685231	0.0340218202837	0.037703070062	0.0406315579886	0.0345903953823	0.178407026143	0.0443679394757	0.379698539767	0.0151725215643
a20	0.0249662006329	0.0940713266283	0.0110418540841	0.0336984050083	0.0492858085867	0.0377935920719	0.045736692348	0.0422947151629	0.0315561400365	0.134086362652	0.0702673446032	0.407852639046	0.0173488959914
a31	0.0168990757243	0.0901640004374	0.00970861578403	0.0356962960532	0.043963240169	0.03635356694	0.0542293022967	0.0650678637476	0.0305348908895	0.104726725019	0.0748626637144	0.418915851415	0.0188779051631
a17	0.0139891652614	0.0713282422125	0.0102266032613	0.0381102625279	0.0420831690137	0.0366471219533	0.0576051907189	0.0708766387492	0.0337735107632	0.11599190162	0.0835311241368	0.410252616705	0.0155844681144
a8	0.0128982447591	0.0964778176242	0.0072954939391	0.0238392832021	0.0398642458599	0.0341294923978	0.055226441913	0.0617255565031	0.0374805028677	0.09951372814	0.0906265347363	0.425541871035	0.0153807784315
a31	0.0120110198477	0.0888195201947	0.0068579039397	0.02179858435	0.0385586038233	0.0329678712259	0.0585934440577	0.091461846841	0.0372056403226	0.07860205214	0.0722224103254	0.434218083652	0.0266829971145
a8	0.0126652321852	0.0595694192582	0.00776585283723	0.0240254372413	0.0338756631478	0.039026881822	0.0669176307592	0.0952692421537	0.0483512590875	0.120218313139	0.0510059287578	0.415763874691	0.0255452548888
a24	0.0167849685684	0.0779782951461	0.0127745513564	0.0209889515584	0.0295729619293	0.039598097654	0.0686648310397	0.0771724164246	0.0608068055625	0.159968369192	0.0530907129953	0.366371698197	0.0162273368829
a31	0.0488702977541	0.0663335770087	0.0182220607921	0.0303802941195	0.0309980826764	0.0402375476713	0.0708075428799	0.0834656945415	0.0558524197875	0.121490475717	0.0456065706651	0.368026530732	0.0197089130783
a20	0.0558751701494	0.0475202612962	0.0197411648574	0.0368978910378	0.0305479924521	0.0434231669504	0.0945969042933	0.0765066209805	0.0517173519292	0.114441349019	0.040455329555	0.370491182977	0.0177856128634
a31	0.0415565515598	0.0476369170987	0.0192486781858	0.0323745463839	0.025641527844	0.0390981472635	0.116087603698	0.0751061574602	0.0468210636431	0.122167669353	0.039809325385	0.376004828726	0.0184469632878
a41	0.0389243030566	0.0533290238329	0.0220838691153	0.0331104919746	0.0247304499013	0.0391043179945	0.113997923299	0.0760692525534	0.0480386209477	0.111339248118	0.0405873146617	0.379059752375	0.0196254152159
a31	0.0432185544389	0.0708196889443	0.0231901709651	0.0319005667782	0.0238179713204	0.0377526139982	0.103056896033	0.0712041548511	0.0483672673826	0.108363640573	0.0450567846206	0.372153468058	0.0210982143653
a13	0.049115664413	0.0706561221148	0.024998549395	0.0330186608327	0.0246086595068	0.0379643076661	0.108139591478	0.083686786417	0.0460124681275	0.101375845924	0.0471533344735	0.348478696419	0.0247913178551
a37	0.0389759495443	0.0555779461716	0.0331039812317	0.0376775311842	0.0244495047023	0.0435972454887	0.114084252626	0.114143884539	0.0541518718425	0.109481694975	0.0539282765578	0.298689948806	0.0221379134184
a8	0.0308912541814	0.0416931369239	0.0357831475972	0.0427633357947	0.0344061268341	0.0533800746962	0.099790242742	0.12362707658	0.0839698504808	0.139671403208	0.0482335869193	0.245823915202	0.0199668331795
a39	0.0264056695938	0.032458759508	0.0359525863057	0.0437169716116	0.0394630186114	0.0566168798987	0.0919577668473	0.101362518993	0.105950140227	0.175559331219	0.0474711190398	0.216983917801	0.0261013022865
a20	0.0325468543313	0.0306104103693	0.0376799750086	0.0412004589505	0.0352115031371	0.0529189687662	0.0866822546158	0.0872086077977	0.119852100809	0.185286590033	0.0534089804799	0.206582483467	0.0308107961755
a24	0.0450433617104	0.0322313991231	0.0407972744695	0.0417020616902	0.0327765084457	0.0507520994554	0.0807969240053	0.0847656272659	0.136951896936	0.175410125038	0.0557202102933	0.194946478489	0.0281060172052
a18	0.0471400053035	0.0324746203077	0.0417902521965	0.0420237770834	0.0306815526152	0.0484665673518	0.0741992341351	0.0799422679553	0.142186836979	0.186188461106	0.0559885827644	0.19428630923	0.0246315305084
a23	0.0408690697345	0.0321931815692	0.0425380149055	0.0469801180758	0.0348393118451	0.0513019619039	0.075034273045	0.0865923868518	0.131914827926	0.227342570102	0.0469209231881	0.164592608677	0.0188807527961
a24	0.0425897278782	0.0342530917897	0.0416331136352	0.0462957938733	0.034686742895	0.049072323008	0.0700225906817	0.0825414560839	0.119220455575	0.265394800807	0.0459410941027	0.148332873759	0.0200159245854
a31	0.0528717506927	0.0354749391299	0.0346397233471	0.0373235797378	0.0309523986517	0.0444419758293	0.0624772504272	0.0747758347746	0.114252557325	0.233979032469	0.0483698303409	0.200544317986	0.0298967908751
a20	0.0584609173642	0.04122567151	0.0379367891177	0.0386582906793	0.0345010539306	0.0508157053164	0.0795967591424	0.0948533232049	0.103970665375	0.170929856756	0.055177630447	0.199326599262	0.034546722825
a3	0.0698242241214	0.0472123759033	0.0498834915059	0.0468508148931	0.0376850766435	0.0562833153721	0.0858700592475	0.101561844602	0.106445531258	0.161516570785	0.0645855534823	0.140827209221	0.0314539367417
a31	0.0809785157738	0.0528376358344	0.0458827361486	0.044446325831	0.0357349492145	0.049379368184	0.0676454589492	0.0791571465007	0.099782061486	0.148029504528	0.0671761547608	0.185447506674	0.0435026461139
a13	0.0797242993246	0.0602659419448	0.0446668964295	0.0450601093437	0.0361009712715	0.049973194988	0.0715414535164	0.0844871468002	0.078828561162	0.121570657976	0.0747694335869	0.199018839558	0.0539924889713
a31	0.0829004707749	0.0687869329149	0.0467349164765	0.0515385219812	0.0378862310238	0.0515536391293	0.0722939473055	0.0855992204001	0.068733981654	0.120783675059	0.0832840269956	0.165138853519	0.0647655781904
a3	0.0906026135916	0.078076529505	0.0502080000922	0.0610880616604	0.0418784334746	0.0535497491764	0.0656342033018	0.0694772615334	0.0652222375513	0.113849791486	0.0854264893985	0.15343440984	0.0715522283301
a20	0.0957394117305	0.078795386835	0.0596167408974	0.0677450216868	0.0474551404915	0.0621595810588	0.0686839256339	0.0704161553778	0.0697519514504	0.100143765629	0.0855140050662	0.128860097947	0.0651188187767
a39	0.0949528085768	0.0736280494117	0.0612180259658	0.0645410492289	0.0495817273638	0.0633844250863	0.0685405119446	0.0713881278593	0.0764614745501	0.100553076143	0.0856303119554	0.125466871849	0.0646535335256
a20	0.0916722232589	0.0652202113372	0.0574587524553	0.0587458718763	0.0465757173213	0.0598273311621	0.0654906997149	0.0695324516198	0.0793411879834	0.131158612048	0.0798391986518	0.13549854895	0.0596391806419
a31	0.0905227484196	0.0647503753124	0.0489988753518	0.0521816860254	0.0426295051738	0.0521112479207	0.0607189417716	0.0638042042733	0.0741324021945	0.149237817616	0.0733093656839	0.159561936783	0.068040879614
a24	0.0965813105399	0.0739304615041	0.0498794959839	0.0572515078085	0.0432109349246	0.0532247641069	0.0617389939905	0.0600967254911	0.0644823101315	0.120266030939	0.0742504989613	0.172531971194	0.0725549856047
a46	0.09446051698	0.0759514920347	0.0562343703946	0.0648898586695	0.0450818621749	0.0589399917023	0.0751634389968	0.077805256297	0.0669028299105	0.104688426313	0.0751554510538	0.141548045065	0.0631784516682
a31	0.0913026603267	0.0773487731449	0.0538618333982	0.0645529106898	0.0463372266583	0.0562752542341	0.0786739017323	0.0847648704323	0.0670181685035	0.106725076504	0.0754249964179	0.123528014088	0.0741862998227
a18	0.0922685837089	0.078315239315	0.0560471893327	0.0696561058966	0.0495060741528	0.0583919260114	0.0728397808441	0.0848783436774	0.0627072078345	0.096896974568	0.079270826006	0.118488878763	0.0807328587409
a31	0.092138789503	0.0783224400383	0.0586207377109	0.0762502349655	0.0522454345843	0.0607052699371	0.071862522748	0.0859133254925	0.0607753402782	0.0859668165893	0.0844975469353	0.110138955654	0.0825625981136
a20	0.0918845422343	0.0802194831461	0.0593844245036	0.0797735293218	0.0533813559948	0.061137028779	0.0709196747827	0.0829173220975	0.0594974489594	0.0817404759298	0.0873246913784	0.107933686351	0.0838863570379
a24	0.0918694848114	0.0812523347154	0.0621609318345	0.0786398781073	0.0539501360649	0.0631939794597	0.0696940341942	0.0801685310325	0.0620734272531	0.0766747630433	0.0835223785928	0.123124456317	0.0736756752793
a31	0.0867217277371	0.0769510017718	0.0567578312382	0.0662885940958	0.0503521382683	0.0570395048932	0.0660346363314	0.0655570196775	0.058115382751	0.0854214797144	0.0822909947309	0.174416909839	0.0740527916931
a23	0.080383682579	0.0738379287906	0.0567700469061	0.0639333996253	0.0488267356028	0.0569355965044	0.0701477020438	0.0804567962258	0.0562834780503	0.0870047328715	0.082724613377	0.168804573746	0.073890723431
a20	0.0845413697263	0.0776746399969	0.0614358233687	0.0694762716751	0.0521219232009	0.0624885565015	0.0754537472146	0.0929741270753	0.0608023350834	0.0837578281572	0.0842353297257	0.125447410382	0.0695906300103
</S>	0.0869191388632	0.0787299587984	0.0617341177843	0.0691539987375	0.0539370712004	0.0633877644508	0.0756800396073	0.0863045490377	0.0630217560417	0.0883324580786	0.0871131112628	0.116217167191	0.0694688510051
