 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.11830359824	0.2083188252	0.010293137242	0.123541393243	0.0973266921	0.023143097561	0.12018907846	0.06304419053	0.06760710932	0.04446150062	0.025570207822	0.09820117055
a24	0.0496019155357	0.155953794875	0.0145614309807	0.0814098111552	0.1194497181	0.0304933354175	0.160567029353	0.072514867483	0.0715397913913	0.0881578910933	0.0285361083807	0.12721431547
a31	0.0174831931365	0.0721603792717	0.0135289507829	0.109169824715	0.118516558767	0.0374692429703	0.140576900064	0.0710533617293	0.0724629587418	0.217852296494	0.0361663140402	0.0935600445633
a8	0.00652966105903	0.0500397653855	0.00943459276333	0.166258402024	0.0579356655223	0.0686750471391	0.0815485578347	0.0617363965071	0.0772580932739	0.311177059758	0.0428965286467	0.0665102508078
a20	0.00338148194101	0.0908277285664	0.0182785791488	0.179283681377	0.0333360891474	0.0909543488658	0.0598229573502	0.0471670573097	0.0598271037113	0.32062090865	0.0343951013356	0.0621049450759
a31	0.00381785914234	0.0997148521257	0.0226311236414	0.1606306113	0.0637570146625	0.0749290257914	0.0746116440154	0.0344458402108	0.0508525982598	0.352285914057	0.0221108790519	0.0402126025746
a8	0.00518201187545	0.102773558134	0.0226868337879	0.120362527615	0.0767973844875	0.0745030973675	0.0694205461251	0.0278944333525	0.0591749511493	0.360475961221	0.029152183344	0.0515764888809
a31	0.00850025465415	0.101088808643	0.0290360780086	0.132016431738	0.0981772017892	0.0695016526132	0.049491954935	0.0257972579342	0.0544863989031	0.34815893021	0.029855388328	0.0538896278356
a20	0.00982957273772	0.111372195131	0.0327193174078	0.124216157526	0.106668837483	0.0554700953571	0.0597737679783	0.0255213121681	0.050972802861	0.343294490151	0.0327353126027	0.0474261433672
a31	0.0143409951292	0.112955848756	0.0344138152921	0.114679347909	0.109287910861	0.0523140493457	0.0684359892594	0.032126671358	0.0497597405537	0.323046331751	0.0412838171676	0.0473555047477
a20	0.0218122099904	0.117387498413	0.0339430378496	0.10973232419	0.1157761765	0.0474285669086	0.0941540898198	0.039314402688	0.0519917854912	0.281889113972	0.0455176285292	0.0410531973412
a41	0.0281427557808	0.162999279196	0.0280167631299	0.0539515366033	0.06227365658	0.0465369793162	0.11000554134	0.064769026496	0.0631256225637	0.240852410764	0.0772544043497	0.0620720405204
a11	0.0457913849003	0.183112744299	0.0230473180363	0.0396655472544	0.03935794272	0.0427866371987	0.132223929447	0.095858255432	0.0677690893879	0.191783735228	0.0786378443499	0.0599655668868
a6	0.0495190539201	0.18688324788	0.0254435666518	0.0807892549915	0.03196350662	0.0390175894129	0.154548697416	0.107303672211	0.069419766796	0.154039002409	0.0500207837833	0.0510518555489
a31	0.04141860662	0.125831404693	0.0279936492439	0.140963502217	0.0468935928733	0.039801429161	0.166459718472	0.11566888367	0.075764120132	0.127597785183	0.0423078431878	0.049299470703
a24	0.04701078436	0.0783619812977	0.024504861288	0.148922124472	0.0553114874244	0.0369980745903	0.179287849224	0.130916214557	0.0931451071107	0.124603706334	0.0388016888893	0.042136128101
a31	0.0392347475267	0.0603684459659	0.0253628287693	0.105541876691	0.0541911620081	0.0363204774074	0.185226838341	0.130039922452	0.121147501437	0.179400270938	0.0337562962298	0.0294096474603
a8	0.0463295060469	0.144592360589	0.0289068519231	0.062315595697	0.0537057155094	0.0494858404465	0.161683031914	0.119473249084	0.111706787746	0.166891914099	0.0324211352099	0.0224880314134
a31	0.0753935763003	0.18041464733	0.0310632577077	0.048649340659	0.0534956545431	0.0553544744955	0.132657326771	0.124855212695	0.100998654449	0.134808779966	0.0381840157566	0.0241250811045
a20	0.0825132269534	0.204056494243	0.0301326606626	0.0418407420263	0.0633038118744	0.0531025931785	0.130640135724	0.114910205498	0.10250018295	0.114939298789	0.0380340725389	0.0240265918348
a13	0.0853676005178	0.296027000614	0.0282853440075	0.0381820486554	0.0754250838515	0.0509065010595	0.110915489241	0.0992925126327	0.0925315239833	0.0627049413963	0.0339612649796	0.0264006969449
a28	0.0995468189059	0.265500477138	0.0292073117625	0.0399625584185	0.0814176300838	0.0484215638198	0.0992643536137	0.0996346331442	0.0953572226611	0.0560705828988	0.0449302869932	0.0406865798483
a29	0.108078058969	0.180564375446	0.0299618633208	0.0454560650728	0.0819415026946	0.0504061778733	0.0990197585379	0.102902058315	0.100757986087	0.0924862248663	0.0542373405977	0.0541886088828
a31	0.12144550379	0.100938438789	0.0304014703736	0.0585780870243	0.0733740502982	0.0498973538444	0.100584473513	0.111550733905	0.105879384429	0.128188791355	0.0665687281992	0.0525929827609
a37	0.133924069997	0.104081963036	0.0351664697912	0.0772075804081	0.0588692684327	0.0462029898348	0.0959671418377	0.111253211635	0.103411391143	0.111216205785	0.0695774150664	0.053122280387
