 	non	mi	aspetti	che	non	vengo	</S>
a31	0.220863667486	0.1838026079	0.16459027894	0.057524630423	0.09271955209	0.230713768787	0.049785463434
a37	0.112150453981	0.180181770497	0.151927492793	0.102580305608	0.126689668878	0.26891439778	0.0575559011167
a31	0.0763589624636	0.162877096585	0.100452539951	0.153442548869	0.116624726195	0.313325438073	0.0769186906516
a24	0.0728741513211	0.225361349291	0.155407899577	0.13976540469	0.125286874772	0.220338629464	0.0609656650872
a46	0.102944736127	0.241715214037	0.207384741028	0.113469549297	0.125273088951	0.171457767495	0.0377548651451
a31	0.113214428244	0.238381872099	0.193857555158	0.125124247032	0.127493564804	0.159543029605	0.042385281271
a1	0.0879558840813	0.21650150912	0.159545853466	0.118927402411	0.138027411555	0.149494062202	0.12954786571
a31	0.120751186894	0.154659395707	0.117632554662	0.10365069787	0.126109252518	0.166519693401	0.210677216103
a20	0.130987367765	0.201894815636	0.112008703194	0.10439682869	0.110213885373	0.136172845067	0.204325562748
a41	0.125554834922	0.230967691212	0.102349542331	0.0966716150967	0.0909842587243	0.162884260356	0.190587808763
a31	0.115791174174	0.189535303871	0.11498591311	0.0930523698989	0.0976260683748	0.192454327519	0.196554843588
</S>	0.105435250887	0.167989291135	0.128822455555	0.0940482372494	0.109423268787	0.182734861159	0.211546632794
