 	mi	si	gonfiò	il	dito	</S>
a31	0.64652844813	0.06349685401	0.00514598367184	0.0653595967165	0.115122418692	0.104346691313
a11	0.45136537259	0.125381037363	0.0264821945773	0.139191906039	0.211536987066	0.0460424743643
a31	0.349472706537	0.142393584854	0.0750675399591	0.178800037613	0.217255943589	0.0370101548854
a15	0.290693763779	0.163503577751	0.138563753286	0.187781162538	0.139249052996	0.0802086734658
a31	0.254132211026	0.177373763717	0.167478057309	0.190965872313	0.0860279324653	0.124022149049
a0	0.302576944009	0.176798945239	0.139356515505	0.154182802951	0.0839445612884	0.143140202246
a46	0.21445890547	0.198893298813	0.12202907971	0.136626183497	0.143669160563	0.184323349531
a31	0.128340241557	0.205444143471	0.149343279583	0.150412315432	0.183653712188	0.182806326264
a18	0.108256425519	0.230500915824	0.154502113828	0.150305653704	0.178222845396	0.178212082235
a31	0.10725717624	0.223539544275	0.157776663256	0.131385493461	0.159051087799	0.220990043225
a24	0.12740328668	0.207514045092	0.168079578699	0.131944105487	0.145089103666	0.219969868475
a28	0.15926679536	0.221017603031	0.1697141173	0.137365382496	0.140916058289	0.171720020692
a13	0.169284156787	0.201977187677	0.1828727211	0.148470239899	0.153789430096	0.143606234031
a20	0.223432594596	0.162505209092	0.173614696033	0.142155638633	0.163640050365	0.134651793077
a17	0.286957927132	0.153664084897	0.161089384344	0.132870677144	0.150474893255	0.114943034092
a39	0.284506669044	0.150095995299	0.140946289515	0.189573973048	0.142389831885	0.0924872522973
a20	0.269329328081	0.1370554761	0.115538765772	0.254032252683	0.142757064628	0.0812871116991
a31	0.29978689136	0.178976290033	0.114585587391	0.203253402894	0.118259257809	0.0851385634997
a41	0.318865872187	0.202347556011	0.139240242064	0.137894103965	0.110967231536	0.0906850002999
a8	0.268571957796	0.166344791737	0.157164540021	0.192169139988	0.128219472112	0.0875301032333
a37	0.194143375932	0.144675427646	0.147722077207	0.300919018396	0.131426815237	0.0811132866778
a8	0.163479685311	0.141196168415	0.146996325602	0.324250694532	0.139702367679	0.0843747681593
</S>	0.158305889655	0.145591728007	0.155426873801	0.302729479266	0.148038771339	0.0899072729797
