 	non	avete	mangiato	mai	un	rustico	</S>
a23	0.24412088906	0.4421884916	0.0131817501118	0.0468572886221	0.04377251097	0.098091978483	0.111787130335
a31	0.152414153327	0.435286187933	0.0116910493491	0.0434350576846	0.170099811923	0.0811782597043	0.105895507072
a29	0.131785419976	0.324571021811	0.0111548237564	0.0589655592117	0.317643700241	0.0578157289788	0.098063774444
a24	0.146510995121	0.281487062757	0.0161771332008	0.0843621922121	0.29734723368	0.0285191135889	0.145596296148
a18	0.136030735436	0.354365082639	0.0198391876056	0.0698642291446	0.216148569027	0.0246862870163	0.179065926949
a31	0.102877503432	0.409123011986	0.0373671098772	0.0688618330929	0.157629442009	0.0335234947974	0.19061761683
a13	0.089446264524	0.416779092302	0.0491326266311	0.063650750409	0.111346772796	0.0541264227778	0.215518093057
a11	0.0952558098013	0.393463873967	0.046669690917	0.063289944963	0.093247487272	0.0747704466993	0.233302775952
a8	0.0967756954271	0.358993064122	0.048172492439	0.0774097551877	0.110140831671	0.0829349783264	0.225573194051
a31	0.119066766436	0.344757608307	0.039055953213	0.0627290402959	0.141330987324	0.100048889979	0.19301074043
a24	0.158994064345	0.353050571102	0.0411620536043	0.055496651732	0.119737915175	0.11257056305	0.158988150037
a31	0.185706492782	0.351072474501	0.0555464115348	0.065220260844	0.0825212694583	0.108994255003	0.150938816292
a39	0.213182060927	0.3169602233	0.0628459161116	0.0786838212813	0.0737055102194	0.103444704201	0.151177765097
a20	0.229545172976	0.301149840767	0.0741403664372	0.0955751663604	0.0662744879398	0.097800768467	0.135514211632
a31	0.230426834325	0.285305394256	0.0772650073457	0.0962069707868	0.0741534885799	0.108548176689	0.128094142877
a20	0.236781898775	0.254876050085	0.0785708420486	0.0986719323956	0.0854144975266	0.12201241663	0.123672366026
a31	0.216531310925	0.221985636028	0.0912037038162	0.120726846199	0.0947283085755	0.124316281677	0.130507913742
a46	0.198219914975	0.194879153343	0.106102752939	0.1385877694	0.100035545792	0.125727139626	0.136447722047
a31	0.187434540325	0.186797359781	0.11572010098	0.146205999467	0.102956814797	0.123672693209	0.137212494149
a23	0.174809046775	0.175436029927	0.118610637127	0.158794717822	0.104940827799	0.123851811603	0.143556923583
a31	0.168163686925	0.179707399309	0.125121282709	0.161316978341	0.103550755866	0.122418452134	0.139721442728
a46	0.165171508308	0.18321150777	0.129375493103	0.16359739318	0.102733753689	0.120267324445	0.135643024643
a8	0.176394108103	0.171822199257	0.126643811368	0.158213229727	0.101662538696	0.136291176815	0.128972926614
a31	0.194281978034	0.172390116419	0.121507072923	0.138360491642	0.105167899165	0.136183449938	0.132108979538
a38	0.208298445345	0.17612774614	0.117635191774	0.136031061614	0.103021518522	0.127053269646	0.131832753713
a20	0.217666533115	0.175276564713	0.111187561525	0.130449480938	0.0954876298407	0.144262360549	0.125669862171
a31	0.223119292372	0.171040545571	0.105777933642	0.119296359379	0.102205376014	0.145497033516	0.133063442457
a20	0.222371228791	0.177611346524	0.106285356081	0.12410794746	0.102412699938	0.135996881839	0.131214511286
a31	0.205215294264	0.185455848175	0.11064729436	0.13265167842	0.102095691646	0.13205311728	0.131881060895
</S>	0.183930740132	0.182851726087	0.11581865668	0.13862746861	0.110917416823	0.12474775564	0.143106229448
