 	non	deve	parlare	davanti	a	Anna	di	questo	</S>
a31	0.128089756338	0.0441069284716	0.147358009933	0.00164573810478	0.0049862498959	0.003742677013	0.0018824303875	0.5722871135	0.095901109195
a28	0.0721019022424	0.0409169603057	0.208840435271	0.00284532619106	0.0369108667122	0.0421706241217	0.00123687240617	0.508765693313	0.0862113232363
a37	0.0330541115654	0.0217937014518	0.194375892992	0.00506167869535	0.0896059690907	0.0740260556344	0.00165198475332	0.547593345344	0.0328372735845
a20	0.0157709945038	0.0147594570102	0.187150811851	0.0353647274853	0.121186721794	0.0673756766613	0.00346008524304	0.541058793559	0.0138727534826
a37	0.0127938457071	0.00655874220261	0.18663817806	0.078904918522	0.127120994079	0.0799266549051	0.00677401254501	0.488792455884	0.0124902307709
a24	0.0108967474397	0.00453628741895	0.136489855767	0.068755622068	0.103750838113	0.108103562675	0.0169929116623	0.504274438775	0.046199781985
a21	0.0216557772132	0.00500482685098	0.108010661276	0.0433308982893	0.0875869702177	0.143252640492	0.0295477286714	0.501824771992	0.059785744115
a28	0.0324747125711	0.00640413543033	0.130395187839	0.0429110340498	0.0944928787259	0.151896324564	0.0387925676945	0.462881011797	0.0397521611717
a24	0.040005953597	0.00757409253944	0.115796184693	0.0376416873233	0.100562639829	0.139203509921	0.0670244539648	0.451296964399	0.0408945420039
a31	0.036894459159	0.00918676681835	0.117632664418	0.0383223564411	0.0886127733963	0.121490605374	0.0799767410883	0.461982829666	0.045900835588
a20	0.0539512791597	0.0181154873813	0.120250026033	0.0490191286137	0.0764830623188	0.133097402658	0.0849816298761	0.396095018422	0.068006995116
a24	0.0887310002532	0.0301946017738	0.115432621918	0.0495578516046	0.0755906598396	0.155468918753	0.0964026443654	0.305229051207	0.083392661572
a20	0.0896379507511	0.0349207152246	0.108923038906	0.0428022442682	0.0658788580799	0.137576579984	0.0881037911418	0.346818090536	0.0853387410573
a33	0.073572011917	0.0410463532482	0.077345350302	0.0443027788894	0.0596447924933	0.129206665661	0.0866356300473	0.392454869779	0.0957915612858
a20	0.0741566603723	0.0408543473494	0.0662723755007	0.0445799482965	0.0582177364978	0.125472071354	0.0856026369491	0.400716925526	0.104127286695
a31	0.0946025007908	0.0360762228098	0.0671852608336	0.0523807182988	0.0547311953659	0.107523427051	0.0829265767164	0.389892659175	0.114681404498
a3	0.10882515853	0.0483221708033	0.0701860536112	0.0666515281663	0.0616315725886	0.128576576617	0.0955574478388	0.291122411192	0.129127063099
a20	0.114175206043	0.0659454942011	0.0728151054704	0.0721280881888	0.0787024628629	0.146557571539	0.107240510346	0.197360302531	0.145075266233
</S>	0.113875841022	0.0721371702005	0.0765068581352	0.0750071373944	0.0858353369314	0.13302545277	0.107719343373	0.186339777265	0.149553094916
