 	avete	cucinato	le	verdure	</S>
a20	0.7328979262	0.0471103268956	0.0754693097836	0.019530121194	0.12499233026
a31	0.706265620067	0.0813544379459	0.138904280204	0.016283722042	0.0571919346501
a37	0.531260668689	0.12519172059	0.238055765288	0.046247311562	0.059244532928
a10	0.431676834563	0.101486214197	0.194952290696	0.191702551863	0.0801821228693
a20	0.414479919521	0.087204063711	0.126781765679	0.304058620564	0.0674756409298
a28	0.41545196284	0.071028145167	0.11924233794	0.331580279121	0.0626972733766
a20	0.396989889613	0.0514792482737	0.13205541138	0.31141695504	0.108058491379
a33	0.441733862538	0.0503114460712	0.120196654093	0.235928626347	0.15182940246
a8	0.432725557513	0.0792627847371	0.112985893664	0.187247672116	0.18777808182
</S>	0.389409500756	0.104808494369	0.119553144832	0.163810158058	0.22241868641
